时间,中间价:欧元兑人民币
2013-08-12,8.2215
2013-08-13,8.2021
2013-08-14,8.185
2013-08-15,8.1834
2013-08-16,8.2352
2013-08-19,8.2242
2013-08-20,8.2295
2013-08-21,8.2789
2013-08-22,8.229
2013-08-23,8.2349
2013-08-26,8.258
2013-08-27,8.2548
2013-08-28,8.2538
2013-08-29,8.224499999999999
2013-08-30,8.1693
2013-09-02,8.1407
2013-09-03,8.1403
2013-09-04,8.1294
2013-09-05,8.1442
2013-09-06,8.0996
2013-09-09,8.1253
2013-09-10,8.1657
2013-09-11,8.176
2013-09-12,8.200899999999999
2013-09-13,8.186499999999999
2013-09-16,8.227
2013-09-17,8.2071
2013-09-18,8.2176
2013-09-23,8.3194
2013-09-24,8.295900000000001
2013-09-25,8.2864
2013-09-26,8.312
2013-09-27,8.2935
2013-09-30,8.298300000000001
2013-10-08,8.3392
2013-10-09,8.3407
2013-10-10,8.3025
2013-10-11,8.311900000000001
2013-10-14,8.3242
2013-10-15,8.3226
2013-10-16,8.2953
2013-10-17,8.3138
2013-10-18,8.3856
2013-10-21,8.3902
2013-10-22,8.3948
2013-10-23,8.4516
2013-10-24,8.4553
2013-10-25,8.4594
2013-10-28,8.4726
2013-10-29,8.4538
2013-10-30,8.437100000000001
2013-10-31,8.4333
2013-11-01,8.3357
2013-11-04,8.298499999999999
2013-11-05,8.3073
2013-11-06,8.2828
2013-11-07,8.2979
2013-11-08,8.228
2013-11-11,8.2014
2013-11-12,8.2238
2013-11-13,8.2398
2013-11-14,8.2692
2013-11-15,8.2508
2013-11-18,8.2676
2013-11-19,8.2818
2013-11-20,8.3084
2013-11-21,8.236899999999999
2013-11-22,8.27
2013-11-25,8.3121
2013-11-26,8.300099999999999
2013-11-27,8.3209
2013-11-28,8.3215
2013-11-29,8.3417
2013-12-02,8.3386
2013-12-03,8.3086
2013-12-04,8.3291
2013-12-05,8.330499999999999
2013-12-06,8.3677
2013-12-09,8.3806
2013-12-10,8.3949
2013-12-11,8.409500000000001
2013-12-12,8.419500000000001
2013-12-13,8.4057
2013-12-16,8.4024
2013-12-17,8.4039
2013-12-18,8.4132
2013-12-19,8.3738
2013-12-20,8.345
2013-12-23,8.3739
2013-12-24,8.3714
2013-12-25,8.363900000000001
2013-12-26,8.360899999999999
2013-12-27,8.366
2013-12-30,8.3884
2013-12-31,8.418899999999999
2014-01-02,8.393699999999999
2014-01-03,8.341299999999999
2014-01-06,8.301
2014-01-07,8.3148
2014-01-08,8.3107
2014-01-09,8.295900000000001
2014-01-10,8.301699999999999
2014-01-13,8.327900000000001
2014-01-14,8.3264
2014-01-15,8.340300000000001
2014-01-16,8.3015
2014-01-17,8.3104
2014-01-20,8.2557
2014-01-21,8.2705
2014-01-22,8.2886
2014-01-23,8.2693
2014-01-24,8.3536
2014-01-27,8.3475
2014-01-28,8.3456
2014-01-29,8.3398
2014-01-30,8.3388
2014-02-07,8.3005
2014-02-10,8.321
2014-02-11,8.3521
2014-02-12,8.3262
2014-02-13,8.307500000000001
2014-02-14,8.3535
2014-02-17,8.367
2014-02-18,8.3661
2014-02-19,8.4093
2014-02-20,8.396
2014-02-21,8.3912
2014-02-24,8.4083
2014-02-25,8.402099999999999
2014-02-26,8.410499999999999
2014-02-27,8.378499999999999
2014-02-28,8.3897
2014-03-03,8.430499999999999
2014-03-04,8.410499999999999
2014-03-05,8.4158
2014-03-06,8.4101
2014-03-07,8.484
2014-03-10,8.5129
2014-03-11,8.5076
2014-03-12,8.5006
2014-03-13,8.5232
2014-03-14,8.5022
2014-03-17,8.5264
2014-03-18,8.5463
2014-03-19,8.5453
2014-03-20,8.495299999999999
2014-03-21,8.4716
2014-03-24,8.4752
2014-03-25,8.499500000000001
2014-03-26,8.491299999999999
2014-03-27,8.4757
2014-03-28,8.4506
2014-03-31,8.460700000000001
2014-04-01,8.4711
2014-04-02,8.4833
2014-04-03,8.468499999999999
2014-04-04,8.446499999999999
2014-04-08,8.456
2014-04-09,8.4773
2014-04-10,8.525
2014-04-11,8.5438
2014-04-14,8.5211
2014-04-15,8.5082
2014-04-16,8.5064
2014-04-17,8.518
2014-04-18,8.5066
2014-04-21,8.5066
2014-04-22,8.4969
2014-04-23,8.5028
2014-04-24,8.5107
2014-04-25,8.515
2014-04-28,8.5067
2014-04-29,8.5289
2014-04-30,8.5033
2014-05-05,8.5374
2014-05-06,8.5428
2014-05-07,8.5756
2014-05-08,8.562899999999999
2014-05-09,8.5213
2014-05-12,8.475
2014-05-13,8.484499999999999
2014-05-14,8.4468
2014-05-15,8.4555
2014-05-16,8.450700000000001
2014-05-19,8.445699999999999
2014-05-20,8.4498
2014-05-21,8.4481
2014-05-22,8.4351
2014-05-23,8.4161
2014-05-26,8.403699999999999
2014-05-27,8.430499999999999
2014-05-28,8.4098
2014-05-29,8.391
2014-05-30,8.3921
2014-06-03,8.3941
2014-06-04,8.401
2014-06-05,8.3932
2014-06-06,8.4186
2014-06-09,8.3899
2014-06-10,8.3503
2014-06-11,8.322700000000001
2014-06-12,8.3296
2014-06-13,8.3358
2014-06-16,8.334
2014-06-17,8.3553
2014-06-18,8.340300000000001
2014-06-19,8.3618
2014-06-20,8.3743
2014-06-23,8.366499999999998
2014-06-24,8.3704
2014-06-25,8.3736
2014-06-26,8.3892
2014-06-27,8.3794
2014-06-30,8.3946
2014-07-01,8.4234
2014-07-02,8.4196
2014-07-03,8.4086
2014-07-04,8.3873
2014-07-07,8.375
2014-07-08,8.3858
2014-07-09,8.383
2014-07-10,8.3848
2014-07-11,8.3589
2014-07-14,8.362300000000001
2014-07-15,8.3746
2014-07-16,8.3475
2014-07-17,8.3299
2014-07-18,8.324300000000001
2014-07-21,8.327
2014-07-22,8.3241
2014-07-23,8.2934
2014-07-24,8.2876
2014-07-25,8.295
2014-07-28,8.2758
2014-07-29,8.2801
2014-07-30,8.2675
2014-07-31,8.262300000000002
2014-08-01,8.2588
2014-08-04,8.2795
2014-08-05,8.2738
2014-08-06,8.2458
2014-08-07,8.2536
2014-08-08,8.2207
2014-08-11,8.2467
2014-08-12,8.2294
2014-08-13,8.2236
2014-08-14,8.2246
2014-08-15,8.2224
2014-08-18,8.237699999999998
2014-08-19,8.2194
2014-08-20,8.201500000000001
2014-08-21,8.1702
2014-08-22,8.1793
2014-08-25,8.1379
2014-08-26,8.1324
2014-08-27,8.112
2014-08-28,8.1341
2014-08-29,8.126
2014-09-01,8.0958
2014-09-02,8.1
2014-09-03,8.103
2014-09-04,8.1075
2014-09-05,7.9784
2014-09-09,7.933299999999999
2014-09-10,7.9524
2014-09-11,7.9419
2014-09-12,7.940099999999999
2014-09-15,7.9596
2014-09-16,7.955900000000001
2014-09-17,7.959900000000001
2014-09-18,7.9042
2014-09-19,7.9335
2014-09-22,7.899900000000001
2014-09-23,7.898
2014-09-24,7.8988
2014-09-25,7.858099999999999
2014-09-26,7.8469
2014-09-29,7.8062
2014-09-30,7.804899999999999
2014-10-08,7.7812
2014-10-09,7.823100000000001
2014-10-10,7.8018
2014-10-13,7.7672
2014-10-14,7.8076
2014-10-15,7.763699999999999
2014-10-16,7.874899999999999
2014-10-17,7.8616
2014-10-20,7.8312
2014-10-21,7.8542
2014-10-22,7.806099999999999
2014-10-23,7.7654
2014-10-24,7.771100000000001
2014-10-27,7.79
2014-10-28,7.8002
2014-10-29,7.8124
2014-10-30,7.7366
2014-10-31,7.737699999999999
2014-11-03,7.6696
2014-11-04,7.679100000000001
2014-11-05,7.7066
2014-11-06,7.669
2014-11-07,7.6183000000000005
2014-11-10,7.6603
2014-11-11,7.6272
2014-11-12,7.6474
2014-11-13,7.638300000000001
2014-11-14,7.6526
2014-11-17,7.695500000000001
2014-11-18,7.6511000000000005
2014-11-19,7.6856
2014-11-20,7.6954
2014-11-21,7.6999
2014-11-24,7.6039
2014-11-25,7.632499999999999
2014-11-26,7.6560999999999995
2014-11-27,7.6682
2014-11-28,7.6408
2014-12-01,7.633500000000001
2014-12-02,7.6537
2014-12-03,7.603699999999999
2014-12-04,7.5624
2014-12-05,7.6053
2014-12-08,7.5547
2014-12-09,7.5501
2014-12-10,7.5966
2014-12-11,7.6432
2014-12-12,7.612
2014-12-15,7.6386
2014-12-16,7.6266
2014-12-17,7.6612
2014-12-18,7.5653
2014-12-19,7.551100000000001
2014-12-22,7.511
2014-12-23,7.5055000000000005
2014-12-24,7.4848
2014-12-25,7.4824
2014-12-26,7.489699999999999
2014-12-29,7.4762
2014-12-30,7.464
2014-12-31,7.4556
2015-01-05,7.346099999999999
2015-01-06,7.3303
2015-01-07,7.288499999999999
2015-01-08,7.2718
2015-01-09,7.247699999999999
2015-01-12,7.2796
2015-01-13,7.257299999999999
2015-01-14,7.222
2015-01-15,7.222499999999999
2015-01-16,7.1244
2015-01-19,7.091
2015-01-20,7.114300000000001
2015-01-21,7.139100000000001
2015-01-22,7.1204
2015-01-23,6.979500000000001
2015-01-26,6.8744
2015-01-27,6.9146
2015-01-28,6.980300000000001
2015-01-29,6.9426
2015-01-30,6.9678
2015-02-02,6.9626
2015-02-03,6.9832
2015-02-04,7.0489
2015-02-05,6.9748
2015-02-06,7.053100000000001
2015-02-09,6.963699999999999
2015-02-10,6.9698
2015-02-11,6.9612
2015-02-12,6.958
2015-02-13,7.0059000000000005
2015-02-16,7.0188999999999995
2015-02-17,6.9902
2015-02-25,6.996
2015-02-26,7.004099999999999
2015-02-27,6.9256
2015-03-02,6.890700000000001
2015-03-03,6.9014
2015-03-04,6.899
2015-03-05,6.842700000000001
2015-03-06,6.806099999999999
2015-03-09,6.7012
2015-03-10,6.688
2015-03-11,6.610099999999999
2015-03-12,6.5186
2015-03-13,6.554899999999999
2015-03-16,6.4852
2015-03-17,6.520099999999999
2015-03-18,6.5395
2015-03-19,6.692499999999999
2015-03-20,6.5718
2015-03-23,6.649900000000001
2015-03-24,6.7296
2015-03-25,6.7163
2015-03-26,6.746700000000001
2015-03-27,6.697100000000001
2015-03-30,6.689
2015-03-31,6.6648
2015-04-01,6.614700000000001
2015-04-02,6.6164
2015-04-03,6.6796999999999995
2015-04-07,6.7142
2015-04-08,6.6538
2015-04-09,6.6218
2015-04-10,6.558700000000001
2015-04-13,6.5316
2015-04-14,6.516300000000001
2015-04-15,6.5403
2015-04-16,6.5814
2015-04-17,6.612499999999999
2015-04-20,6.632499999999999
2015-04-21,6.5942
2015-04-22,6.586099999999999
2015-04-23,6.5794
2015-04-24,6.638
2015-04-27,6.6662
2015-04-28,6.674300000000001
2015-04-29,6.727900000000001
2015-04-30,6.8082
2015-05-04,6.8572
2015-05-05,6.8379
2015-05-06,6.8539
2015-05-07,6.9426
2015-05-08,6.8936
2015-05-11,6.858899999999999
2015-05-12,6.8309
2015-05-13,6.8768
2015-05-14,6.9472
2015-05-15,6.979
2015-05-18,7.0022
2015-05-19,6.9365
2015-05-20,6.8233
2015-05-21,6.808300000000001
2015-05-22,6.8104
2015-05-25,6.7349
2015-05-26,6.7138
2015-05-27,6.673500000000001
2015-05-28,6.6882
2015-05-29,6.7189
2015-06-01,6.713
2015-06-02,6.7025
2015-06-03,6.8298
2015-06-04,6.900499999999999
2015-06-05,6.8744
2015-06-08,6.8114
2015-06-09,6.9146
2015-06-10,6.924899999999999
2015-06-11,6.9304
2015-06-12,6.896300000000001
2015-06-15,6.8816
2015-06-16,6.9104
2015-06-17,6.8931000000000004
2015-06-18,6.962300000000001
2015-06-19,6.9698
2015-06-23,6.958099999999999
2015-06-24,6.8504
2015-06-25,6.866300000000001
2015-06-26,6.877
2015-06-29,6.7563
2015-06-30,6.8699
2015-07-01,6.824
2015-07-02,6.7704
2015-07-03,6.7972
2015-07-06,6.7651
2015-07-07,6.777
2015-07-08,6.745900000000001
2015-07-09,6.7878
2015-07-10,6.7829
2015-07-13,6.825900000000001
2015-07-14,6.7368
2015-07-15,6.742700000000001
2015-07-16,6.714300000000001
2015-07-17,6.672700000000001
2015-07-20,6.649900000000001
2015-07-21,6.6431000000000004
2015-07-22,6.71
2015-07-23,6.7015
2015-07-24,6.7524999999999995
2015-07-27,6.735500000000001
2015-07-28,6.8002
2015-07-29,6.785
2015-07-30,6.7280999999999995
2015-07-31,6.7078
2015-08-03,6.7294
2015-08-04,6.71
2015-08-05,6.6713
2015-08-06,6.692499999999999
2015-08-07,6.7017
2015-08-10,6.7226
2015-08-11,6.763299999999999
2015-08-12,6.948099999999999
2015-08-13,7.101
2015-08-14,7.132499999999999
2015-08-17,7.0943000000000005
2015-08-18,7.0816
2015-08-19,7.0548
2015-08-20,7.1191
2015-08-21,7.1771
2015-08-24,7.2644
2015-08-25,7.398899999999999
2015-08-26,7.3871
2015-08-27,7.2696
2015-08-28,7.2068
2015-08-31,7.1793
2015-09-01,7.1718
2015-09-02,7.1831000000000005
2015-09-07,7.1042
2015-09-08,7.1061
2015-09-09,7.126499999999999
2015-09-10,7.1552
2015-09-11,7.187500000000001
2015-09-14,7.2278
2015-09-15,7.202700000000001
2015-09-16,7.1822
2015-09-17,7.1928
2015-09-18,7.2568
2015-09-21,7.1956999999999995
2015-09-22,7.1424
2015-09-23,7.0874
2015-09-24,7.133500000000001
2015-09-25,7.132
2015-09-28,7.139
2015-09-29,7.1596
2015-09-30,7.1608
2015-10-08,7.1444
2015-10-09,7.164
2015-10-12,7.2109
2015-10-13,7.1834
2015-10-14,7.2158
2015-10-15,7.2694
2015-10-16,7.217
2015-10-19,7.2200999999999995
2015-10-20,7.206099999999999
2015-10-21,7.2116999999999996
2015-10-22,7.2006
2015-10-23,7.0588999999999995
2015-10-26,7.005
2015-10-27,7.021
2015-10-28,7.010300000000001
2015-10-29,6.945900000000001
2015-10-30,6.977100000000001
2015-11-02,6.971
2015-11-03,6.9744
2015-11-04,6.945
2015-11-05,6.8866
2015-11-06,6.9038
2015-11-09,6.835100000000001
2015-11-10,6.8397
2015-11-11,6.8274
2015-11-12,6.8467
2015-11-13,6.8766
2015-11-16,6.834899999999999
2015-11-17,6.8114
2015-11-18,6.7862
2015-11-19,6.812099999999999
2015-11-20,6.8346
2015-11-23,6.7894
2015-11-24,6.793500000000001
2015-11-25,6.801
2015-11-26,6.8076
2015-11-27,6.777299999999999
2015-11-30,6.7673
2015-12-01,6.7598
2015-12-02,6.7954
2015-12-03,6.786700000000001
2015-12-04,6.9769
2015-12-07,6.9568
2015-12-08,6.939900000000001
2015-12-09,6.982
2015-12-10,7.0674
2015-12-11,7.0388
2015-12-14,7.0807
2015-12-15,7.0972
2015-12-16,7.064700000000001
2015-12-17,7.0383000000000004
2015-12-18,7.026700000000001
2015-12-21,7.042
2015-12-22,7.065900000000001
2015-12-23,7.09
2015-12-24,7.0665
2015-12-25,7.0939000000000005
2015-12-28,7.100700000000001
2015-12-29,7.1183000000000005
2015-12-30,7.0894
2015-12-31,7.0952
2016-01-04,7.0483
2016-01-05,7.0569
2016-01-06,7.013
2016-01-07,7.057900000000001
2016-01-08,7.173500000000001
2016-01-11,7.1936
2016-01-12,7.1454
2016-01-13,7.121100000000001
2016-01-14,7.1468
2016-01-15,7.1396999999999995
2016-01-18,7.1702
2016-01-19,7.148700000000001
2016-01-20,7.162700000000001
2016-01-21,7.1386
2016-01-22,7.1216
2016-01-25,7.0946
2016-01-26,7.1183000000000005
2016-01-27,7.1224
2016-01-28,7.1461
2016-01-29,7.17
2016-02-01,7.107500000000001
2016-02-02,7.1442
2016-02-03,7.1626
2016-02-04,7.275500000000001
2016-02-05,7.3332999999999995
2016-02-15,7.3397
2016-02-16,7.2702
2016-02-17,7.2524999999999995
2016-02-18,7.2578
2016-02-19,7.2472
2016-02-22,7.246300000000001
2016-02-23,7.188
2016-02-24,7.1912
2016-02-25,7.1924
2016-02-26,7.208899999999999
2016-02-29,7.1533
2016-03-01,7.121100000000001
2016-03-02,7.118099999999999
2016-03-03,7.112099999999999
2016-03-04,7.1494
2016-03-07,7.1625
2016-03-08,7.168899999999999
2016-03-09,7.1612
2016-03-10,7.1531
2016-03-11,7.267500000000001
2016-03-14,7.245699999999999
2016-03-15,7.2172
2016-03-16,7.2331
2016-03-17,7.2888
2016-03-18,7.3252999999999995
2016-03-21,7.3072
2016-03-22,7.2955000000000005
2016-03-23,7.2834
2016-03-24,7.2742
2016-03-25,7.278499999999999
2016-03-28,7.275
2016-03-29,7.287699999999999
2016-03-30,7.332700000000001
2016-03-31,7.3312
2016-04-01,7.3492999999999995
2016-04-05,7.366499999999999
2016-04-06,7.367
2016-04-07,7.380300000000001
2016-04-08,7.3619
2016-04-11,7.3696
2016-04-12,7.370499999999999
2016-04-13,7.353699999999999
2016-04-14,7.3056
2016-04-15,7.3056
2016-04-18,7.319699999999999
2016-04-19,7.319100000000001
2016-04-20,7.3383
2016-04-21,7.317500000000001
2016-04-22,7.325900000000001
2016-04-25,7.307
2016-04-26,7.3161
2016-04-27,7.3272
2016-04-28,7.35
2016-04-29,7.3439000000000005
2016-05-03,7.4476
2016-05-04,7.4613
2016-05-05,7.4765
2016-05-06,7.4289
2016-05-09,7.4146
2016-05-10,7.422
2016-05-11,7.415900000000001
2016-05-12,7.4289
2016-05-13,7.4144
2016-05-16,7.3876
2016-05-17,7.382300000000001
2016-05-18,7.3778
2016-05-19,7.3508
2016-05-20,7.337699999999999
2016-05-23,7.347100000000001
2016-05-24,7.3424
2016-05-25,7.3118
2016-05-26,7.318
2016-05-27,7.3334
2016-05-30,7.301500000000001
2016-05-31,7.3318
2016-06-01,7.3308
2016-06-02,7.355
2016-06-03,7.334700000000001
2016-06-06,7.4376999999999995
2016-06-07,7.4499
2016-06-08,7.4503
2016-06-13,7.4048
2016-06-14,7.430700000000001
2016-06-15,7.397500000000001
2016-06-16,7.413100000000001
2016-06-17,7.4038
2016-06-20,7.456300000000001
2016-06-21,7.439299999999999
2016-06-22,7.4087000000000005
2016-06-23,7.444700000000001
2016-06-24,7.4434
2016-06-27,7.3184
2016-06-28,7.3238
2016-06-29,7.3482
2016-06-30,7.375
2016-07-01,7.3796
2016-07-04,7.399
2016-07-05,7.416099999999999
2016-07-06,7.384099999999999
2016-07-07,7.4118
2016-07-08,7.3978
2016-07-11,7.382899999999999
2016-07-12,7.4028
2016-07-13,7.3992
2016-07-14,7.4187
2016-07-15,7.4226
2016-07-18,7.4004
2016-07-19,7.4167000000000005
2016-07-20,7.384
2016-07-21,7.3687000000000005
2016-07-22,7.357900000000001
2016-07-25,7.327299999999999
2016-07-26,7.338499999999999
2016-07-27,7.3283000000000005
2016-07-28,7.370499999999999
2016-07-29,7.3724
2016-08-01,7.4098
2016-08-02,7.417699999999999
2016-08-03,7.4331000000000005
2016-08-04,7.4004
2016-08-05,7.392099999999999
2016-08-08,7.3816
2016-08-09,7.383699999999999
2016-08-10,7.4033
2016-08-11,7.4196
2016-08-12,7.4044
2016-08-15,7.414700000000001
2016-08-16,7.4166
2016-08-17,7.4540999999999995
2016-08-18,7.482899999999999
2016-08-19,7.512099999999999
2016-08-22,7.5204
2016-08-23,7.5379000000000005
2016-08-24,7.511699999999999
2016-08-25,7.4986
2016-08-26,7.5079
2016-08-29,7.483
2016-08-30,7.474899999999999
2016-08-31,7.4602
2016-09-01,7.456
2016-09-02,7.471100000000001
2016-09-05,7.4595
2016-09-06,7.438300000000001
2016-09-07,7.488099999999999
2016-09-08,7.4894
2016-09-09,7.5134
2016-09-12,7.5161
2016-09-13,7.5001
2016-09-14,7.5059000000000005
2016-09-19,7.455100000000001
2016-09-20,7.4484
2016-09-21,7.4396
2016-09-22,7.4495000000000005
2016-09-23,7.4698
2016-09-26,7.4986
2016-09-27,7.497299999999999
2016-09-28,7.477900000000001
2016-09-29,7.4854
2016-09-30,7.488
2016-10-10,7.4894
2016-10-11,7.4748
2016-10-12,7.4366
2016-10-13,7.4108
2016-10-14,7.422899999999999
2016-10-17,7.388300000000001
2016-10-18,7.4095
2016-10-19,7.3938
2016-10-20,7.3866
2016-10-21,7.3744
2016-10-24,7.3604
2016-10-25,7.364
2016-10-26,7.3707
2016-10-27,7.3876
2016-10-28,7.3958
2016-10-31,7.4294
2016-11-01,7.428
2016-11-02,7.471299999999999
2016-11-03,7.490899999999999
2016-11-04,7.4944
2016-11-07,7.509900000000001
2016-11-08,7.489299999999999
2016-11-09,7.4742
2016-11-10,7.416499999999999
2016-11-11,7.407100000000001
2016-11-14,7.3808
2016-11-15,7.3676
2016-11-16,7.3592
2016-11-17,7.355100000000001
2016-11-18,7.3102
2016-11-21,7.308
2016-11-22,7.3198
2016-11-23,7.3211
2016-11-24,7.281699999999999
2016-11-25,7.301699999999999
2016-11-28,7.3292
2016-11-29,7.3168999999999995
2016-11-30,7.3386
2016-12-01,7.311100000000001
2016-12-02,7.3378
2016-12-05,7.270899999999999
2016-12-06,7.388
2016-12-07,7.3738
2016-12-08,7.3953
2016-12-09,7.317100000000001
2016-12-12,7.2842
2016-12-13,7.3394
2016-12-14,7.3375
2016-12-15,7.2694
2016-12-16,7.2372
2016-12-19,7.2655
2016-12-20,7.2306
2016-12-21,7.227
2016-12-22,7.245
2016-12-23,7.252
2016-12-26,7.262300000000001
2016-12-27,7.261699999999999
2016-12-28,7.271
2016-12-29,7.2504
2016-12-30,7.3068
2017-01-03,7.2772
2017-01-04,7.246899999999999
2017-01-05,7.2903
2017-01-06,7.284300000000001
2017-01-09,7.293
2017-01-10,7.3309
2017-01-11,7.3092
2017-01-12,7.3199000000000005
2017-01-13,7.312899999999999
2017-01-16,7.3252
2017-01-17,7.3216
2017-01-18,7.3404
2017-01-19,7.2878
2017-01-20,7.323
2017-01-23,7.350899999999999
2017-01-24,7.3644
2017-01-25,7.361299999999999
2017-01-26,7.382099999999999
2017-02-03,7.382499999999999
2017-02-06,7.401
2017-02-07,7.369299999999999
2017-02-08,7.3539
2017-02-09,7.349500000000001
2017-02-10,7.3306
2017-02-13,7.3148
2017-02-14,7.2948
2017-02-15,7.2618
2017-02-16,7.2784
2017-02-17,7.3088999999999995
2017-02-20,7.2979
2017-02-21,7.2944
2017-02-22,7.254700000000001
2017-02-23,7.254300000000001
2017-02-24,7.2694
2017-02-27,7.2589
2017-02-28,7.2774
2017-03-01,7.2648
2017-03-02,7.2536
2017-03-03,7.2334
2017-03-06,7.3156
2017-03-07,7.2932999999999995
2017-03-08,7.2928999999999995
2017-03-09,7.288499999999999
2017-03-10,7.313299999999999
2017-03-13,7.367100000000001
2017-03-14,7.3611
2017-03-15,7.3363000000000005
2017-03-16,7.3994
2017-03-17,7.4193
2017-03-20,7.415100000000001
2017-03-21,7.4167000000000005
2017-03-22,7.447900000000001
2017-03-23,7.4308
2017-03-24,7.4208
2017-03-27,7.4538
2017-03-28,7.4726
2017-03-29,7.454700000000001
2017-03-30,7.4122
2017-03-31,7.3721
2017-04-05,7.363
2017-04-06,7.3619
2017-04-07,7.347
2017-04-10,7.3108
2017-04-11,7.3081
2017-04-12,7.3122
2017-04-13,7.3389
2017-04-14,7.310300000000001
2017-04-17,7.302499999999999
2017-04-18,7.328899999999999
2017-04-19,7.3722
2017-04-20,7.3782
2017-04-21,7.382099999999999
2017-04-24,7.4624
2017-04-25,7.476300000000001
2017-04-26,7.525
2017-04-27,7.518700000000001
2017-04-28,7.4944999999999995
2017-05-02,7.5227
2017-05-03,7.5348
2017-05-04,7.512
2017-05-05,7.565500000000001
2017-05-08,7.567699999999999
2017-05-09,7.551100000000001
2017-05-10,7.5239
2017-05-11,7.508
2017-05-12,7.5016
2017-05-15,7.529100000000001
2017-05-16,7.565500000000001
2017-05-17,7.6276
2017-05-18,7.6691
2017-05-19,7.6586
2017-05-22,7.7040999999999995
2017-05-23,7.7315000000000005
2017-05-24,7.7104
2017-05-25,7.719900000000001
2017-05-26,7.7040999999999995
2017-05-31,7.676
2017-06-01,7.6658
2017-06-02,7.6368
2017-06-05,7.6629
2017-06-06,7.649500000000001
2017-06-07,7.652499999999999
2017-06-08,7.6466
2017-06-09,7.6084
2017-06-12,7.6137
2017-06-13,7.610899999999999
2017-06-14,7.616300000000001
2017-06-15,7.6114
2017-06-16,7.5803
2017-06-19,7.614300000000001
2017-06-20,7.5918
2017-06-21,7.5943000000000005
2017-06-22,7.6148
2017-06-23,7.6072
2017-06-26,7.639100000000001
2017-06-27,7.6371
2017-06-28,7.7181
2017-06-29,7.7335
2017-06-30,7.7496
2017-07-03,7.739699999999999
2017-07-04,7.7224
2017-07-05,7.7158
2017-07-06,7.711
2017-07-07,7.7571
2017-07-10,7.7499
2017-07-11,7.7479000000000005
2017-07-12,7.7866
2017-07-13,7.745900000000001
2017-07-14,7.7276
2017-07-17,7.7514
2017-07-18,7.7598
2017-07-19,7.7906
2017-07-20,7.777
2017-07-21,7.839900000000001
2017-07-24,7.8706
2017-07-25,7.8523000000000005
2017-07-26,7.861299999999999
2017-07-27,7.8994
2017-07-28,7.8734
2017-07-31,7.905900000000001
2017-08-01,7.9406
2017-08-02,7.9352
2017-08-03,7.9620999999999995
2017-08-04,7.9773
2017-08-07,7.923
2017-08-08,7.927900000000001
2017-08-09,7.886
2017-08-10,7.8519000000000005
2017-08-11,7.8332
2017-08-14,7.868
2017-08-15,7.8546
2017-08-16,7.8394
2017-08-17,7.8531
2017-08-18,7.823900000000001
2017-08-21,7.8412
2017-08-22,7.8687000000000005
2017-08-23,7.8356
2017-08-24,7.8602
2017-08-25,7.8539
2017-08-28,7.9302
2017-08-29,7.933299999999999
2017-08-30,7.914300000000001
2017-08-31,7.852499999999999
2017-09-01,7.8477
2017-09-04,7.8024
2017-09-05,7.761
2017-09-06,7.785699999999999
2017-09-07,7.7841
2017-09-08,7.8012999999999995
2017-09-11,7.778
2017-09-12,7.7992
2017-09-13,7.8219
2017-09-14,7.781299999999999
2017-09-15,7.797299999999999
2017-09-18,7.813699999999999
2017-09-19,7.840300000000001
2017-09-20,7.874899999999999
2017-09-21,7.819299999999999
2017-09-22,7.8652
2017-09-25,7.8614
2017-09-26,7.835500000000001
2017-09-27,7.8124
2017-09-28,7.7936
2017-09-29,7.8233
2017-10-09,7.8092
2017-10-10,7.7854
2017-10-11,7.7802
2017-10-12,7.806099999999999
2017-10-13,7.794899999999999
2017-10-16,7.7764999999999995
2017-10-17,7.7714
2017-10-18,7.7734
2017-10-19,7.8002
2017-10-20,7.8318
2017-10-23,7.7944
2017-10-24,7.7896
2017-10-25,7.801900000000001
2017-10-26,7.836
2017-10-27,7.7356
2017-10-30,7.7158
2017-10-31,7.733299999999999
2017-11-01,7.725
2017-11-02,7.698499999999999
2017-11-03,7.7025
2017-11-06,7.6928
2017-11-07,7.6876999999999995
2017-11-08,7.6894
2017-11-09,7.6884
2017-11-10,7.7193
2017-11-13,7.733299999999999
2017-11-14,7.744700000000001
2017-11-15,7.818499999999999
2017-11-16,7.8076
2017-11-17,7.8028
2017-11-20,7.782099999999999
2017-11-21,7.7872
2017-11-22,7.7836
2017-11-23,7.8035000000000005
2017-11-24,7.7989
2017-11-27,7.8534
2017-11-28,7.8481
2017-11-29,7.821
2017-11-30,7.8252
2017-12-01,7.862099999999999
2017-12-04,7.8462
2017-12-05,7.846
2017-12-06,7.8236
2017-12-07,7.812099999999999
2017-12-08,7.794099999999999
2017-12-11,7.787
2017-12-12,7.7914
2017-12-13,7.777900000000001
2017-12-14,7.8192
2017-12-15,7.7838
2017-12-18,7.770700000000001
2017-12-19,7.788
2017-12-20,7.8226
2017-12-21,7.8149
2017-12-22,7.804099999999999
2017-12-25,7.7872
2017-12-26,7.7656
2017-12-27,7.758
2017-12-28,7.7837
2017-12-29,7.802300000000001
2018-01-02,7.8198
2018-01-03,7.8326
2018-01-04,7.8096
2018-01-05,7.836499999999999
2018-01-08,7.8058
2018-01-09,7.7746
2018-01-10,7.777
2018-01-11,7.7882
2018-01-12,7.823100000000001
2018-01-15,7.8717
2018-01-16,7.8957
