时间,沪深300:成交金额
2014-06-18,425.380955
2014-06-19,460.297449
2014-06-20,354.257129
2014-06-23,371.124288
2014-06-24,387.785053
2014-06-25,338.093155
2014-06-26,406.018366
2014-06-27,455.256739
2014-06-30,502.775708
2014-07-01,499.362843
2014-07-02,532.736589
2014-07-03,560.249393
2014-07-04,479.900334
2014-07-07,476.638769
2014-07-08,460.172669
2014-07-09,589.802484
2014-07-10,509.316689
2014-07-11,515.518256
2014-07-14,604.670889
2014-07-15,643.048751
2014-07-16,611.260545
2014-07-17,463.546463
2014-07-18,537.589191
2014-07-21,477.316296
2014-07-22,668.061144
2014-07-23,691.779981
2014-07-24,999.643676
2014-07-25,819.945601
2014-07-28,1452.774243
2014-07-29,1121.765463
2014-07-30,1033.623089
2014-07-31,931.35567
2014-08-01,1061.251903
2014-08-04,1013.018883
2014-08-05,979.069712
2014-08-06,966.812987
2014-08-07,942.54454
2014-08-08,726.056661
2014-08-11,829.739004
2014-08-12,829.737696
2014-08-13,941.852665
2014-08-14,842.514359
2014-08-15,818.88217
2014-08-18,901.489099
2014-08-19,1027.4276
2014-08-20,913.748027
2014-08-21,921.920633
2014-08-22,856.424638
2014-08-25,851.82494
2014-08-26,831.350332
2014-08-27,624.486752
2014-08-28,661.959669
2014-08-29,583.599678
2014-09-01,733.622406
2014-09-02,1069.257901
2014-09-03,1236.291894
2014-09-04,1082.947032
2014-09-05,1233.493201
2014-09-09,1077.952135
2014-09-10,974.72683
2014-09-11,1272.033817
2014-09-12,966.257654
2014-09-15,1125.076904
2014-09-16,1472.501699
2014-09-17,980.394701
2014-09-18,921.05332
2014-09-19,882.210387
2014-09-22,889.580565
2014-09-23,754.636837
2014-09-24,1203.899346
2014-09-25,1196.126257
2014-09-26,877.573779
2014-09-29,1114.637798
2014-09-30,1019.065588
2014-10-08,1165.001078
2014-10-09,1207.526284
2014-10-10,1219.24973
2014-10-13,1127.844788
2014-10-14,1063.566431
2014-10-15,1148.372901
2014-10-16,1283.405255
2014-10-17,1126.856255
2014-10-20,848.436049
2014-10-21,866.222019
2014-10-22,822.517442
2014-10-23,860.454528
2014-10-24,656.012252
2014-10-27,659.564808
2014-10-28,905.299031
2014-10-29,1345.417236
2014-10-30,1391.57358
2014-10-31,1816.04617
2014-11-03,1514.068351
2014-11-04,1552.918826
2014-11-05,1461.308951
2014-11-06,1188.392036
2014-11-07,1768.686653
2014-11-10,1876.125692
2014-11-11,2658.405098
2014-11-12,1578.473828
2014-11-13,1929.854529
2014-11-14,1454.099339
2014-11-17,1477.246451
2014-11-18,1242.466494
2014-11-19,1130.317219
2014-11-20,981.455387
2014-11-21,1437.508133
2014-11-24,2649.749123
2014-11-25,2068.792085
2014-11-26,2393.338992
2014-11-27,2611.648772
2014-11-28,3302.560232
2014-12-01,3388.330842
2014-12-02,3411.851891
2014-12-03,4648.575004
2014-12-04,4338.755602
2014-12-05,5543.629049
2014-12-08,5157.73683
2014-12-09,7021.500992
2014-12-10,4773.001031
2014-12-11,3929.448336
2014-12-12,3378.17437
2014-12-15,3266.680408
2014-12-16,4256.657292
2014-12-17,5277.48938
2014-12-18,4162.604489
2014-12-19,4355.168649
2014-12-22,5370.211018
2014-12-23,3772.277741
2014-12-24,3394.757996
2014-12-25,3301.289399
2014-12-26,4388.384271
2014-12-29,5050.045084
2014-12-30,3946.077724
2014-12-31,4037.108881
2015-01-05,5198.498174
2015-01-06,4985.295883
2015-01-07,3987.317205
2015-01-08,3558.319673
2015-01-09,4302.105923
2015-01-12,3342.571331
2015-01-13,2507.966761
2015-01-14,2412.858375
2015-01-15,3034.453511
2015-01-16,3555.687107
2015-01-19,3660.175321
2015-01-20,3819.179038
2015-01-21,4254.337043
2015-01-22,3450.26041
2015-01-23,3618.355464
2015-01-26,3095.857101
2015-01-27,3575.482496
2015-01-28,2787.491649
2015-01-29,2518.979264
2015-01-30,2374.207939
2015-02-02,2248.377699
2015-02-03,2411.000232
2015-02-04,2440.342972
2015-02-05,3115.236692
2015-02-06,2214.331834
2015-02-09,2207.66525
2015-02-10,1991.206807
2015-02-11,1859.792197
2015-02-12,1912.858735
2015-02-13,2470.761533
2015-02-16,2227.997212
2015-02-17,2144.572679
2015-02-25,2117.390593
2015-02-26,2798.090752
2015-02-27,2718.619446
2015-03-02,3251.648971
2015-03-03,3357.001182
2015-03-04,2574.68791
2015-03-05,2790.305924
2015-03-06,2334.682448
2015-03-09,2778.604716
2015-03-10,2453.666259
2015-03-11,2357.727555
2015-03-12,3221.412493
2015-03-13,2972.985165
2015-03-16,3584.975702
2015-03-17,4550.038259
2015-03-18,4844.655292
2015-03-19,4632.128216
2015-03-20,5444.683743
2015-03-23,5197.602207
2015-03-24,5910.668006
2015-03-25,5017.338917
2015-03-26,4685.384908
2015-03-27,3931.323476
2015-03-30,5462.110789
2015-03-31,5981.217326
2015-04-01,4665.969047
2015-04-02,4766.178377
2015-04-03,4669.656006
2015-04-07,5646.463237
2015-04-08,6583.080628
2015-04-09,6504.191515
2015-04-10,5093.542912
2015-04-13,5985.181399
2015-04-14,6021.274419
2015-04-15,5968.228756
2015-04-16,5647.228441
2015-04-17,7339.536101
2015-04-20,9392.649041
2015-04-21,6853.650279
2015-04-22,7699.248039
2015-04-23,7522.582362
2015-04-24,7212.730975
2015-04-27,7659.104023
2015-04-28,8603.498753
2015-04-29,6016.763506
2015-04-30,6125.114152
2015-05-04,5654.533736
2015-05-05,6600.202185
2015-05-06,5860.339874
2015-05-07,4271.899532
2015-05-08,4520.906949
2015-05-11,5832.604088
2015-05-12,6071.232999
2015-05-13,5904.798478
2015-05-14,5132.196556
2015-05-15,5066.950102
2015-05-18,4340.831294
2015-05-19,5242.321601
2015-05-20,5899.56273
2015-05-21,5053.461055
2015-05-22,7191.299532
2015-05-25,7570.858259
2015-05-26,8022.958435
2015-05-27,7778.263091
2015-05-28,8732.073637
2015-05-29,6360.081526
2015-06-01,6378.436815
2015-06-02,6584.528597
2015-06-03,6720.565322
2015-06-04,7351.706694
2015-06-05,8552.244031
2015-06-08,9494.98014
2015-06-09,8714.318196
2015-06-10,7115.092568
2015-06-11,6605.84868
2015-06-12,6942.131733
2015-06-15,7662.377302
2015-06-16,6515.225322
2015-06-17,5898.683664
2015-06-18,5556.467557
2015-06-19,5196.09575
2015-06-23,5369.84113
2015-06-24,6153.740859
2015-06-25,6402.464014
2015-06-26,6129.594787
2015-06-29,7040.145488
2015-06-30,7160.458247
2015-07-01,6233.305969
2015-07-02,5935.066855
2015-07-03,5382.168697
2015-07-06,7795.580444
2015-07-07,7959.626445
2015-07-08,6401.223989
2015-07-09,5647.440434
2015-07-10,6290.79513
2015-07-13,6592.517242
2015-07-14,5975.212625
2015-07-15,5140.645323
2015-07-16,4100.508946
2015-07-17,4355.971037
2015-07-20,4834.938947
2015-07-21,4316.958438
2015-07-22,4418.325052
2015-07-23,4839.7222
2015-07-24,5359.016472
2015-07-27,4779.520108
2015-07-28,4826.545433
2015-07-29,3722.878681
2015-07-30,3763.511706
2015-07-31,2993.125438
2015-08-03,3096.312977
2015-08-04,2887.565033
2015-08-05,2726.93514
2015-08-06,1955.323638
2015-08-07,2465.461191
2015-08-10,4017.020206
2015-08-11,4169.965412
2015-08-12,3397.993649
2015-08-13,3198.87603
2015-08-14,3400.768133
2015-08-17,3368.30563
2015-08-18,4249.241844
2015-08-19,3409.234709
2015-08-20,2705.766988
2015-08-21,2674.984264
2015-08-24,2731.242282
2015-08-25,2811.603337
2015-08-26,3121.882487
2015-08-27,2787.699834
2015-08-28,3187.634827
2015-08-31,3066.108911
2015-09-01,3513.878283
2015-09-02,3489.863893
2015-09-07,2217.567903
2015-09-08,1682.9475
2015-09-09,2588.15795
2015-09-10,1681.082697
2015-09-11,1302.624109
2015-09-14,2261.685501
2015-09-15,1459.892138
2015-09-16,1682.698403
2015-09-17,1902.701814
2015-09-18,1217.525317
2015-09-21,1453.230182
2015-09-22,1724.928626
2015-09-23,1368.859757
2015-09-24,1208.206425
2015-09-25,1376.021688
2015-09-28,880.07467
2015-09-29,966.9151
2015-09-30,958.815987
2015-10-08,1641.206014
2015-10-09,1447.313432
2015-10-12,2637.064685
2015-10-13,1749.78938
2015-10-14,1745.992557
2015-10-15,2018.818804
2015-10-16,2522.114914
2015-10-19,2548.909851
2015-10-20,2265.255772
2015-10-21,3268.869858
2015-10-22,2235.836065
2015-10-23,2470.596852
2015-10-26,2704.897591
2015-10-27,2390.425385
2015-10-28,2133.030238
2015-10-29,1610.518858
2015-10-30,1833.171495
2015-11-02,1674.551019
2015-11-03,1322.315026
2015-11-04,2669.5589
2015-11-05,4951.381715
2015-11-06,3897.794467
2015-11-09,4631.617076
2015-11-10,3809.106294
2015-11-11,3070.083361
2015-11-12,3024.467919
2015-11-13,2819.611295
2015-11-16,2274.837116
2015-11-17,3651.385984
2015-11-18,2541.379533
2015-11-19,2045.57607
2015-11-20,2422.950898
2015-11-23,2346.409796
2015-11-24,1924.950951
2015-11-25,2151.25048
2015-11-26,2397.972056
2015-11-27,2697.581685
2015-11-30,2200.982878
2015-12-01,1765.988056
2015-12-02,2609.386926
2015-12-03,2366.989874
2015-12-04,1964.555978
2015-12-07,1612.200598
2015-12-08,1633.172292
2015-12-09,1543.199921
2015-12-10,1686.221883
2015-12-11,1452.486402
2015-12-14,2032.915133
2015-12-15,1867.954617
2015-12-16,1601.182432
2015-12-17,2425.438234
2015-12-18,2322.814582
2015-12-21,2899.052892
2015-12-22,2437.973667
2015-12-23,2947.107702
2015-12-24,2036.835436
2015-12-25,1633.145114
2015-12-28,2100.260205
2015-12-29,1404.050547
2015-12-30,1557.440993
2015-12-31,1450.436962
2016-01-04,1459.682061
2016-01-05,1960.170859
2016-01-06,1609.471984
2016-01-07,471.307956
2016-01-08,2034.988683
2016-01-11,1844.640502
2016-01-12,1420.489097
2016-01-13,1308.860824
2016-01-14,1447.715806
2016-01-15,1318.827373
2016-01-18,1094.582878
2016-01-19,1429.076863
2016-01-20,1433.133372
2016-01-21,1218.561954
2016-01-22,968.856738
2016-01-25,857.778914
2016-01-26,1272.506525
2016-01-27,1269.976708
2016-01-28,956.638749
2016-01-29,1094.623567
2016-02-01,829.314535
2016-02-02,887.402304
2016-02-03,748.170923
2016-02-04,915.503469
2016-02-05,774.432223
2016-02-15,712.850491
2016-02-16,1123.004923
2016-02-17,1222.793402
2016-02-18,1226.186122
2016-02-19,908.493418
2016-02-22,1416.840806
2016-02-23,1174.764691
2016-02-24,1129.186075
2016-02-25,1534.930082
2016-02-26,1025.315719
2016-02-29,1184.408296
2016-03-01,1104.910378
2016-03-02,1640.251615
2016-03-03,1655.090877
2016-03-04,2055.204755
2016-03-07,1277.903445
2016-03-08,1287.584881
2016-03-09,1062.986528
2016-03-10,781.804686
2016-03-11,743.672965
2016-03-14,1235.390947
2016-03-15,1013.028457
2016-03-16,1261.28854
2016-03-17,1366.037158
2016-03-18,2100.178103
2016-03-21,2568.366363
2016-03-22,1942.11983
2016-03-23,1555.670746
2016-03-24,1624.360364
2016-03-25,1151.956044
2016-03-28,1238.440441
2016-03-29,1138.442806
2016-03-30,1407.217745
2016-03-31,1472.676174
2016-04-01,1270.500985
2016-04-05,1592.965437
2016-04-06,1372.062686
2016-04-07,1282.730677
2016-04-08,1139.207165
2016-04-11,1427.594913
2016-04-12,990.86558
2016-04-13,2001.596013
2016-04-14,1179.894435
2016-04-15,1079.639823
2016-04-18,1039.561501
2016-04-19,909.762363
2016-04-20,1723.246945
2016-04-21,1103.24379
2016-04-22,824.429219
2016-04-25,747.34848
2016-04-26,688.715542
2016-04-27,706.20406
2016-04-28,788.767672
2016-04-29,708.077042
2016-05-03,1157.338676
2016-05-04,977.971348
2016-05-05,839.464969
2016-05-06,1192.652161
2016-05-09,1004.092135
2016-05-10,706.507641
2016-05-11,873.234083
2016-05-12,814.187926
2016-05-13,658.509956
2016-05-16,644.052
2016-05-17,753.893855
2016-05-18,884.588471
2016-05-19,686.790604
2016-05-20,651.242511
2016-05-23,703.375145
2016-05-24,611.060154
2016-05-25,633.165625
2016-05-26,659.851839
2016-05-27,593.717771
2016-05-30,634.96565
2016-05-31,1513.98176
2016-06-01,1317.008212
2016-06-02,970.936253
2016-06-03,1363.320271
2016-06-06,1011.762314
2016-06-07,887.116184
2016-06-08,976.827909
2016-06-13,1140.9132
2016-06-14,786.223054
2016-06-15,1061.701779
2016-06-16,934.962389
2016-06-17,979.533893
2016-06-20,746.478025
2016-06-21,1072.336436
2016-06-22,813.487158
2016-06-23,817.325522
2016-06-24,1189.674417
2016-06-27,1040.660838
2016-06-28,1171.977915
2016-06-29,1179.588612
2016-06-30,1006.279129
2016-07-01,912.150277
2016-07-04,1498.9478
2016-07-05,1438.991004
2016-07-06,1472.324715
2016-07-07,1404.888337
2016-07-08,1110.634654
2016-07-11,1552.881517
2016-07-12,1908.537389
2016-07-13,1965.923003
2016-07-14,1280.904209
2016-07-15,1251.798129
2016-07-18,1297.857062
2016-07-19,1071.089112
2016-07-20,913.67449
2016-07-21,1074.640725
2016-07-22,1074.168873
2016-07-25,920.15844
2016-07-26,1037.457628
2016-07-27,1869.283665
2016-07-28,1372.958928
2016-07-29,1037.870297
2016-08-01,988.186344
2016-08-02,706.407638
2016-08-03,797.543233
2016-08-04,869.195911
2016-08-05,944.295424
2016-08-08,1026.381146
2016-08-09,1059.240524
2016-08-10,1061.57448
2016-08-11,1169.96159
2016-08-12,1293.546864
2016-08-15,2588.974639
2016-08-16,2267.852311
2016-08-17,1679.175309
2016-08-18,1722.56533
2016-08-19,1353.827063
2016-08-22,1282.017838
2016-08-23,1085.036924
2016-08-24,940.128322
2016-08-25,1125.7814
2016-08-26,932.132056
2016-08-29,880.11642
2016-08-30,895.130167
2016-08-31,992.150444
2016-09-01,1009.114628
2016-09-02,993.963786
2016-09-05,875.310896
2016-09-06,1183.665334
2016-09-07,1151.199086
2016-09-08,837.423469
2016-09-09,954.711887
2016-09-12,1344.566309
2016-09-13,768.626442
2016-09-14,797.807464
2016-09-19,676.780316
2016-09-20,616.261508
2016-09-21,689.57744
2016-09-22,899.917617
2016-09-23,680.462573
2016-09-26,787.008351
2016-09-27,666.511304
2016-09-28,519.964048
2016-09-29,622.203023
2016-09-30,526.557346
2016-10-10,896.079899
2016-10-11,882.134212
2016-10-12,723.869126
2016-10-13,799.237486
2016-10-14,814.855978
2016-10-17,881.994189
2016-10-18,1046.250441
2016-10-19,963.544422
2016-10-20,824.810953
2016-10-21,1071.149261
2016-10-24,1500.630079
2016-10-25,1105.765129
2016-10-26,1047.193182
2016-10-27,852.410124
2016-10-28,1047.979714
2016-10-31,807.01821
2016-11-01,847.176838
2016-11-02,1003.489957
2016-11-03,1373.864684
2016-11-04,1108.137646
2016-11-07,943.708768
2016-11-08,1051.382561
2016-11-09,1451.869217
2016-11-10,1332.773996
2016-11-11,1906.4727
2016-11-14,2083.533086
2016-11-15,1352.067705
2016-11-16,1289.445992
2016-11-17,1215.768829
2016-11-18,1173.456076
2016-11-21,1475.425893
2016-11-22,1672.506658
2016-11-23,1712.471162
2016-11-24,1650.714535
2016-11-25,1668.321811
2016-11-28,2198.597668
2016-11-29,2483.228163
2016-11-30,1906.812276
2016-12-01,1996.37743
2016-12-02,2037.421475
2016-12-05,1901.750617
2016-12-06,1257.277532
2016-12-07,1152.821942
2016-12-08,1191.885087
2016-12-09,1526.748677
2016-12-12,1991.635408
2016-12-13,1244.541887
2016-12-14,1261.826694
2016-12-15,1215.078115
2016-12-16,981.122068
2016-12-19,860.956938
2016-12-20,885.273459
2016-12-21,1062.054852
2016-12-22,925.648776
2016-12-23,995.754732
2016-12-26,954.932199
2016-12-27,796.17133
2016-12-28,717.598396
2016-12-29,759.729604
2016-12-30,769.213688
2017-01-03,876.127658
2017-01-04,980.143555
2017-01-05,911.893396
2017-01-06,910.722567
2017-01-09,879.161152
2017-01-10,825.339651
2017-01-11,867.504571
2017-01-12,750.318869
2017-01-13,845.561014
2017-01-16,1532.625201
2017-01-17,747.545057
2017-01-18,756.806773
2017-01-19,638.697092
2017-01-20,708.313243
2017-01-23,764.926602
2017-01-24,660.496513
2017-01-25,624.833958
2017-01-26,664.888183
2017-02-03,571.138533
2017-02-06,734.081348
2017-02-07,697.58179
2017-02-08,828.697358
2017-02-09,1021.342287
2017-02-10,1219.085803
2017-02-13,1253.329988
2017-02-14,985.371654
2017-02-15,1246.531795
2017-02-16,1018.097675
2017-02-17,1180.331297
2017-02-20,1346.815052
2017-02-21,1206.754295
2017-02-22,1092.324258
2017-02-23,1065.559225
2017-02-24,998.751648
2017-02-27,1068.308745
2017-02-28,819.793074
2017-03-01,1093.177813
2017-03-02,978.761879
2017-03-03,900.096188
2017-03-06,951.785485
2017-03-07,944.838242
2017-03-08,891.249047
2017-03-09,900.900495
2017-03-10,821.617149
2017-03-13,1084.891409
2017-03-14,953.175641
2017-03-15,940.562567
2017-03-16,1246.955737
2017-03-17,1223.689186
2017-03-20,1037.694039
2017-03-21,1135.282014
2017-03-22,1238.656404
2017-03-23,1158.138137
2017-03-24,1417.525267
2017-03-27,1243.880121
2017-03-28,974.959388
2017-03-29,1146.634683
2017-03-30,1220.880216
2017-03-31,1009.849048
2017-04-05,1607.429812
2017-04-06,1452.216442
2017-04-07,1445.596756
2017-04-10,1557.478346
2017-04-11,1894.572687
2017-04-12,2021.545714
2017-04-13,1333.45929
2017-04-14,1304.253854
2017-04-17,1238.843712
2017-04-18,1267.908534
2017-04-19,1270.503624
2017-04-20,1339.772583
2017-04-21,1152.088317
2017-04-24,1227.781543
2017-04-25,1075.993572
2017-04-26,1313.165792
2017-04-27,1346.109478
2017-04-28,1137.610067
2017-05-02,1016.358586
2017-05-03,978.541191
2017-05-04,1069.859526
2017-05-05,1174.649396
2017-05-08,1268.854265
2017-05-09,855.288317
2017-05-10,1021.949808
2017-05-11,1115.763791
2017-05-12,975.221246
2017-05-15,921.833328
2017-05-16,1128.141032
2017-05-17,1105.534518
2017-05-18,880.91166
2017-05-19,783.970816
2017-05-22,990.211216
2017-05-23,1267.67856
2017-05-24,926.200455
2017-05-25,1366.340208
2017-05-26,1125.859074
2017-05-31,1159.687253
2017-06-01,1160.887662
2017-06-02,928.507472
2017-06-05,856.094675
2017-06-06,778.687937
2017-06-07,1241.892885
2017-06-08,1120.356197
2017-06-09,1217.005867
2017-06-12,1176.908022
2017-06-13,942.230848
2017-06-14,1061.053199
2017-06-15,1060.539011
2017-06-16,914.622864
2017-06-19,985.723583
2017-06-20,981.875955
2017-06-21,1171.477971
2017-06-22,1694.188034
2017-06-23,1339.751118
2017-06-26,1707.36842
2017-06-27,1230.572317
2017-06-28,1244.659471
2017-06-29,1118.472669
2017-06-30,1024.59982
2017-07-03,1152.146879
2017-07-04,1253.504176
2017-07-05,1203.515654
2017-07-06,1328.371268
2017-07-07,1234.653926
2017-07-10,1410.346265
2017-07-11,1450.843633
2017-07-12,1434.945991
2017-07-13,1463.886796
2017-07-14,1210.214489
2017-07-17,1962.172538
2017-07-18,1414.72284
2017-07-19,1983.924517
2017-07-20,1692.671499
2017-07-21,1414.32633
2017-07-24,1547.018747
2017-07-25,1335.316562
2017-07-26,1465.180049
2017-07-27,1616.312253
2017-07-28,1258.178619
2017-07-31,1608.901332
2017-08-01,1731.27579
2017-08-02,1893.367828
2017-08-03,1647.104616
2017-08-04,1682.926646
2017-08-07,1343.485375
2017-08-08,1464.818689
2017-08-09,1372.235983
2017-08-10,1480.051694
2017-08-11,1610.834704
2017-08-14,1402.338941
2017-08-15,1247.90631
2017-08-16,1272.821659
2017-08-17,1370.200029
2017-08-18,1230.781639
2017-08-21,1239.117163
2017-08-22,1311.310784
2017-08-23,1240.811557
2017-08-24,1077.360191
2017-08-25,1506.970831
2017-08-28,2364.462809
2017-08-29,1589.786837
2017-08-30,1662.35122
2017-08-31,1570.792161
2017-09-01,1827.70432
2017-09-04,1755.510683
2017-09-05,1457.797553
2017-09-06,1558.833148
2017-09-07,1561.133971
2017-09-08,1349.58584
2017-09-11,1547.939008
2017-09-12,1876.05312
2017-09-13,1262.543609
2017-09-14,1431.116392
2017-09-15,1534.772152
2017-09-18,1528.410285
2017-09-19,1455.284575
2017-09-20,1350.418824
2017-09-21,1441.328932
2017-09-22,1283.608949
2017-09-25,1359.802391
2017-09-26,1010.363348
2017-09-27,1092.994922
2017-09-28,1156.463385
2017-09-29,1160.567766
2017-10-09,1719.414608
2017-10-10,1579.797376
2017-10-11,1441.527401
2017-10-12,1231.472486
2017-10-13,1143.148547
2017-10-16,1508.237566
2017-10-17,1067.084517
2017-10-18,1264.203797
2017-10-19,1331.898552
2017-10-20,945.296366
2017-10-23,1002.809114
2017-10-24,1201.921506
2017-10-25,1068.203095
2017-10-26,1704.886186
2017-10-27,1529.748311
2017-10-30,1934.898384
2017-10-31,1428.972069
2017-11-01,1664.771386
2017-11-02,1519.813636
2017-11-03,1581.420566
2017-11-06,1589.118611
2017-11-07,1939.90974
2017-11-08,2009.497407
2017-11-09,1592.471982
2017-11-10,1988.698338
2017-11-13,2059.307945
2017-11-14,1996.05009
2017-11-15,1777.530754
2017-11-16,1729.038806
2017-11-17,2530.79314
2017-11-20,1915.896375
2017-11-21,2533.021996
2017-11-22,2542.983617
2017-11-23,2375.367047
2017-11-24,1829.121914
2017-11-27,1830.045512
2017-11-28,1355.396473
2017-11-29,1657.433413
2017-11-30,1458.299483
2017-12-01,1360.109276
2017-12-04,1382.230555
2017-12-05,1963.376603
2017-12-06,1441.149542
2017-12-07,1196.512015
2017-12-08,1243.712303
2017-12-11,1484.765885
2017-12-12,1235.151832
2017-12-13,1150.063834
2017-12-14,1150.869449
2017-12-15,1184.741442
2017-12-18,1117.243499
2017-12-19,1159.982043
2017-12-20,1268.128781
2017-12-21,1378.195209
2017-12-22,1044.26496
2017-12-25,1299.388392
2017-12-26,1197.251006
2017-12-27,1405.169071
2017-12-28,1536.366958
2017-12-29,1212.570385
2018-01-02,1784.020329
2018-01-03,2057.268896
2018-01-04,1745.235561
2018-01-05,1852.062932
2018-01-08,2264.038729
2018-01-09,1819.750798
2018-01-10,1948.502539
2018-01-11,1704.073059
2018-01-12,1576.062106
2018-01-15,2349.865861
2018-01-16,2282.712248
2018-01-17,2845.543598
2018-01-18,2252.896889
2018-01-19,2585.547254
2018-01-22,2339.602233
2018-01-23,2571.133599
2018-01-24,2844.708095
2018-01-25,2503.080919
2018-01-26,2233.313091
2018-01-29,2561.763238
2018-01-30,1866.505662
2018-01-31,1944.01798
2018-02-01,2392.302989
2018-02-02,1911.698673
2018-02-05,2173.601445
2018-02-06,2794.150832
2018-02-07,2615.070274
2018-02-08,1990.61772
2018-02-09,2467.748284
2018-02-12,1498.580436
2018-02-13,1444.793544
2018-02-14,931.102014
2018-02-22,1383.343617
2018-02-23,1281.958352
2018-02-26,1790.130936
2018-02-27,1696.84901
2018-02-28,1524.939093
2018-03-01,1460.034567
2018-03-02,1309.311812
2018-03-05,1181.978595
2018-03-06,1713.706541
2018-03-07,1365.723056
2018-03-08,1236.346371
2018-03-09,1500.241197
2018-03-12,1903.675938
2018-03-13,1411.741606
2018-03-14,1315.379594
2018-03-15,1268.824527
2018-03-16,1221.25342
2018-03-19,1181.838151
2018-03-20,1119.80234
2018-03-21,1393.304119
2018-03-22,1276.64338
2018-03-23,2189.050313
2018-03-26,1566.045272
2018-03-27,1622.915466
2018-03-28,1558.489511
2018-03-29,1649.96783
2018-03-30,1379.592805
2018-04-02,1593.5608
2018-04-03,1320.499361
2018-04-04,1315.930679
2018-04-09,1181.672735
2018-04-10,1379.413002
2018-04-11,1399.892906
2018-04-12,1080.755655
2018-04-13,989.21827
2018-04-16,1315.668669
2018-04-17,1265.18752
2018-04-18,1430.77676
2018-04-19,1275.201216
2018-04-20,1235.506645
2018-04-23,1117.630315
2018-04-24,1457.005128
2018-04-25,1057.504495
2018-04-26,1257.723045
2018-04-27,1421.136276
2018-05-02,1200.834833
2018-05-03,1227.401689
2018-05-04,983.152546
2018-05-07,1263.548008
2018-05-08,1354.458625
2018-05-09,923.228963
2018-05-10,1032.551406
2018-05-11,1077.15457
2018-05-14,1225.20048
2018-05-15,1060.919058
2018-05-16,1065.339303
2018-05-17,871.041647
2018-05-18,968.238518
2018-05-21,1205.28726
2018-05-22,1028.833449
2018-05-23,1106.845032
2018-05-24,934.082196
2018-05-25,956.675438
2018-05-28,1000.01639
2018-05-29,1172.885806
2018-05-30,1158.589758
2018-05-31,1305.454222
2018-06-01,1059.348659
2018-06-04,1151.464685
2018-06-05,1212.614672
2018-06-06,1071.420418
2018-06-07,1123.657107
2018-06-08,1078.187983
2018-06-11,1055.979246
2018-06-12,1162.171396
2018-06-13,971.854989
2018-06-14,992.34015
2018-06-15,1095.349008
2018-06-19,1938.487973
2018-06-20,1128.048128
2018-06-21,1155.84149
2018-06-22,896.872821
2018-06-25,1066.903453
2018-06-26,1081.321673
2018-06-27,1076.288966
2018-06-28,985.705273
2018-06-29,976.163673
2018-07-02,1076.015407
2018-07-03,1298.980193
2018-07-04,936.485591
2018-07-05,975.446196
2018-07-06,1094.819425
2018-07-09,1009.188637
2018-07-10,901.274457
2018-07-11,896.615071
2018-07-12,1178.055148
2018-07-13,998.001849
2018-07-16,907.542881
2018-07-17,857.205637
2018-07-18,885.568732
2018-07-19,888.049078
2018-07-20,1221.969538
2018-07-23,1439.609307
2018-07-24,1774.48954
2018-07-25,1121.766942
2018-07-26,1055.772852
2018-07-27,811.921749
2018-07-30,961.830976
2018-07-31,800.221521
2018-08-01,1074.772149
2018-08-02,1224.012836
2018-08-03,913.959872
2018-08-06,975.17991
2018-08-07,1075.12224
2018-08-08,909.58912
2018-08-09,1088.023152
2018-08-10,856.345221
2018-08-13,908.692909
2018-08-14,721.219926
2018-08-15,834.021939
2018-08-16,892.691757
2018-08-17,844.524525
2018-08-20,889.633826
2018-08-21,979.258404
2018-08-22,665.485362
2018-08-23,802.127856
2018-08-24,771.978479
2018-08-27,1149.609646
2018-08-28,949.459498
2018-08-29,790.723002
2018-08-30,802.260527
2018-08-31,960.918929
2018-09-03,813.056815
2018-09-04,858.920349
2018-09-05,806.566752
2018-09-06,793.731382
2018-09-07,812.6344
2018-09-10,761.755803
2018-09-11,677.221189
2018-09-12,688.870201
2018-09-13,858.879621
2018-09-14,764.81212
2018-09-17,606.509409
2018-09-18,838.991376
2018-09-19,1093.954238
2018-09-20,766.608452
2018-09-21,1235.731179
2018-09-25,828.700299
2018-09-26,1191.133191
2018-09-27,875.733008
2018-09-28,948.802746
2018-10-08,1141.642184
2018-10-09,783.729413
2018-10-10,791.668086
2018-10-11,1257.230845
2018-10-12,1044.230766
2018-10-15,771.376968
2018-10-16,752.06471
2018-10-17,861.326959
2018-10-18,797.037319
2018-10-19,1109.513691
2018-10-22,1706.513062
2018-10-23,1425.891768
2018-10-24,1209.543873
2018-10-25,1132.917464
2018-10-26,1060.703668
2018-10-29,1084.794902
2018-10-30,1317.671027
2018-10-31,1170.996978
2018-11-01,1459.193043
2018-11-02,1783.406434
2018-11-05,1236.309227
2018-11-06,917.038981
2018-11-07,1018.14919
2018-11-08,852.216647
2018-11-09,881.941922
2018-11-12,973.63052
2018-11-13,1256.030473
2018-11-14,1053.86566
2018-11-15,1001.191923
2018-11-16,1353.798039
2018-11-19,1231.887776
2018-11-20,1141.550668
2018-11-21,878.132739
2018-11-22,700.833726
2018-11-23,868.649462
2018-11-26,618.994796
2018-11-27,619.462611
2018-11-28,776.205531
2018-11-29,869.276119
2018-11-30,772.976977
2018-12-03,1458.284165
2018-12-04,905.436003
2018-12-05,909.090938
2018-12-06,956.788834
2018-12-07,663.239707
2018-12-10,737.172047
2018-12-11,600.149698
2018-12-12,605.362235
2018-12-13,1033.754786
