时间,沪深300指数:涨跌幅
2015-11-11,0.010639
2015-11-12,-0.999612
2015-11-13,-1.29322
2015-11-16,0.477385
2015-11-17,-0.152474
2015-11-18,-1.138981
2015-11-19,1.598378
2015-11-20,-0.015515
2015-11-23,-0.557659
2015-11-24,0.01475
2015-11-25,0.738386
2015-11-26,-0.586478
2015-11-27,-5.38476
2015-11-30,0.264825
2015-12-01,0.708942
2015-12-02,3.626657
2015-12-03,0.734668
2015-12-04,-1.912526
2015-12-07,0.272328
2015-12-08,-1.751464
2015-12-09,0.356553
2015-12-10,-0.353526
2015-12-11,-0.414716
2015-12-14,2.862018
2015-12-15,-0.456266
2015-12-16,-0.242224
2015-12-17,1.91153
2015-12-18,0.320156
2015-12-21,2.602289
2015-12-22,0.27852
2015-12-23,-0.267006
2015-12-24,-0.956429
2015-12-25,0.22977
2015-12-28,-2.880761
2015-12-29,0.918624
2015-12-30,0.087741
2015-12-31,-0.907541
2016-01-04,-7.020589
2016-01-05,0.280003
2016-01-06,1.754308
2016-01-07,-6.933265
2016-01-08,2.039207
2016-01-11,-5.030793
2016-01-12,0.728594
2016-01-13,-1.860591
2016-01-14,2.081598
2016-01-15,-3.192271
2016-01-18,0.384734
2016-01-19,2.951268
2016-01-20,-1.512414
2016-01-21,-2.930738
2016-01-22,1.042311
2016-01-25,0.495378
2016-01-26,-6.020593
2016-01-27,-0.345403
2016-01-28,-2.613874
2016-01-29,3.235525
2016-02-01,-1.528891
2016-02-02,2.078077
2016-02-03,-0.428695
2016-02-04,1.225013
2016-02-05,-0.702583
2016-02-15,-0.576384
2016-02-16,3.065412
2016-02-17,0.865469
2016-02-18,-0.314084
2016-02-19,-0.069211
2016-02-22,2.204838
2016-02-23,-0.945994
2016-02-24,0.65328
2016-02-25,-6.135794
2016-02-26,1.003186
2016-02-29,-2.393598
2016-03-01,1.84979
2016-03-02,4.116397
2016-03-03,0.232331
2016-03-04,1.15967
2016-03-07,0.35393
2016-03-08,0.091245
2016-03-09,-1.150884
2016-03-10,-1.912861
2016-03-11,0.170543
2016-03-14,1.570627
2016-03-15,0.296481
2016-03-16,0.496075
2016-03-17,1.105849
2016-03-18,1.528677
2016-03-21,2.442469
2016-03-22,-0.727723
2016-03-23,0.319367
2016-03-24,-1.676148
2016-03-25,0.50179
2016-03-28,-0.878368
2016-03-29,-1.082695
2016-03-30,2.579105
2016-03-31,0.056357
2016-04-01,0.118297
2016-04-05,1.321924
2016-04-06,-0.213148
2016-04-07,-1.480798
2016-04-08,-0.734256
2016-04-11,1.392772
2016-04-12,-0.360547
2016-04-13,1.333978
2016-04-14,0.443033
2016-04-15,-0.110714
2016-04-18,-1.337086
2016-04-19,0.305093
2016-04-20,-1.76872
2016-04-21,-0.642029
2016-04-22,0.452379
2016-04-25,-0.405307
2016-04-26,0.541658
2016-04-27,-0.416616
2016-04-28,-0.168504
2016-04-29,-0.121364
2016-05-03,1.799151
2016-05-04,-0.12691
2016-05-05,0.138917
2016-05-06,-2.600111
2016-05-09,-2.068104
2016-05-10,0.114072
2016-05-11,0.446259
2016-05-12,0.237725
2016-05-13,-0.491956
2016-05-16,0.662564
2016-05-17,-0.299925
2016-05-18,-0.582921
2016-05-19,-0.180428
2016-05-20,0.513244
2016-05-23,0.292513
2016-05-24,-0.766608
2016-05-25,-0.141329
2016-05-26,0.162956
2016-05-27,-0.055864
2016-05-30,0.137476
2016-05-31,3.353767
2016-06-01,-0.284355
2016-06-02,0.207328
2016-06-03,0.701771
2016-06-06,-0.33039
2016-06-07,-0.054571
2016-06-08,-0.411299
2016-06-13,-3.086142
2016-06-14,0.31445
2016-06-15,1.312907
2016-06-16,-0.696112
2016-06-17,0.506754
2016-06-20,0.074499
2016-06-21,-0.204226
2016-06-22,0.889915
2016-06-23,-0.531095
2016-06-24,-1.288332
2016-06-27,1.410033
2016-06-28,0.508149
2016-06-29,0.477888
2016-06-30,0.08032
2016-07-01,0.008856
2016-07-04,1.60091
2016-07-05,0.08383
2016-07-06,0.293722
2016-07-07,-0.212923
2016-07-08,-0.550594
2016-07-11,0.346129
2016-07-12,2.180622
2016-07-13,0.295914
2016-07-14,-0.185947
2016-07-15,-0.014838
2016-07-18,-0.435107
2016-07-19,-0.422686
2016-07-20,-0.327224
2016-07-21,0.46076
2016-07-22,-0.841212
2016-07-25,0.177445
2016-07-26,1.197913
2016-07-27,-1.570387
2016-07-28,0.089909
2016-07-29,-0.534162
2016-08-01,-0.846501
2016-08-02,0.385412
2016-08-03,0.139678
2016-08-04,0.243666
2016-08-05,0.119368
2016-08-08,0.907089
2016-08-09,0.704907
2016-08-10,-0.418805
2016-08-11,-0.307723
2016-08-12,1.882664
2016-08-15,3.011025
2016-08-16,-0.4473
2016-08-17,-0.153852
2016-08-18,-0.253851
2016-08-19,0.01589
2016-08-22,-0.838771
2016-08-23,0.15089
2016-08-24,-0.358088
2016-08-25,-0.627383
2016-08-26,-0.056873
2016-08-29,0.020895
2016-08-30,0.127155
2016-08-31,0.477254
2016-09-01,-0.787822
2016-09-02,0.379743
2016-09-05,0.167951
2016-09-06,0.691199
2016-09-07,-0.05411
2016-09-08,-0.037512
2016-09-09,-0.644396
2016-09-12,-1.670855
2016-09-13,-0.069616
2016-09-14,-0.662604
2016-09-19,0.753206
2016-09-20,-0.175317
2016-09-21,0.283444
2016-09-22,0.749542
2016-09-23,-0.469585
2016-09-26,-1.690731
2016-09-27,0.635683
2016-09-28,-0.30438
2016-09-29,0.417749
2016-09-30,0.27424
2016-10-10,1.247481
2016-10-11,0.385213
2016-10-12,-0.198013
2016-10-13,0.079866
2016-10-14,0.096971
2016-10-17,-0.846058
2016-10-18,1.325665
2016-10-19,-0.153303
2016-10-20,0.071276
2016-10-21,0.275284
2016-10-24,1.197143
2016-10-25,-0.003655
2016-10-26,-0.375785
2016-10-27,-0.271411
2016-10-28,-0.166447
2016-10-31,-0.115217
2016-11-01,0.682608
2016-11-02,-0.76507
2016-11-03,0.951973
2016-11-04,-0.324215
2016-11-07,0.072051
2016-11-08,0.432763
2016-11-09,-0.535816
2016-11-10,1.120089
2016-11-11,0.784791
2016-11-14,0.381219
2016-11-15,-0.011034
2016-11-16,-0.008094
2016-11-17,0.202441
2016-11-18,-0.555199
2016-11-21,0.692188
2016-11-22,0.791986
2016-11-23,0.183522
2016-11-24,0.403234
2016-11-25,0.933237
2016-11-28,0.391398
2016-11-29,0.819209
2016-11-30,-0.730615
2016-12-01,0.764132
2016-12-02,-1.012088
2016-12-05,-1.687395
2016-12-06,-0.295555
2016-12-07,0.479713
2016-12-08,-0.161252
2016-12-09,0.678871
2016-12-12,-2.41924
2016-12-13,-0.121551
2016-12-14,-0.766224
2016-12-15,-1.139749
2016-12-16,0.167544
2016-12-19,-0.509493
2016-12-20,-0.598339
2016-12-21,0.890642
2016-12-22,-0.085786
2016-12-23,-0.841597
2016-12-26,0.4475
2016-12-27,-0.181056
2016-12-28,-0.437118
2016-12-29,-0.124895
2016-12-30,0.373465
2017-01-03,0.971167
2017-01-04,0.780453
2017-01-05,-0.015512
2017-01-06,-0.597505
2017-01-09,0.484962
2017-01-10,-0.167359
2017-01-11,-0.707989
2017-01-12,-0.505963
2017-01-13,0.068968
2017-01-16,-0.014058
2017-01-17,0.208191
2017-01-18,0.391089
2017-01-19,-0.30174
2017-01-20,0.768933
2017-01-23,0.273979
2017-01-24,0.011002
2017-01-25,0.340421
2017-01-26,0.357131
2017-02-03,-0.692697
2017-02-06,0.258963
2017-02-07,-0.222939
2017-02-08,0.523011
2017-02-09,0.384378
2017-02-10,0.50627
2017-02-13,0.667593
2017-02-14,-0.013701
2017-02-15,-0.410125
2017-02-16,0.561707
2017-02-17,-0.566451
2017-02-20,1.459931
2017-02-21,0.329274
2017-02-22,0.199083
2017-02-23,-0.470895
2017-02-24,0.015204
2017-02-27,-0.795339
2017-02-28,0.191151
2017-03-01,0.162977
2017-03-02,-0.674909
2017-03-03,-0.210576
2017-03-06,0.543231
2017-03-07,0.216815
2017-03-08,-0.151282
2017-03-09,-0.631754
2017-03-10,0.027657
2017-03-13,0.881195
2017-03-14,-0.040618
2017-03-15,0.201065
2017-03-16,0.515729
2017-03-17,-1.025461
2017-03-20,0.110497
2017-03-21,0.485104
2017-03-22,-0.470138
2017-03-23,0.345734
2017-03-24,0.797853
2017-03-27,-0.331304
2017-03-28,-0.236605
2017-03-29,-0.133033
2017-03-30,-0.820598
2017-03-31,0.561212
2017-04-05,1.384464
2017-04-06,0.289783
2017-04-07,0.097224
2017-04-10,-0.350372
2017-04-11,0.347741
2017-04-12,-0.224298
2017-04-13,0.146106
2017-04-14,-0.79844
2017-04-17,-0.188234
2017-04-18,-0.494227
2017-04-19,-0.487094
2017-04-20,0.454805
2017-04-21,0.151331
2017-04-24,-1.024805
2017-04-25,0.28315
2017-04-26,0.122317
2017-04-27,0.044613
2017-04-28,-0.20214
2017-05-02,-0.383062
2017-05-03,-0.392473
2017-05-04,-0.256123
2017-05-05,-0.641414
2017-05-08,-0.701769
2017-05-09,-0.186974
2017-05-10,-0.442403
2017-05-11,0.567612
2017-05-12,0.855997
2017-05-15,0.408078
2017-05-16,0.866541
2017-05-17,-0.544923
2017-05-18,-0.347596
2017-05-19,0.168814
2017-05-22,0.217092
2017-05-23,0.379783
2017-05-24,-7.91E-4
2017-05-25,1.7958
2017-05-26,-0.14986
2017-05-31,0.357714
2017-06-01,0.13896
2017-06-02,-0.321088
2017-06-05,-0.509209
2017-06-06,0.695575
2017-06-07,1.173535
2017-06-08,0.767057
2017-06-09,0.426616
2017-06-12,-0.049799
2017-06-13,0.220401
2017-06-14,-1.311144
2017-06-15,-0.184033
2017-06-16,-0.284276
2017-06-19,0.991946
2017-06-20,-0.2018
2017-06-21,1.16907
2017-06-22,0.066542
2017-06-23,0.906337
2017-06-26,1.247868
2017-06-27,0.180565
2017-06-28,-0.776893
2017-06-29,0.62151
2017-06-30,-0.055336
2017-07-03,-0.435023
2017-07-04,-0.845344
2017-07-05,1.096563
2017-07-06,0.0114
2017-07-07,-0.11386
2017-07-10,-0.061339
2017-07-11,0.468617
2017-07-12,-0.326495
2017-07-13,0.767922
2017-07-14,0.438672
2017-07-17,-1.067661
2017-07-18,0.098898
2017-07-19,1.706104
2017-07-20,0.486298
2017-07-21,-0.514602
2017-07-24,0.398836
2017-07-25,-0.638702
2017-07-26,-0.380975
2017-07-27,0.183687
2017-07-28,0.261212
2017-07-31,0.4294
2017-08-01,0.869735
2017-08-02,-0.252767
2017-08-03,-0.878155
2017-08-04,-0.543126
2017-08-07,0.518268
2017-08-08,0.145382
2017-08-09,-0.031319
2017-08-10,-0.405334
2017-08-11,-1.845317
2017-08-14,1.297731
2017-08-15,0.307834
2017-08-16,-0.12509
2017-08-17,0.536451
2017-08-18,0.091307
2017-08-21,0.43814
2017-08-22,0.302163
2017-08-23,0.101015
2017-08-24,-0.570876
2017-08-25,1.636262
2017-08-28,1.237106
2017-08-29,-0.212722
2017-08-30,-0.006183
2017-08-31,-0.318381
2017-09-01,0.220965
2017-09-04,0.393626
2017-09-05,0.297224
2017-09-06,-0.196951
2017-09-07,-0.508608
2017-09-08,-0.101356
2017-09-11,-0.008996
2017-09-12,0.321222
2017-09-13,0.121732
2017-09-14,-0.329222
2017-09-15,0.035016
2017-09-18,0.309198
2017-09-19,-0.286919
2017-09-20,0.269282
2017-09-21,-0.120176
2017-09-22,-0.002272
2017-09-25,-0.519549
2017-09-26,0.07832
2017-09-27,0.010951
2017-09-28,0.035031
2017-09-29,0.365273
2017-10-09,1.191354
2017-10-10,0.19721
2017-10-11,0.329654
2017-10-12,0.26307
2017-10-13,0.205678
2017-10-16,-0.192693
2017-10-17,-0.009644
2017-10-18,0.794614
2017-10-19,-0.327398
2017-10-20,-0.11186
2017-10-23,0.10049
2017-10-24,0.727516
2017-10-25,0.443343
2017-10-26,0.418064
2017-10-27,0.710952
2017-10-30,-0.304473
2017-10-31,-0.074915
2017-11-01,-0.251972
2017-11-02,0.012816
2017-11-03,-0.11099
2017-11-06,0.706081
2017-11-07,0.82959
2017-11-08,-0.153932
2017-11-09,0.689083
2017-11-10,0.88352
2017-11-13,0.393056
2017-11-14,-0.69578
2017-11-15,-0.626475
2017-11-16,0.769395
2017-11-17,0.385836
2017-11-20,0.557715
2017-11-21,1.782603
2017-11-22,0.233898
2017-11-23,-2.960805
2017-11-24,0.044043
2017-11-27,-1.321959
2017-11-28,0.145088
2017-11-29,-0.051053
2017-11-30,-1.175543
2017-12-01,-0.198767
2017-12-04,0.518256
2017-12-05,0.530332
2017-12-06,-0.60268
2017-12-07,-1.114696
2017-12-08,0.813947
2017-12-11,1.651617
2017-12-12,-1.31425
2017-12-13,0.848512
2017-12-14,-0.591125
2017-12-15,-1.12504
2017-12-18,0.111423
2017-12-19,1.255567
2017-12-20,-0.119931
2017-12-21,0.926902
2017-12-22,-0.325727
2017-12-25,-0.322061
2017-12-26,0.298953
2017-12-27,-1.539731
2017-12-28,0.693773
2017-12-29,0.297532
2018-01-02,1.402836
2018-01-03,0.586957
2018-01-04,0.423686
2018-01-05,0.240713
2018-01-08,0.517282
2018-01-09,0.700411
2018-01-10,0.441971
2018-01-11,-0.052923
2018-01-12,0.461641
2018-01-15,0.00564
2018-01-16,0.786552
2018-01-17,-0.2432
2018-01-18,0.548488
2018-01-19,0.32725
2018-01-22,1.194812
2018-01-23,1.061097
2018-01-24,0.165938
2018-01-25,-0.565069
2018-01-26,0.37159
2018-01-29,-1.809543
2018-01-30,-1.067313
2018-01-31,0.465132
2018-02-01,-0.701626
2018-02-02,0.596689
2018-02-05,0.068219
2018-02-06,-2.930662
2018-02-07,-2.371442
2018-02-08,-0.949266
2018-02-09,-4.271996
2018-02-12,1.287591
2018-02-13,1.170349
2018-02-14,0.796035
2018-02-22,2.162154
2018-02-23,0.452922
2018-02-26,1.162581
2018-02-27,-1.443224
2018-02-28,-0.87064
2018-03-01,0.632382
2018-03-02,-0.805745
2018-03-05,0.040732
2018-03-06,1.206235
2018-03-07,-0.735537
2018-03-08,1.014367
2018-03-09,0.766752
2018-03-12,0.457572
2018-03-13,-0.882167
2018-03-14,-0.437729
2018-03-15,0.560178
2018-03-16,-0.970179
2018-03-19,0.439434
2018-03-20,0.08483
2018-03-21,-0.408414
2018-03-22,-1.002233
2018-03-23,-2.870733
2018-03-26,-0.641304
2018-03-27,0.860227
2018-03-28,-1.802927
2018-03-29,1.335886
2018-03-30,0.114223
2018-04-02,-0.297007
2018-04-03,-0.628758
2018-04-04,-0.197208
2018-04-09,-0.050152
2018-04-10,1.926942
2018-04-11,0.284441
2018-04-12,-1.008241
2018-04-13,-0.705147
2018-04-16,-1.60886
2018-04-17,-1.581097
2018-04-18,0.470592
2018-04-19,1.209708
2018-04-20,-1.337639
2018-04-23,0.145483
2018-04-24,2.048758
2018-04-25,-0.384731
2018-04-26,-1.912069
2018-04-27,0.03681
2018-05-02,0.180192
2018-05-03,0.779935
2018-05-04,-0.485157
2018-05-07,1.578701
2018-05-08,1.160324
2018-05-09,-0.18206
2018-05-10,0.553808
2018-05-11,-0.51934
2018-05-14,0.941299
2018-05-15,0.378692
2018-05-16,-0.796446
2018-05-17,-0.739652
2018-05-18,1.00964
2018-05-21,0.465747
2018-05-22,-0.383399
2018-05-23,-1.32163
2018-05-24,-0.709947
2018-05-25,-0.280073
2018-05-28,0.439196
2018-05-29,-0.763074
2018-05-30,-2.119787
2018-05-31,2.121826
2018-06-01,-0.835972
2018-06-04,0.980987
2018-06-05,0.991137
2018-06-06,-0.207143
2018-06-07,-0.165174
2018-06-08,-1.341601
2018-06-11,0.009681
2018-06-12,1.216186
2018-06-13,-0.983135
2018-06-14,-0.395255
2018-06-15,-0.528221
2018-06-19,-3.525231
2018-06-20,0.395651
2018-06-21,-1.168457
2018-06-22,0.443634
2018-06-25,-1.341873
2018-06-26,-0.824791
2018-06-27,-2.034745
2018-06-28,-1.03307
2018-06-29,2.554647
2018-07-02,-2.93424
2018-07-03,0.038624
2018-07-04,-1.335555
2018-07-05,-0.633502
2018-07-06,0.67869
2018-07-09,2.795173
2018-07-10,0.24086
2018-07-11,-1.729936
2018-07-12,2.157757
2018-07-13,0.334203
2018-07-16,-0.589912
2018-07-17,-0.654033
2018-07-18,-0.523416
2018-07-19,-0.086838
2018-07-20,1.882857
2018-07-23,0.940667
2018-07-24,1.587049
2018-07-25,-0.11038
2018-07-26,-1.160131
2018-07-27,-0.424707
2018-07-30,-0.174584
2018-07-31,0.073324
2018-08-01,-1.997597
2018-08-02,-2.217049
2018-08-03,-1.651578
2018-08-06,-1.267195
2018-08-07,2.920523
2018-08-08,-1.613657
2018-08-09,2.504816
2018-08-10,0.220434
2018-08-13,-0.430981
2018-08-14,-0.514119
2018-08-15,-2.399637
2018-08-16,-0.463199
2018-08-17,-1.437648
2018-08-20,1.165153
2018-08-21,1.818015
2018-08-22,-0.561959
2018-08-23,0.364914
2018-08-24,0.159908
2018-08-27,2.443026
2018-08-28,-0.18796
2018-08-29,-0.399889
2018-08-30,-1.047649
2018-08-31,-0.49508
2018-09-03,-0.380231
2018-09-04,1.266581
2018-09-05,-1.954792
2018-09-06,-1.069099
2018-09-07,0.452453
2018-09-10,-1.451521
2018-09-11,-0.181312
2018-09-12,-0.688131
2018-09-13,1.078736
2018-09-14,0.170675
2018-09-17,-1.146415
2018-09-18,2.012826
2018-09-19,1.316755
2018-09-20,-0.07114
2018-09-21,3.031903
2018-09-25,-0.899617
2018-09-26,1.107668
2018-09-27,-0.399477
2018-09-28,1.036397
2018-10-08,-4.30276
2018-10-09,-0.0671
2018-10-10,-0.215672
2018-10-11,-4.799001
2018-10-12,1.492017
2018-10-15,-1.396355
2018-10-16,-0.814911
2018-10-17,0.557002
2018-10-18,-2.368463
2018-10-19,2.974443
2018-10-22,4.316748
2018-10-23,-2.655665
2018-10-24,0.15003
2018-10-25,0.191537
2018-10-26,-0.647195
2018-10-29,-3.048432
2018-10-30,1.084589
2018-10-31,1.400619
2018-11-01,0.735945
2018-11-02,3.56344
2018-11-05,-0.833081
2018-11-06,-0.6033
2018-11-07,-0.654928
2018-11-08,-0.283571
2018-11-09,-1.410915
2018-11-12,1.190124
2018-11-13,1.005934
2018-11-14,-1.002032
2018-11-15,1.167846
2018-11-16,0.471939
2018-11-19,1.133619
2018-11-20,-2.312737
2018-11-21,0.251186
2018-11-22,-0.37392
2018-11-23,-2.207301
2018-11-26,-0.070998
2018-11-27,-0.127405
2018-11-28,1.328916
2018-11-29,-1.298499
2018-11-30,1.116624
2018-12-03,2.781873
2018-12-04,0.20728
2018-12-05,-0.480624
2018-12-06,-2.1627
2018-12-07,-0.003407
2018-12-10,-1.156711
2018-12-11,0.478659
2018-12-12,0.341583
2018-12-13,1.548068
2018-12-14,-1.670392
2018-12-17,-0.148908
2018-12-18,-1.036636
2018-12-19,-1.192325
2018-12-20,-0.766989
2018-12-21,-1.239538
2018-12-24,0.290586
2018-12-25,-0.688454
2018-12-26,-0.505382
2018-12-27,-0.383973
2018-12-28,0.673729
2019-01-02,-1.36576
2019-01-03,-0.158045
2019-01-04,2.395811
2019-01-07,0.607038
2019-01-08,-0.216072
2019-01-09,1.009691
2019-01-10,-0.188064
2019-01-11,0.718973
2019-01-14,-0.872234
2019-01-15,1.962521
2019-01-16,0.021141
2019-01-17,-0.550873
2019-01-18,1.824156
2019-01-21,0.551185
2019-01-22,-1.328441
2019-01-23,-0.072023
2019-01-24,0.564413
2019-01-25,0.813222
2019-01-28,-0.021727
2019-01-29,0.320126
2019-01-30,-0.797969
2019-01-31,1.046248
2019-02-01,1.429396
2019-02-11,1.819162
2019-02-12,0.7217
2019-02-13,2.00257
2019-02-14,0.150505
2019-02-15,-1.864579
2019-02-18,3.206037
2019-02-19,-0.178104
2019-02-20,0.358166
2019-02-21,-0.267146
2019-02-22,2.248598
2019-02-25,5.947667
2019-02-26,-1.20096
2019-02-27,-0.171016
2019-02-28,-0.245265
2019-03-01,2.189586
2019-03-04,1.183816
2019-03-05,0.577454
2019-03-06,0.840592
2019-03-07,-1.019742
2019-03-08,-3.971559
2019-03-11,1.978784
2019-03-12,0.680901
2019-03-13,-0.829691
2019-03-14,-0.690305
2019-03-15,1.25779
2019-03-18,2.850274
2019-03-19,-0.461746
2019-03-20,0.038527
2019-03-21,0.037847
2019-03-22,-0.080534
2019-03-25,-2.373
2019-03-26,-1.132471
2019-03-27,1.160646
2019-03-28,-0.400506
2019-03-29,3.8608
2019-04-01,2.623395
2019-04-02,-0.066503
2019-04-03,1.280981
2019-04-04,0.996339
2019-04-08,-0.123142
2019-04-09,0.448619
2019-04-10,0.255602
2019-04-11,-2.160365
2019-04-12,-0.224161
2019-04-15,-0.328244
2019-04-16,2.773589
2019-04-17,0.035506
2019-04-18,-0.371021
2019-04-19,1.191837
2019-04-22,-2.30541
2019-04-23,-0.164089
2019-04-24,0.275775
2019-04-25,-2.190341
2019-04-26,-1.332919
2019-04-29,0.284349
2019-04-30,0.330154
2019-05-06,-5.841602
2019-05-07,0.978436
2019-05-08,-1.430146
2019-05-09,-1.847528
2019-05-10,3.63228
2019-05-13,-1.654647
2019-05-14,-0.642599
2019-05-15,2.247973
2019-05-16,0.452664
2019-05-17,-2.542829
2019-05-20,-0.84874
2019-05-21,1.353969
2019-05-22,-0.474439
2019-05-23,-1.792496
2019-05-24,0.277606
2019-05-27,1.204347
2019-05-28,0.964023
2019-05-29,-0.227421
2019-05-30,-0.620258
2019-05-31,-0.31292
2019-06-03,0.061254
2019-06-04,-0.923623
2019-06-05,-0.037838
2019-06-06,-0.901481
2019-06-10,1.292282
2019-06-11,3.005819
2019-06-12,-0.75768
2019-06-13,-0.154491
2019-06-14,-0.827955
2019-06-17,-0.001508
2019-06-18,0.35005
2019-06-19,1.317465
2019-06-20,3.029658
2019-06-21,0.141569
2019-06-24,0.191125
2019-06-25,-1.040181
2019-06-26,-0.183589
2019-06-27,1.067018
2019-06-28,-0.240687
2019-07-01,2.881239
2019-07-02,0.034491
2019-07-03,-1.108284
2019-07-04,-0.524773
2019-07-05,0.518979
2019-07-08,-2.322325
2019-07-09,-0.254024
2019-07-10,-0.168481
2019-07-11,-0.040087
2019-07-12,0.621102
2019-07-15,0.405823
2019-07-16,-0.453505
2019-07-17,-0.057961
2019-07-18,-0.95243
2019-07-19,1.049601
2019-07-22,-0.689921
2019-07-23,0.217636
2019-07-24,0.789438
2019-07-25,0.81768
2019-07-26,0.194811
2019-07-29,-0.111399
2019-07-30,0.416349
2019-07-31,-0.903251
2019-08-01,-0.831461
2019-08-02,-1.473168
2019-08-05,-1.914628
2019-08-06,-1.070806
2019-08-07,-0.409696
2019-08-08,1.321649
2019-08-09,-0.974684
2019-08-12,1.804722
2019-08-13,-0.901656
2019-08-14,0.454204
2019-08-15,0.314987
2019-08-16,0.447699
2019-08-19,2.171006
2019-08-20,-0.088687
2019-08-21,-0.157733
2019-08-22,0.310654
2019-08-23,0.721172
2019-08-26,-1.438243
2019-08-27,1.355194
2019-08-28,-0.376256
2019-08-29,-0.326034
2019-08-30,0.247998
2019-09-02,1.2826
2019-09-03,0.137483
2019-09-04,0.840526
2019-09-05,1.011883
2019-09-06,0.590639
2019-09-09,0.618991
2019-09-10,-0.344414
2019-09-11,-0.736629
2019-09-12,1.0758
2019-09-16,-0.369162
2019-09-17,-1.680126
2019-09-18,0.484755
2019-09-19,0.365685
2019-09-20,0.287148
2019-09-23,-1.143127
2019-09-24,0.267672
2019-09-25,-0.77138
2019-09-26,-0.77099
2019-09-27,0.29977
2019-09-30,-0.989583
2019-10-08,0.606914
2019-10-09,0.144882
2019-10-10,0.817017
2019-10-11,0.957152
2019-10-14,1.061317
2019-10-15,-0.429807
2019-10-16,-0.344602
2019-10-17,0.064655
2019-10-18,-1.422694
2019-10-21,0.296226
2019-10-22,0.387573
2019-10-23,-0.63647
2019-10-24,-0.010772
2019-10-25,0.674935
2019-10-28,0.764544
2019-10-29,-0.416622
2019-10-30,-0.485918
2019-10-31,-0.114966
2019-11-01,1.688693
2019-11-04,0.65111
2019-11-05,0.620675
2019-11-06,-0.447965
2019-11-07,0.175496
2019-11-08,-0.472565
2019-11-11,-1.762704
2019-11-12,0.018204
2019-11-13,-0.094969
2019-11-14,0.150655
2019-11-15,-0.73653
2019-11-18,0.79544
2019-11-19,1.000788
2019-11-20,-0.992519
2019-11-21,-0.467419
2019-11-22,-1.018182
2019-11-25,0.732762
2019-11-26,0.346738
2019-11-27,-0.412028
2019-11-28,-0.343576
2019-11-29,-0.870784
2019-12-02,0.192973
2019-12-03,0.391767
2019-12-04,-0.032934
2019-12-05,0.767433
2019-12-06,0.593435
2019-12-09,-0.177802
2019-12-10,0.126751
2019-12-11,0.060632
2019-12-12,-0.300429
2019-12-13,1.983974
2019-12-16,0.487002
2019-12-17,1.360566
2019-12-18,-0.223094
2019-12-19,-0.139683
2019-12-20,-0.245752
2019-12-23,-1.248527
2019-12-24,0.65191
2019-12-25,-0.052367
2019-12-26,0.880029
2019-12-27,-0.098363
2019-12-30,1.481979
2019-12-31,0.366243
2020-01-02,1.358662
2020-01-03,-0.175228
2020-01-06,-0.378037
2020-01-07,0.749087
2020-01-08,-1.151625
2020-01-09,1.265771
2020-01-10,-0.028451
2020-01-13,0.980101
2020-01-14,-0.335446
2020-01-15,-0.552564
2020-01-16,-0.424577
2020-01-17,0.140023
2020-01-20,0.745572
2020-01-21,-1.708667
2020-01-22,0.428325
2020-01-23,-3.098546
2020-02-03,-7.880901
2020-02-04,2.637483
2020-02-05,1.132956
2020-02-06,1.860974
2020-02-07,0.002416
2020-02-10,0.413755
2020-02-11,0.931028
2020-02-12,0.808817
2020-02-13,-0.615237
2020-02-14,0.702423
2020-02-17,2.249144
2020-02-18,-0.488379
2020-02-19,-0.152806
2020-02-20,2.304079
2020-02-21,0.116637
2020-02-24,-0.40129
2020-02-25,-0.217393
2020-02-26,-1.232805
2020-02-27,0.291202
2020-02-28,-3.545447
2020-03-02,3.289741
2020-03-03,0.533098
2020-03-04,0.579047
2020-03-05,2.227741
2020-03-06,-1.621639
2020-03-09,-3.41608
2020-03-10,2.14151
2020-03-11,-1.330056
2020-03-12,-1.924269
2020-03-13,-1.407227
2020-03-16,-4.299347
2020-03-17,-0.487081
2020-03-18,-1.979299
2020-03-19,-1.297045
2020-03-20,1.786839
2020-03-23,-3.364647
2020-03-24,2.685569
2020-03-25,2.686908
2020-03-26,-0.657375
2020-03-27,0.324855
2020-03-30,-0.968979
2020-03-31,0.327815
2020-04-01,-0.300565
2020-04-02,1.617784
2020-04-03,-0.570682
2020-04-07,2.283817
2020-04-08,-0.465424
2020-04-09,0.329758
2020-04-10,-0.623081
2020-04-13,-0.422416
2020-04-14,1.930124
2020-04-15,-0.740696
2020-04-16,0.132152
2020-04-17,0.975875
2020-04-20,0.363799
2020-04-21,-1.178363
2020-04-22,0.822889
2020-04-23,-0.250845
2020-04-24,-0.85594
2020-04-27,0.679407
2020-04-28,0.69001
2020-04-29,0.464661
2020-04-30,1.177782
2020-05-06,0.605143
2020-05-07,-0.288581
2020-05-08,0.986704
2020-05-11,-0.086825
2020-05-12,0.001452
2020-05-13,0.202389
2020-05-14,-1.084487
2020-05-15,-0.315952
2020-05-18,0.258019
2020-05-19,0.849823
2020-05-20,-0.531501
2020-05-21,-0.544495
2020-05-22,-2.292683
2020-05-25,0.137563
2020-05-26,1.13455
2020-05-27,-0.701219
2020-05-28,0.286532
2020-05-29,0.269427
2020-06-01,2.697605
2020-06-02,0.307894
2020-06-03,0.002008
2020-06-04,-0.036715
2020-06-05,0.478777
2020-06-08,0.517438
2020-06-09,0.623438
2020-06-10,-0.180977
2020-06-11,-1.084745
2020-06-12,0.180143
2020-06-15,-1.201439
