时间,沪深300:成交量
2014-08-05,111.861789
2014-08-06,116.341829
2014-08-07,116.72921
2014-08-08,86.739694
2014-08-11,91.601171
2014-08-12,91.822608
2014-08-13,110.447789
2014-08-14,97.969493
2014-08-15,93.592546
2014-08-18,104.509554
2014-08-19,115.85002
2014-08-20,101.288088
2014-08-21,100.690211
2014-08-22,89.823938
2014-08-25,97.373717
2014-08-26,93.844222
2014-08-27,67.676221
2014-08-28,70.490655
2014-08-29,63.211423
2014-09-01,77.32087
2014-09-02,114.436733
2014-09-03,129.734204
2014-09-04,111.272298
2014-09-05,133.551764
2014-09-09,118.194344
2014-09-10,109.175517
2014-09-11,132.982583
2014-09-12,109.16017
2014-09-15,122.247159
2014-09-16,186.742791
2014-09-17,125.269028
2014-09-18,115.926376
2014-09-19,101.813577
2014-09-22,102.24087
2014-09-23,84.033341
2014-09-24,142.71353
2014-09-25,138.661891
2014-09-26,100.299494
2014-09-29,123.401727
2014-09-30,115.804229
2014-10-08,121.953604
2014-10-09,137.92392
2014-10-10,147.634307
2014-10-13,131.593362
2014-10-14,127.393705
2014-10-15,135.801882
2014-10-16,158.166603
2014-10-17,132.759988
2014-10-20,91.435401
2014-10-21,96.241912
2014-10-22,88.656193
2014-10-23,103.491839
2014-10-24,74.974869
2014-10-27,73.862447
2014-10-28,101.523055
2014-10-29,158.584062
2014-10-30,189.626353
2014-10-31,239.172412
2014-11-03,205.801228
2014-11-04,218.247005
2014-11-05,190.491862
2014-11-06,149.651117
2014-11-07,208.760911
2014-11-10,226.599735
2014-11-11,323.711656
2014-11-12,184.686261
2014-11-13,219.815615
2014-11-14,165.049965
2014-11-17,158.478095
2014-11-18,142.941356
2014-11-19,122.146974
2014-11-20,106.149864
2014-11-21,151.028139
2014-11-24,279.83972
2014-11-25,222.611699
2014-11-26,243.962485
2014-11-27,265.46473
2014-11-28,375.323662
2014-12-01,365.487417
2014-12-02,361.465322
2014-12-03,466.156685
2014-12-04,426.812928
2014-12-05,524.88126
2014-12-08,484.462344
2014-12-09,632.874567
2014-12-10,425.018708
2014-12-11,367.091691
2014-12-12,301.065325
2014-12-15,290.193834
2014-12-16,358.123847
2014-12-17,448.14077
2014-12-18,355.970207
2014-12-19,411.21159
2014-12-22,549.801671
2014-12-23,369.736093
2014-12-24,317.449587
2014-12-25,309.799547
2014-12-26,384.614124
2014-12-29,425.015037
2014-12-30,328.233873
2014-12-31,345.93476
2015-01-05,451.198098
2015-01-06,420.962185
2015-01-07,320.191232
2015-01-08,295.003045
2015-01-09,349.982672
2015-01-12,266.567175
2015-01-13,187.153965
2015-01-14,196.01251
2015-01-15,237.812338
2015-01-16,282.681614
2015-01-19,329.505275
2015-01-20,297.843232
2015-01-21,337.92821
2015-01-22,268.853599
2015-01-23,280.172172
2015-01-26,239.766203
2015-01-27,287.669179
2015-01-28,216.220214
2015-01-29,211.61886
2015-01-30,196.479157
2015-02-02,195.183699
2015-02-03,192.846096
2015-02-04,191.304349
2015-02-05,250.430609
2015-02-06,192.664186
2015-02-09,172.35382
2015-02-10,159.309088
2015-02-11,144.613772
2015-02-12,156.081691
2015-02-13,201.089971
2015-02-16,165.641343
2015-02-17,165.328313
2015-02-25,165.539351
2015-02-26,229.328438
2015-02-27,222.786438
2015-03-02,248.176125
2015-03-03,261.866489
2015-03-04,199.663981
2015-03-05,217.508805
2015-03-06,181.518054
2015-03-09,233.940411
2015-03-10,194.267657
2015-03-11,188.947825
2015-03-12,265.664625
2015-03-13,246.864768
2015-03-16,275.438307
2015-03-17,371.625666
2015-03-18,415.190011
2015-03-19,391.54763
2015-03-20,401.817552
2015-03-23,391.119922
2015-03-24,468.581312
2015-03-25,379.968851
2015-03-26,346.756315
2015-03-27,298.756064
2015-03-30,428.29702
2015-03-31,436.065635
2015-04-01,329.512853
2015-04-02,339.070487
2015-04-03,321.303766
2015-04-07,415.362654
2015-04-08,458.676715
2015-04-09,439.699902
2015-04-10,348.19017
2015-04-13,434.153036
2015-04-14,434.432126
2015-04-15,472.154131
2015-04-16,422.603748
2015-04-17,552.802663
2015-04-20,686.439075
2015-04-21,490.314991
2015-04-22,516.213792
2015-04-23,497.430954
2015-04-24,480.152936
2015-04-27,513.076548
2015-04-28,608.638545
2015-04-29,395.05698
2015-04-30,399.727444
2015-05-04,377.843853
2015-05-05,460.419626
2015-05-06,376.073702
2015-05-07,297.759203
2015-05-08,302.407967
2015-05-11,373.83842
2015-05-12,377.053891
2015-05-13,370.730424
2015-05-14,337.725152
2015-05-15,328.431166
2015-05-18,269.180489
2015-05-19,314.785952
2015-05-20,363.180748
2015-05-21,305.054537
2015-05-22,455.846718
2015-05-25,465.73659
2015-05-26,487.949359
2015-05-27,470.79873
2015-05-28,571.829047
2015-05-29,427.878859
2015-06-01,417.503741
2015-06-02,412.973196
2015-06-03,414.25827
2015-06-04,482.767268
2015-06-05,545.961196
2015-06-08,637.313237
2015-06-09,570.427263
2015-06-10,442.165676
2015-06-11,392.338755
2015-06-12,430.131386
2015-06-15,475.745703
2015-06-16,411.675638
2015-06-17,397.124187
2015-06-18,364.395814
2015-06-19,358.104744
2015-06-23,365.087944
2015-06-24,434.638723
2015-06-25,446.135982
2015-06-26,446.63979
2015-06-29,525.662482
2015-06-30,527.04528
2015-07-01,431.721411
2015-07-02,457.062194
2015-07-03,429.30085
2015-07-06,648.09453
2015-07-07,679.385007
2015-07-08,581.467097
2015-07-09,503.87061
2015-07-10,500.701802
2015-07-13,502.092186
2015-07-14,454.422009
2015-07-15,421.956367
2015-07-16,330.531345
2015-07-17,331.107131
2015-07-20,352.673472
2015-07-21,318.374945
2015-07-22,318.945997
2015-07-23,354.471759
2015-07-24,392.045373
2015-07-27,365.054511
2015-07-28,383.527216
2015-07-29,276.972845
2015-07-30,271.548665
2015-07-31,222.376767
2015-08-03,245.80503
2015-08-04,220.236556
2015-08-05,200.484269
2015-08-06,147.278694
2015-08-07,183.349153
2015-08-10,306.78054
2015-08-11,322.034191
2015-08-12,255.146196
2015-08-13,242.836979
2015-08-14,253.392996
2015-08-17,256.939638
2015-08-18,319.88107
2015-08-19,269.049839
2015-08-20,212.167965
2015-08-21,217.986403
2015-08-24,255.436652
2015-08-25,276.081306
2015-08-26,308.270623
2015-08-27,267.29493
2015-08-28,299.498426
2015-08-31,280.250403
2015-09-01,352.458528
2015-09-02,347.789412
2015-09-07,204.224431
2015-09-08,154.599631
2015-09-09,220.467421
2015-09-10,144.882971
2015-09-11,108.547508
2015-09-14,205.457251
2015-09-15,143.555641
2015-09-16,159.709994
2015-09-17,169.401881
2015-09-18,106.903481
2015-09-21,122.788668
2015-09-22,146.221985
2015-09-23,123.171439
2015-09-24,102.011238
2015-09-25,121.419278
2015-09-28,74.219468
2015-09-29,87.150633
2015-09-30,78.559349
2015-10-08,132.081768
2015-10-09,124.3525
2015-10-12,221.400468
2015-10-13,145.433786
2015-10-14,152.173938
2015-10-15,171.158299
2015-10-16,208.964709
2015-10-19,207.606744
2015-10-20,179.025108
2015-10-21,282.07605
2015-10-22,184.30558
2015-10-23,198.294478
2015-10-26,204.248863
2015-10-27,192.05614
2015-10-28,170.977098
2015-10-29,127.010446
2015-10-30,139.141914
2015-11-02,130.002568
2015-11-03,101.401876
2015-11-04,205.423865
2015-11-05,398.046568
2015-11-06,298.753076
2015-11-09,356.804823
2015-11-10,286.519603
2015-11-11,232.234296
2015-11-12,217.537647
2015-11-13,203.489891
2015-11-16,161.690901
2015-11-17,248.533071
2015-11-18,185.689495
2015-11-19,154.631989
2015-11-20,186.951689
2015-11-23,175.626812
2015-11-24,143.383283
2015-11-25,151.944941
2015-11-26,173.525468
2015-11-27,208.939358
2015-11-30,173.201163
2015-12-01,136.536554
2015-12-02,213.538865
2015-12-03,197.762126
2015-12-04,151.199522
2015-12-07,113.88315
2015-12-08,125.781083
2015-12-09,113.325422
2015-12-10,120.215625
2015-12-11,110.322481
2015-12-14,151.769119
2015-12-15,126.48171
2015-12-16,111.342723
2015-12-17,177.924075
2015-12-18,173.46598
2015-12-21,217.435275
2015-12-22,180.303661
2015-12-23,207.017147
2015-12-24,147.181397
2015-12-25,119.624013
2015-12-28,153.98844
2015-12-29,101.885555
2015-12-30,105.629955
2015-12-31,101.873556
2016-01-04,115.370674
2016-01-05,162.116984
2016-01-06,145.966144
2016-01-07,44.102641
2016-01-08,185.959451
2016-01-11,174.638387
2016-01-12,128.225796
2016-01-13,120.666494
2016-01-14,134.537671
2016-01-15,124.601779
2016-01-18,101.128386
2016-01-19,127.653893
2016-01-20,130.650504
2016-01-21,111.189733
2016-01-22,89.951087
2016-01-25,81.540061
2016-01-26,126.933921
2016-01-27,132.229366
2016-01-28,99.222756
2016-01-29,113.304259
2016-02-01,86.795342
2016-02-02,88.601963
2016-02-03,77.389
2016-02-04,91.779724
2016-02-05,76.850808
2016-02-15,72.919434
2016-02-16,112.579643
2016-02-17,128.291607
2016-02-18,124.401464
2016-02-19,87.338012
2016-02-22,140.946968
2016-02-23,112.567391
2016-02-24,111.78265
2016-02-25,157.829752
2016-02-26,106.949729
2016-02-29,129.34102
2016-03-01,116.045918
2016-03-02,175.972347
2016-03-03,173.105744
2016-03-04,219.172534
2016-03-07,132.462037
2016-03-08,136.235742
2016-03-09,111.466245
2016-03-10,76.072197
2016-03-11,73.333564
2016-03-14,117.108655
2016-03-15,98.311941
2016-03-16,124.736448
2016-03-17,121.661777
2016-03-18,197.302564
2016-03-21,233.269464
2016-03-22,161.020897
2016-03-23,125.679286
2016-03-24,133.131122
2016-03-25,97.39533
2016-03-28,103.441933
2016-03-29,97.294747
2016-03-30,117.802512
2016-03-31,121.552074
2016-04-01,118.122139
2016-04-05,146.047772
2016-04-06,120.196305
2016-04-07,112.409467
2016-04-08,101.005625
2016-04-11,125.212709
2016-04-12,92.869437
2016-04-13,195.613866
2016-04-14,113.157327
2016-04-15,99.807529
2016-04-18,97.090069
2016-04-19,80.87144
2016-04-20,162.207858
2016-04-21,104.752651
2016-04-22,77.078492
2016-04-25,67.519351
2016-04-26,59.020734
2016-04-27,60.004147
2016-04-28,69.87066
2016-04-29,58.029776
2016-05-03,98.164835
2016-05-04,90.862408
2016-05-05,74.733681
2016-05-06,108.68024
2016-05-09,99.230477
2016-05-10,68.849935
2016-05-11,81.794258
2016-05-12,78.765726
2016-05-13,62.629755
2016-05-16,59.461856
2016-05-17,65.278125
2016-05-18,82.715369
2016-05-19,60.444166
2016-05-20,56.080842
2016-05-23,59.697216
2016-05-24,58.734385
2016-05-25,56.652803
2016-05-26,60.392981
2016-05-27,60.46875
2016-05-30,63.098579
2016-05-31,138.863111
2016-06-01,113.148482
2016-06-02,86.003427
2016-06-03,101.491783
2016-06-06,76.693751
2016-06-07,68.928314
2016-06-08,76.291775
2016-06-13,92.975947
2016-06-14,66.279457
2016-06-15,87.393257
2016-06-16,82.974703
2016-06-17,85.402985
2016-06-20,63.587141
2016-06-21,87.965345
2016-06-22,66.487113
2016-06-23,67.751738
2016-06-24,104.792208
2016-06-27,83.267259
2016-06-28,92.024637
2016-06-29,103.723668
2016-06-30,79.692617
2016-07-01,71.746283
2016-07-04,133.310529
2016-07-05,130.226895
2016-07-06,124.897458
2016-07-07,118.595202
2016-07-08,89.734855
2016-07-11,138.529511
2016-07-12,172.534217
2016-07-13,175.19609
2016-07-14,107.525798
2016-07-15,102.665026
2016-07-18,110.312518
2016-07-19,88.886861
2016-07-20,72.701255
2016-07-21,86.004825
2016-07-22,86.029128
2016-07-25,70.203185
2016-07-26,81.051089
2016-07-27,160.188665
2016-07-28,112.779964
2016-07-29,88.044837
2016-08-01,87.003497
2016-08-02,62.167639
2016-08-03,72.864102
2016-08-04,73.504373
2016-08-05,77.196366
2016-08-08,86.676051
2016-08-09,91.065259
2016-08-10,90.430372
2016-08-11,101.041213
2016-08-12,116.254044
2016-08-15,220.543421
2016-08-16,196.38974
2016-08-17,138.847688
2016-08-18,142.380169
2016-08-19,119.961508
2016-08-22,107.951008
2016-08-23,92.924516
2016-08-24,81.191429
2016-08-25,100.589153
2016-08-26,81.530691
2016-08-29,77.036333
2016-08-30,75.725987
2016-08-31,79.570805
2016-09-01,84.947219
2016-09-02,82.791803
2016-09-05,78.292477
2016-09-06,98.283998
2016-09-07,102.940106
2016-09-08,71.916158
2016-09-09,82.657036
2016-09-12,122.917682
2016-09-13,67.180288
2016-09-14,70.432697
2016-09-19,58.831082
2016-09-20,52.784206
2016-09-21,59.142979
2016-09-22,75.753542
2016-09-23,57.993986
2016-09-26,70.452186
2016-09-27,58.46055
2016-09-28,44.727498
2016-09-29,55.452556
2016-09-30,44.978022
2016-10-10,80.51926
2016-10-11,87.713163
2016-10-12,68.669781
2016-10-13,81.224198
2016-10-14,82.316271
2016-10-17,86.113509
2016-10-18,102.860714
2016-10-19,101.167725
2016-10-20,79.238871
2016-10-21,109.785176
2016-10-24,153.014345
2016-10-25,111.191693
2016-10-26,98.024786
2016-10-27,77.629851
2016-10-28,93.133309
2016-10-31,71.352863
2016-11-01,74.938199
2016-11-02,91.197104
2016-11-03,126.223504
2016-11-04,104.069655
2016-11-07,99.877988
2016-11-08,103.148282
2016-11-09,139.110059
2016-11-10,134.705535
2016-11-11,198.781496
2016-11-14,213.247105
2016-11-15,134.56632
2016-11-16,129.808511
2016-11-17,121.561731
2016-11-18,115.951205
2016-11-21,146.434529
2016-11-22,168.523446
2016-11-23,162.388504
2016-11-24,145.746301
2016-11-25,153.621506
2016-11-28,207.375483
2016-11-29,236.918356
2016-11-30,178.560178
2016-12-01,180.170761
2016-12-02,196.35548
2016-12-05,180.852355
2016-12-06,115.52909
2016-12-07,114.345103
2016-12-08,117.383922
2016-12-09,150.303308
2016-12-12,187.467751
2016-12-13,121.105097
2016-12-14,124.007744
2016-12-15,114.96066
2016-12-16,90.775422
2016-12-19,81.640678
2016-12-20,87.569592
2016-12-21,108.254995
2016-12-22,92.277249
2016-12-23,97.444713
2016-12-26,89.793982
2016-12-27,75.486359
2016-12-28,69.000437
2016-12-29,70.087923
2016-12-30,71.744116
2017-01-03,86.567896
2017-01-04,90.050827
2017-01-05,88.336357
2017-01-06,87.459114
2017-01-09,83.707942
2017-01-10,83.81916
2017-01-11,91.071438
2017-01-12,81.239135
2017-01-13,84.180589
2017-01-16,157.779135
2017-01-17,69.453328
2017-01-18,70.623227
2017-01-19,66.159808
2017-01-20,65.300462
2017-01-23,75.557498
2017-01-24,66.194226
2017-01-25,58.376931
2017-01-26,65.316647
2017-02-03,55.188861
2017-02-06,68.52136
2017-02-07,63.754462
2017-02-08,75.402879
2017-02-09,97.558515
2017-02-10,123.76872
2017-02-13,120.144538
2017-02-14,94.809465
2017-02-15,127.643338
2017-02-16,108.276962
2017-02-17,114.600036
2017-02-20,132.628862
2017-02-21,114.842009
2017-02-22,102.815994
2017-02-23,99.53633
2017-02-24,95.535133
2017-02-27,98.67216
2017-02-28,75.21526
2017-03-01,103.260354
2017-03-02,89.898077
2017-03-03,80.994652
2017-03-06,83.070882
2017-03-07,80.33472
2017-03-08,79.58769
2017-03-09,84.570381
2017-03-10,70.016199
2017-03-13,91.684124
2017-03-14,77.077963
2017-03-15,79.104954
2017-03-16,106.333913
2017-03-17,103.75556
2017-03-20,88.734322
2017-03-21,87.707855
2017-03-22,104.935894
2017-03-23,94.318062
2017-03-24,125.645833
2017-03-27,107.015377
2017-03-28,84.19482
2017-03-29,104.851706
2017-03-30,116.376922
2017-03-31,91.577491
2017-04-05,143.399017
2017-04-06,136.767004
2017-04-07,140.293204
2017-04-10,141.88738
2017-04-11,165.945832
2017-04-12,181.824537
2017-04-13,129.981813
2017-04-14,135.474078
2017-04-17,117.164961
2017-04-18,110.927823
2017-04-19,121.349264
2017-04-20,114.184208
2017-04-21,104.41911
2017-04-24,114.660791
2017-04-25,94.072148
2017-04-26,111.940029
2017-04-27,123.298425
2017-04-28,101.632351
2017-05-02,92.797462
2017-05-03,91.669624
2017-05-04,103.482075
2017-05-05,109.895333
2017-05-08,123.749287
2017-05-09,76.771668
2017-05-10,92.082628
2017-05-11,109.25289
2017-05-12,93.386466
2017-05-15,82.977611
2017-05-16,105.242416
2017-05-17,99.736837
2017-05-18,85.759589
2017-05-19,71.473525
2017-05-22,92.539559
2017-05-23,116.911033
2017-05-24,83.553161
2017-05-25,130.721631
2017-05-26,103.241153
2017-05-31,104.829744
2017-06-01,103.127724
2017-06-02,82.66801
2017-06-05,79.738152
2017-06-06,64.089388
2017-06-07,104.419968
2017-06-08,90.224905
2017-06-09,101.188265
2017-06-12,90.381167
2017-06-13,75.177138
2017-06-14,83.810783
2017-06-15,82.632535
2017-06-16,76.452707
2017-06-19,79.797141
2017-06-20,80.509559
2017-06-21,87.859824
2017-06-22,135.526987
2017-06-23,105.129134
2017-06-26,134.637995
2017-06-27,97.558702
2017-06-28,97.920858
2017-06-29,85.589498
2017-06-30,81.510028
2017-07-03,88.82086
2017-07-04,95.071413
2017-07-05,88.232425
2017-07-06,102.379245
2017-07-07,103.735497
2017-07-10,120.59191
2017-07-11,118.760826
2017-07-12,122.287792
2017-07-13,125.669549
2017-07-14,105.514005
2017-07-17,178.8216
2017-07-18,124.622056
2017-07-19,182.477787
2017-07-20,142.410039
2017-07-21,117.941226
2017-07-24,134.868722
2017-07-25,121.672059
2017-07-26,136.32521
2017-07-27,145.002904
2017-07-28,111.411392
2017-07-31,148.429039
2017-08-01,152.546539
2017-08-02,172.293383
2017-08-03,146.153944
2017-08-04,157.47006
2017-08-07,124.23153
2017-08-08,137.241928
2017-08-09,124.679989
2017-08-10,130.085128
2017-08-11,150.387421
2017-08-14,115.308451
2017-08-15,106.444857
2017-08-16,104.134141
2017-08-17,108.656251
2017-08-18,96.561705
2017-08-21,100.313073
2017-08-22,100.292856
2017-08-23,104.961573
2017-08-24,89.947372
2017-08-25,129.9409
2017-08-28,185.576325
2017-08-29,128.22707
2017-08-30,141.352857
2017-08-31,132.944935
2017-09-01,158.645511
2017-09-04,149.56632
2017-09-05,124.964155
2017-09-06,131.398723
2017-09-07,123.884181
2017-09-08,106.036504
2017-09-11,123.883997
2017-09-12,144.190242
2017-09-13,95.410785
2017-09-14,115.358583
2017-09-15,122.427006
2017-09-18,117.934405
2017-09-19,112.432987
2017-09-20,101.129542
2017-09-21,111.098192
2017-09-22,100.619802
2017-09-25,103.948976
2017-09-26,81.869407
2017-09-27,85.655811
2017-09-28,93.544069
2017-09-29,93.306028
2017-10-09,135.535851
2017-10-10,112.532586
2017-10-11,104.418151
2017-10-12,94.340921
2017-10-13,90.142068
2017-10-16,121.355033
2017-10-17,82.241227
2017-10-18,100.969841
2017-10-19,106.527252
2017-10-20,72.98018
2017-10-23,81.48498
2017-10-24,93.058154
2017-10-25,88.205458
2017-10-26,129.895465
2017-10-27,126.672846
2017-10-30,157.387603
2017-10-31,109.178779
2017-11-01,130.41738
2017-11-02,126.100579
2017-11-03,129.404439
2017-11-06,122.081159
2017-11-07,152.116663
2017-11-08,150.827719
2017-11-09,121.056335
2017-11-10,141.817165
2017-11-13,151.446309
2017-11-14,143.236936
2017-11-15,120.635696
2017-11-16,121.384414
2017-11-17,191.784119
2017-11-20,137.447258
2017-11-21,180.350821
2017-11-22,186.477003
2017-11-23,178.147228
2017-11-24,130.85804
2017-11-27,143.455268
2017-11-28,102.058095
2017-11-29,124.553642
2017-11-30,107.983345
2017-12-01,97.386913
2017-12-04,102.647219
2017-12-05,154.087076
2017-12-06,109.286205
2017-12-07,90.254045
2017-12-08,89.282861
2017-12-11,97.148946
2017-12-12,84.338718
2017-12-13,77.546131
2017-12-14,80.768862
2017-12-15,89.044389
2017-12-18,77.853375
2017-12-19,77.528985
2017-12-20,90.604503
2017-12-21,96.836089
2017-12-22,73.473684
2017-12-25,91.926962
2017-12-26,91.11879
2017-12-27,105.153577
2017-12-28,118.542886
2017-12-29,90.486683
2018-01-02,146.935435
2018-01-03,151.852218
2018-01-04,134.543794
2018-01-05,149.009872
2018-01-08,173.877666
2018-01-09,139.034294
2018-01-10,151.121666
2018-01-11,121.578539
2018-01-12,111.354794
2018-01-15,170.907897
2018-01-16,161.494963
2018-01-17,214.311032
2018-01-18,172.032846
2018-01-19,209.49057
2018-01-22,174.643195
2018-01-23,201.867585
2018-01-24,219.818889
2018-01-25,195.37495
2018-01-26,177.227237
2018-01-29,191.100354
2018-01-30,139.03473
2018-01-31,145.210164
2018-02-01,190.002934
2018-02-02,146.066827
2018-02-05,161.347799
2018-02-06,214.91045
2018-02-07,203.127493
2018-02-08,159.269985
2018-02-09,206.349828
2018-02-12,116.182637
2018-02-13,112.565885
2018-02-14,71.081338
2018-02-22,105.811571
2018-02-23,99.458746
2018-02-26,137.881001
2018-02-27,125.93447
2018-02-28,109.343593
2018-03-01,110.199852
2018-03-02,96.165
2018-03-05,87.952548
2018-03-06,138.762444
2018-03-07,106.952426
2018-03-08,91.15581
2018-03-09,113.701808
2018-03-12,140.906739
2018-03-13,111.76643
2018-03-14,99.013409
2018-03-15,88.161156
2018-03-16,84.896188
2018-03-19,81.502882
2018-03-20,80.60528
2018-03-21,97.609488
2018-03-22,89.095259
2018-03-23,180.080449
2018-03-26,115.139128
2018-03-27,113.700711
2018-03-28,101.494908
2018-03-29,116.629066
2018-03-30,97.51227
2018-04-02,111.242666
2018-04-03,95.137369
2018-04-04,88.730609
2018-04-09,84.105462
2018-04-10,106.173722
2018-04-11,111.933021
2018-04-12,82.69949
2018-04-13,71.544203
2018-04-16,99.21777
2018-04-17,90.61079
2018-04-18,106.676706
2018-04-19,99.05406
2018-04-20,99.282925
2018-04-23,90.356291
2018-04-24,114.219525
2018-04-25,78.172612
2018-04-26,87.150641
2018-04-27,89.531726
2018-05-02,83.301035
2018-05-03,93.961118
2018-05-04,71.554288
2018-05-07,87.286195
2018-05-08,94.215157
2018-05-09,66.712966
2018-05-10,70.667809
2018-05-11,73.356604
2018-05-14,81.975999
2018-05-15,76.049555
2018-05-16,71.913646
2018-05-17,59.030123
2018-05-18,72.613956
2018-05-21,92.641737
2018-05-22,75.368778
2018-05-23,83.722319
2018-05-24,68.345022
2018-05-25,70.836386
2018-05-28,71.521132
2018-05-29,81.552662
2018-05-30,87.913285
2018-05-31,92.666894
2018-06-01,77.821813
2018-06-04,76.624341
2018-06-05,78.68736
2018-06-06,73.117237
2018-06-07,80.256147
2018-06-08,83.337335
2018-06-11,68.709834
2018-06-12,73.206244
2018-06-13,66.37797
2018-06-14,68.471322
2018-06-15,85.488893
2018-06-19,160.706542
2018-06-20,86.718098
2018-06-21,93.908552
2018-06-22,75.117864
2018-06-25,79.877078
2018-06-26,84.985269
2018-06-27,81.491817
2018-06-28,75.918051
2018-06-29,77.257031
2018-07-02,84.351449
2018-07-03,95.278693
2018-07-04,75.157997
2018-07-05,81.587981
2018-07-06,86.097579
2018-07-09,76.601545
2018-07-10,69.548823
2018-07-11,72.04095
2018-07-12,96.353564
2018-07-13,72.955897
2018-07-16,68.281999
2018-07-17,61.983076
2018-07-18,66.53033
2018-07-19,68.477716
2018-07-20,101.984727
2018-07-23,119.036627
2018-07-24,156.912435
2018-07-25,96.758501
2018-07-26,90.349641
2018-07-27,70.178104
2018-07-30,82.116995
2018-07-31,67.980817
2018-08-01,90.348617
2018-08-02,101.308727
2018-08-03,70.79691
2018-08-06,77.975083
2018-08-07,91.783916
2018-08-08,79.284865
2018-08-09,91.957572
2018-08-10,68.967299
2018-08-13,76.191532
2018-08-14,60.651446
2018-08-15,68.174055
2018-08-16,76.547366
2018-08-17,67.395413
2018-08-20,70.904228
2018-08-21,75.205583
2018-08-22,50.787057
2018-08-23,61.112334
2018-08-24,63.765897
2018-08-27,94.270082
2018-08-28,75.445363
2018-08-29,67.020404
2018-08-30,68.38529
2018-08-31,76.20563
2018-09-03,66.429855
2018-09-04,67.088807
2018-09-05,64.301888
2018-09-06,62.300288
2018-09-07,63.947408
2018-09-10,63.817051
2018-09-11,58.491305
2018-09-12,54.627899
2018-09-13,67.290327
2018-09-14,60.13064
2018-09-17,52.259547
2018-09-18,70.425035
2018-09-19,89.170666
2018-09-20,64.561057
2018-09-21,108.416005
2018-09-25,69.054693
2018-09-26,93.173343
2018-09-27,69.765241
2018-09-28,84.377756
2018-10-08,97.888989
2018-10-09,66.723274
2018-10-10,64.492828
2018-10-11,120.941342
2018-10-12,98.611151
2018-10-15,69.605023
2018-10-16,68.887721
2018-10-17,76.837138
2018-10-18,73.771968
2018-10-19,98.839688
2018-10-22,145.862045
2018-10-23,121.013241
2018-10-24,110.909744
2018-10-25,106.951817
2018-10-26,101.299354
2018-10-29,91.839789
2018-10-30,116.070101
2018-10-31,111.207455
2018-11-01,132.653379
2018-11-02,153.466104
2018-11-05,109.706683
2018-11-06,83.869138
2018-11-07,91.615528
2018-11-08,76.41454
2018-11-09,84.282762
2018-11-12,88.062391
2018-11-13,126.493464
2018-11-14,113.808659
2018-11-15,98.55881
2018-11-16,126.876835
2018-11-19,115.956595
2018-11-20,109.361154
2018-11-21,84.119726
2018-11-22,65.098291
2018-11-23,84.638255
2018-11-26,59.37914
2018-11-27,55.407832
2018-11-28,74.881955
2018-11-29,80.498466
2018-11-30,70.921044
2018-12-03,121.487157
2018-12-04,79.415039
2018-12-05,76.153052
2018-12-06,76.328771
2018-12-07,53.361924
2018-12-10,63.437273
2018-12-11,53.223877
2018-12-12,53.309914
2018-12-13,90.442755
2018-12-14,84.30125
2018-12-17,66.497007
2018-12-18,63.820319
2018-12-19,55.522299
2018-12-20,69.749463
2018-12-21,76.758101
2018-12-24,57.299615
2018-12-25,78.689425
2018-12-26,55.647032
2018-12-27,80.541785
2018-12-28,71.053779
2019-01-02,68.663021
2019-01-03,70.867103
2019-01-04,103.318972
2019-01-07,101.164359
2019-01-08,86.170585
2019-01-09,107.36435
2019-01-10,85.271756
2019-01-11,71.786424
2019-01-14,66.121702
2019-01-15,88.772962
2019-01-16,80.214341
2019-01-17,80.174871
2019-01-18,103.963834
2019-01-21,93.915022
2019-01-22,72.990528
2019-01-23,59.870478
2019-01-24,72.934636
2019-01-25,83.967729
2019-01-28,82.622431
2019-01-29,77.658334
2019-01-30,63.746517
2019-01-31,86.247839
2019-02-01,82.019641
2019-02-11,98.818434
2019-02-12,122.232462
2019-02-13,163.828332
2019-02-14,151.12729
2019-02-15,143.668603
2019-02-18,182.886089
2019-02-19,179.083785
2019-02-20,147.390311
2019-02-21,180.143287
2019-02-22,187.237974
2019-02-25,342.557122
2019-02-26,358.038698
2019-02-27,286.236007
2019-02-28,184.81022
2019-03-01,204.711004
2019-03-04,323.490126
2019-03-05,230.853166
2019-03-06,318.077371
2019-03-07,329.846548
2019-03-08,317.990077
2019-03-11,230.912865
2019-03-12,274.926382
2019-03-13,233.682248
2019-03-14,190.817237
2019-03-15,175.174544
2019-03-18,216.92806
2019-03-19,181.72711
2019-03-20,175.63209
2019-03-21,196.31031
2019-03-22,171.356993
2019-03-25,198.586329
2019-03-26,173.046579
2019-03-27,138.758454
2019-03-28,133.272129
2019-03-29,215.639103
2019-04-01,271.382704
2019-04-02,226.000341
2019-04-03,231.917368
2019-04-04,260.410939
2019-04-08,267.505576
2019-04-09,182.956808
2019-04-10,194.687613
2019-04-11,169.049641
2019-04-12,135.862118
2019-04-15,182.645571
2019-04-16,202.041966
2019-04-17,180.367117
2019-04-18,146.562123
2019-04-19,150.79491
2019-04-22,189.353745
2019-04-23,155.61165
2019-04-24,145.498695
2019-04-25,159.722071
2019-04-26,142.008068
2019-04-29,153.870927
2019-04-30,116.233376
2019-05-06,197.472882
2019-05-07,132.847654
2019-05-08,112.867355
2019-05-09,101.037394
2019-05-10,148.003847
2019-05-13,103.39186
2019-05-14,102.31346
2019-05-15,110.161769
2019-05-16,116.258274
2019-05-17,128.453245
