时间,期货持仓量(连续):欧盟排放配额(EUA)
2005-04-25,85000
2005-04-26,39000
2005-04-27,49000
2005-04-28,106000
2005-04-29,94000
2005-05-04,101000
2005-05-05,102000
2005-05-09,122000
2005-05-10,141000
2005-05-11,145000
2005-05-12,150000
2005-05-13,171000
2005-05-16,161000
2005-05-17,161000
2005-05-18,163000
2005-05-19,155000
2005-05-20,146000
2005-05-23,151000
2005-05-24,181000
2005-05-25,176000
2005-05-26,206000
2005-05-27,244000
2005-05-31,238000
2005-06-01,316000
2005-06-02,328000
2005-06-03,366000
2005-06-06,406000
2005-06-07,436000
2005-06-08,440000
2005-06-09,415000
2005-06-10,460000
2005-06-13,576000
2005-06-14,1185000
2005-06-15,1195000
2005-06-16,1265000
2005-06-17,1433000
2005-06-20,1773000
2005-06-21,1978000
2005-06-22,2324000
2005-06-23,2480000
2005-06-24,2570000
2005-06-27,2722000
2005-06-28,2714000
2005-06-29,2710000
2005-06-30,3015000
2005-07-01,3206000
2005-07-04,3609000
2005-07-05,4130000
2005-07-06,4219000
2005-07-07,4356000
2005-07-08,4487000
2005-07-11,4600000
2005-07-12,4665000
2005-07-13,4456000
2005-07-14,4480000
2005-07-15,4997000
2005-07-18,5189000
2005-07-19,5205000
2005-07-20,5222000
2005-07-21,5148000
2005-07-22,5500000
2005-07-25,5624000
2005-07-26,5634000
2005-07-27,5689000
2005-07-28,5649000
2005-07-29,5701000
2005-08-01,5742000
2005-08-02,5808000
2005-08-03,5854000
2005-08-04,5883000
2005-08-05,5819000
2005-08-08,5806000
2005-08-09,5771000
2005-08-10,5773000
2005-08-11,5869000
2005-08-12,5863000
2005-08-15,5928000
2005-08-16,5983000
2005-08-17,6019000
2005-08-18,5993000
2005-08-19,5956000
2005-08-22,5945000
2005-08-23,6050000
2005-08-24,6166004
2005-08-25,6261000
2005-08-26,6381000
2005-08-30,6539000
2005-08-31,6678000
2005-09-01,6868000
2005-09-02,7734000
2005-09-05,7822000
2005-09-06,8063000
2005-09-07,8270000
2005-09-08,8559000
2005-09-09,8385000
2005-09-12,8600000
2005-09-13,8938000
2005-09-14,8560000
2005-09-15,8663000
2005-09-16,8683000
2005-09-19,8869000
2005-09-20,8976000
2005-09-21,9078000
2005-09-22,9339000
2005-09-23,9499000
2005-09-26,9822000
2005-09-27,10009000
2005-09-28,10192000
2005-09-29,10406000
2005-09-30,10308000
2005-10-03,10359000
2005-10-04,10481000
2005-10-05,11233000
2005-10-06,12190000
2005-10-07,12230000
2005-10-10,12785000
2005-10-11,12704000
2005-10-12,13209000
2005-10-13,13174000
2005-10-14,13300000
2005-10-17,13223000
2005-10-18,13320000
2005-10-19,13417000
2005-10-20,13436000
2005-10-21,13836000
2005-10-24,14431000
2005-10-25,14640000
2005-10-26,14687000
2005-10-27,14817000
2005-10-28,14704000
2005-10-31,14657000
2005-11-01,14992000
2005-11-02,15212000
2005-11-03,15430000
2005-11-04,15516000
2005-11-07,15492000
2005-11-08,15654000
2005-11-09,15605000
2005-11-10,15935000
2005-11-11,15951000
2005-11-14,15956000
2005-11-15,16162000
2005-11-16,16766000
2005-11-17,16828000
2005-11-18,16954000
2005-11-21,17067000
2005-11-22,17399000
2005-11-23,17445000
2005-11-24,17991000
2005-11-25,18245000
2005-11-28,18344000
2005-11-29,18222000
2005-11-30,18236000
2005-12-01,18236000
2005-12-02,18530000
2005-12-05,18625000
2005-12-06,18775000
2005-12-07,18603000
2005-12-08,18583000
2005-12-09,18750000
2005-12-12,18646000
2005-12-13,18825000
2005-12-14,18852000
2005-12-15,18842000
2005-12-16,18880000
2005-12-19,14428000
2005-12-20,14604000
2005-12-21,14614000
2005-12-22,14732000
2005-12-23,14907000
2005-12-28,14886000
2005-12-29,14792000
2005-12-30,15002000
2006-01-03,14977000
2006-01-04,14992000
2006-01-05,15166000
2006-01-06,15377000
2006-01-09,16242000
2006-01-10,16519000
2006-01-11,17176000
2006-01-12,17611000
2006-01-13,17800000
2006-01-16,17953000
2006-01-17,18299000
2006-01-18,18414000
2006-01-19,22349000
2006-01-20,23158000
2006-01-23,23552000
2006-01-24,23907000
2006-01-25,24490000
2006-01-26,24996000
2006-01-27,24983000
2006-01-30,24769000
2006-01-31,25348000
2006-02-01,25902000
2006-02-02,26228000
2006-02-03,26108000
2006-02-06,26274000
2006-02-07,26418000
2006-02-08,26583000
2006-02-09,26708000
2006-02-10,26748000
2006-02-13,26712000
2006-02-14,26712000
2006-02-15,27149000
2006-02-16,27216000
2006-02-17,27538000
2006-02-20,28105000
2006-02-21,28511000
2006-02-22,28714001
2006-02-23,28913000
2006-02-24,28930000
2006-02-27,29090000
2006-02-28,29117000
2006-03-01,29226000
2006-03-02,29330000
2006-03-03,29740000
2006-03-06,30157000
2006-03-07,30185000
2006-03-08,30183000
2006-03-09,30410000
2006-03-10,30693000
2006-03-13,31047000
2006-03-14,31256000
2006-03-15,31448000
2006-03-16,31678000
2006-03-17,32382000
2006-03-20,32649000
2006-03-21,32378000
2006-03-22,32622000
2006-03-23,33020000
2006-03-24,33156000
2006-03-27,33328000
2006-03-28,29590000
2006-03-29,29214000
2006-03-30,29305000
2006-03-31,29466000
2006-04-03,29389000
2006-04-04,31075000
2006-04-05,31088000
2006-04-06,31579000
2006-04-07,31387000
2006-04-10,31731000
2006-04-11,32544000
2006-04-12,32899000
2006-04-13,33666000
2006-04-17,33461000
2006-04-18,33698000
2006-04-19,33787000
2006-04-20,33914000
2006-04-21,34128000
2006-04-24,34356000
2006-04-25,35085000
2006-04-26,36338000
2006-04-27,37588000
2006-04-28,38435000
2006-05-01,38248000
2006-05-02,38336000
2006-05-03,37865000
2006-05-04,38298000
2006-05-05,39148000
2006-05-08,39950000
2006-05-09,40199000
2006-05-10,41224000
2006-05-11,42604000
2006-05-12,42649000
2006-05-15,43032000
2006-05-16,44208000
2006-05-17,44906000
2006-05-18,45290000
2006-05-19,45772000
2006-05-22,45775000
2006-05-23,46157000
2006-05-24,46265000
2006-05-25,46392000
2006-05-26,46761000
2006-05-30,46951000
2006-05-31,48062000
2006-06-01,48444000
2006-06-02,48623000
2006-06-05,48598000
2006-06-06,48669000
2006-06-07,49013000
2006-06-08,49178000
2006-06-09,49250000
2006-06-12,48973000
2006-06-13,49159000
2006-06-14,49486000
2006-06-15,49571000
2006-06-16,48670000
2006-06-19,49039000
2006-06-20,49064000
2006-06-21,49460000
2006-06-22,49583000
2006-06-23,49700000
2006-06-26,49865000
2006-06-27,49320000
2006-06-28,49688000
2006-06-29,49626000
2006-06-30,49600000
2006-07-03,49814000
2006-07-04,50040000
2006-07-05,50485000
2006-07-06,50683000
2006-07-07,50780000
2006-07-10,50768000
2006-07-11,51744000
2006-07-12,52266000
2006-07-13,52520000
2006-07-14,53078004
2006-07-17,53347000
2006-07-18,53478000
2006-07-19,54350000
2006-07-20,54350000
2006-07-21,54501000
2006-07-24,54519000
2006-07-25,54663000
2006-07-26,54822000
2006-07-27,55035000
2006-07-28,55374000
2006-07-31,55430000
2006-08-01,55800000
2006-08-02,56053000
2006-08-03,56126000
2006-08-04,56997000
2006-08-07,57639000
2006-08-08,57787000
2006-08-09,58036000
2006-08-10,58023000
2006-08-11,58267000
2006-08-14,58559000
2006-08-15,58621000
2006-08-16,58826000
2006-08-17,59572000
2006-08-18,60378000
2006-08-21,60848000
2006-08-22,61295000
2006-08-23,61771000
2006-08-24,62422000
2006-08-25,61889000
2006-08-28,62482000
2006-08-29,63090000
2006-08-30,63532000
2006-08-31,63893000
2006-09-01,64233000
2006-09-04,64481000
2006-09-05,65078000
2006-09-06,65703000
2006-09-07,65892000
2006-09-08,66338000
2006-09-11,66512000
2006-09-12,67125000
2006-09-13,67359000
2006-09-14,67725000
2006-09-15,67432000
2006-09-18,67473000
2006-09-19,68046000
2006-09-20,69747000
2006-09-21,70409000
2006-09-22,70937000
2006-09-25,71943000
2006-09-26,72738000
2006-09-27,73300000
2006-09-28,74515000
2006-09-29,74245000
2006-10-02,75005000
2006-10-03,76074000
2006-10-04,76391000
2006-10-05,77736000
2006-10-06,78185000
2006-10-09,78694000
2006-10-10,79258000
2006-10-11,79573000
2006-10-12,80289000
2006-10-13,80040000
2006-10-16,80154000
2006-10-17,80665000
2006-10-18,80944000
2006-10-19,83586000
2006-10-20,83941000
2006-10-23,85013000
2006-10-24,86918000
2006-10-25,87966000
2006-10-26,89622000
2006-10-27,90437000
2006-10-30,91147000
2006-10-31,93209000
2006-11-01,93348000
2006-11-02,93822000
2006-11-03,95028000
2006-11-06,95338000
2006-11-07,96392000
2006-11-08,96864000
2006-11-09,97127000
2006-11-10,97837000
2006-11-13,98207000
2006-11-14,98797000
2006-11-15,99561000
2006-11-16,100053000
2006-11-17,98406000
2006-11-20,98609000
2006-11-21,98860000
2006-11-22,99373000
2006-11-23,99873000
2006-11-24,99968000
2006-11-27,100893000
2006-11-28,101261000
2006-11-29,101003000
2006-11-30,102229000
2006-12-01,102500000
2006-12-04,103555000
2006-12-05,104225000
2006-12-06,105206000
2006-12-07,106316000
2006-12-08,106357000
2006-12-11,107284000
2006-12-12,107123000
2006-12-13,107769000
2006-12-14,107679000
2006-12-15,108538000
2006-12-18,109075000
2006-12-19,64135000
2006-12-20,63948000
2006-12-21,64134000
2006-12-22,64440000
2006-12-27,64391000
2006-12-28,64388000
2006-12-29,64617000
2007-01-02,64078000
2007-01-03,63937000
2007-01-04,64505000
2007-01-05,64572000
2007-01-08,64488000
2007-01-09,64976000
2007-01-10,65478000
2007-01-11,65769000
2007-01-12,66134000
2007-01-15,66522000
2007-01-16,66948000
2007-01-17,67575000
2007-01-18,67228000
2007-01-19,67152000
2007-01-22,67722000
2007-01-23,67823000
2007-01-24,68505000
2007-01-25,69654000
2007-01-26,70439000
2007-01-29,70957000
2007-01-30,70616000
2007-01-31,72141000
2007-02-01,72237000
2007-02-02,72706000
2007-02-05,73644000
2007-02-06,74240000
2007-02-07,74368000
2007-02-08,74685000
2007-02-09,75229000
2007-02-12,75967000
2007-02-13,76417000
2007-02-14,76912000
2007-02-15,76817000
2007-02-16,76943000
2007-02-19,77148000
2007-02-20,77402000
2007-02-21,78304000
2007-02-22,78501000
2007-02-23,79435000
2007-02-26,79632000
2007-02-27,79766000
2007-02-28,80312000
2007-03-01,80809000
2007-03-02,81273000
2007-03-05,81523000
2007-03-06,81511000
2007-03-07,82201000
2007-03-08,82517000
2007-03-09,82939000
2007-03-12,83101000
2007-03-13,83999000
2007-03-14,83987000
2007-03-15,83851000
2007-03-16,84950000
2007-03-19,85240000
2007-03-20,85190000
2007-03-21,85308000
2007-03-22,85682000
2007-03-23,82652000
2007-03-26,84538000
2007-03-27,83033000
2007-03-28,82710000
2007-03-29,83487000
2007-03-30,83474000
2007-04-02,84434000
2007-04-03,85160000
2007-04-04,85611000
2007-04-05,87263000
2007-04-09,86937000
2007-04-10,86721000
2007-04-11,86836000
2007-04-12,87707000
2007-04-13,87718000
2007-04-16,87518000
2007-04-17,87842000
2007-04-18,88175000
2007-04-19,88224000
2007-04-20,88794000
2007-04-23,89352000
2007-04-24,90277000
2007-04-25,91194000
2007-04-26,91729000
2007-04-27,91605000
2007-04-30,92417000
2007-05-01,93119000
2007-05-02,93023000
2007-05-03,93292000
2007-05-04,93319000
2007-05-07,92785000
2007-05-08,94134000
2007-05-09,96084000
2007-05-10,96799000
2007-05-11,98484000
2007-05-14,98901000
2007-05-15,99562000
2007-05-16,100620000
2007-05-17,102305000
2007-05-18,102967000
2007-05-21,103503000
2007-05-22,103850000
2007-05-23,103952000
2007-05-24,105105000
2007-05-25,105649000
2007-05-28,105622000
2007-05-29,106391000
2007-05-30,106591000
2007-05-31,107212000
2007-06-01,107715000
2007-06-04,108711000
2007-06-05,109834000
2007-06-06,109766000
2007-06-07,109294000
2007-06-08,109305000
2007-06-11,109145000
2007-06-12,110055000
2007-06-13,111844000
2007-06-14,112094000
2007-06-15,112149000
2007-06-18,113025000
2007-06-19,117268000
2007-06-20,114817000
2007-06-21,114970000
2007-06-22,112348000
2007-06-25,111716000
2007-06-26,111757000
2007-06-27,112339000
2007-06-28,113494000
2007-06-29,113930000
2007-07-02,113712000
2007-07-03,115485000
2007-07-04,116205000
2007-07-05,117460000
2007-07-06,117006000
2007-07-09,117889000
2007-07-10,117604000
2007-07-11,122447000
2007-07-12,125400000
2007-07-13,125751000
2007-07-16,125772000
2007-07-17,127461000
2007-07-18,129059000
2007-07-19,131991000
2007-07-20,132141000
2007-07-23,132780000
2007-07-24,132952000
2007-07-25,135341000
2007-07-26,136372000
2007-07-27,135027000
2007-07-30,136174000
2007-07-31,138114000
2007-08-01,140880000
2007-08-02,142782000
2007-08-03,143434000
2007-08-06,143465000
2007-08-07,142383000
2007-08-08,143272000
2007-08-09,143077000
2007-08-10,142336000
2007-08-13,142151000
2007-08-14,142811000
2007-08-15,143333000
2007-08-16,143474000
2007-08-17,143583000
2007-08-20,143773000
2007-08-21,143230000
2007-08-22,144872000
2007-08-23,145276000
2007-08-24,145473000
2007-08-27,145427000
2007-08-28,146845000
2007-08-29,147772000
2007-08-30,149277000
2007-08-31,149590000
2007-09-03,149658000
2007-09-04,149479000
2007-09-05,150277000
2007-09-06,151561000
2007-09-07,148834000
2007-09-10,148938000
2007-09-11,149038000
2007-09-12,149761000
2007-09-13,149895000
2007-09-14,150678000
2007-09-17,151028000
2007-09-18,151279000
2007-09-19,152305000
2007-09-20,153389000
2007-09-21,155374000
2007-09-24,156266000
2007-09-25,156065000
2007-09-26,157191000
2007-09-27,159229000
2007-09-28,160540000
2007-10-01,163237000
2007-10-02,167263000
2007-10-03,168684000
2007-10-04,170130000
2007-10-05,170759000
2007-10-08,170928000
2007-10-09,171745000
2007-10-10,173929000
2007-10-11,173895000
2007-10-12,174588000
2007-10-15,176268000
2007-10-16,177493000
2007-10-17,177050000
2007-10-18,177530000
2007-10-19,178587000
2007-10-22,178815000
2007-10-23,179674000
2007-10-24,180539000
2007-10-25,181181000
2007-10-26,182250000
2007-10-29,182580000
2007-10-30,182916000
2007-10-31,183347000
2007-11-01,184281000
2007-11-02,184029000
2007-11-05,184157000
2007-11-06,185331000
2007-11-07,186438000
2007-11-08,186260000
2007-11-09,187825000
2007-11-12,188531000
2007-11-13,188713000
2007-11-14,190765000
2007-11-15,191124000
2007-11-16,191040000
2007-11-19,191481000
2007-11-20,192930000
2007-11-21,188704000
2007-11-22,188903000
2007-11-23,189718000
2007-11-26,189803000
2007-11-27,191291000
2007-11-28,191791000
2007-11-29,191220000
2007-11-30,188631000
2007-12-03,189472000
2007-12-04,190517000
2007-12-05,192320000
2007-12-06,194429000
2007-12-07,198641000
2007-12-10,193323000
2007-12-11,195004000
2007-12-12,195657000
2007-12-13,196852000
2007-12-14,193054000
2007-12-17,193123000
2007-12-18,142088000
2007-12-19,143232000
2007-12-20,143497000
2007-12-21,143749000
2007-12-24,143908000
2007-12-27,143653000
2007-12-28,144011000
2007-12-31,139741000
2008-01-02,140697000
2008-01-03,141182000
2008-01-04,141840000
2008-01-07,142938000
2008-01-08,143985000
2008-01-09,143266000
2008-01-10,144400000
2008-01-11,143992000
2008-01-14,144949000
2008-01-15,145285000
2008-01-16,146313000
2008-01-17,147621000
2008-01-18,149033000
2008-01-21,148518000
2008-01-22,150481000
2008-01-23,151224000
2008-01-24,150841000
2008-01-25,150958000
2008-01-28,151808000
2008-01-29,151483000
2008-01-30,151008000
2008-01-31,152175000
2008-02-01,152041000
2008-02-04,152374000
2008-02-05,152866000
2008-02-06,149310000
2008-02-07,150054000
2008-02-08,146938000
2008-02-11,148390000
2008-02-12,147205000
2008-02-13,147546000
2008-02-14,148867000
2008-02-15,148016000
2008-02-18,147677000
2008-02-19,148387000
2008-02-20,148875000
2008-02-21,150160000
2008-02-22,150587000
2008-02-25,146423000
2008-02-26,147901000
2008-02-27,148707000
2008-02-28,148122000
2008-02-29,147324000
2008-03-03,146833000
2008-03-04,147476000
2008-03-05,148017000
2008-03-06,148372000
2008-03-07,150264000
2008-03-10,150067000
2008-03-11,148741000
2008-03-12,148567000
2008-03-13,148462000
2008-03-14,151138000
2008-03-17,151730000
2008-03-18,151675000
2008-03-19,151005000
2008-03-20,150908000
2008-03-25,150349000
2008-03-26,151064000
2008-03-27,152910000
2008-03-28,153209000
2008-03-31,153353000
2008-04-01,153355000
2008-04-02,155544000
2008-04-03,158048000
2008-04-04,155015000
2008-04-07,155130000
2008-04-08,153996000
2008-04-09,154525000
2008-04-10,154446000
2008-04-11,155675000
2008-04-14,155393000
2008-04-15,156623000
2008-04-16,155745000
2008-04-17,154906000
2008-04-18,156040000
2008-04-21,159947000
2008-04-22,160964000
2008-04-23,161998000
2008-04-24,162726000
2008-04-25,164062000
2008-04-28,164701000
2008-04-29,165214000
2008-04-30,165721000
2008-05-01,166295000
2008-05-02,166322000
2008-05-06,167854000
2008-05-07,168918000
2008-05-08,169087000
2008-05-09,169600000
2008-05-12,169471000
2008-05-13,170849000
2008-05-14,170311000
2008-05-15,171484000
2008-05-16,171017000
2008-05-19,171484000
2008-05-20,171963000
2008-05-21,172750000
2008-05-22,172394000
2008-05-23,173441000
2008-05-26,172821000
2008-05-27,173623000
2008-05-28,174416000
2008-05-29,174586000
2008-05-30,174678000
2008-06-02,175834000
2008-06-03,182602000
2008-06-04,183293000
2008-06-05,184788000
2008-06-06,184886000
2008-06-09,186447000
2008-06-10,187877000
2008-06-11,189574000
2008-06-12,190554000
2008-06-13,191347000
2008-06-16,189771000
2008-06-17,191061000
2008-06-18,192867000
2008-06-19,195756000
2008-06-20,196617000
2008-06-23,199220000
2008-06-24,199420000
2008-06-25,199098000
2008-06-26,202796000
2008-06-27,204814000
2008-06-30,206372000
2008-07-01,208182000
2008-07-02,207541000
2008-07-03,207089000
2008-07-04,207394000
2008-07-07,205072000
2008-07-08,203830000
2008-07-09,205361000
2008-07-10,205049000
2008-07-11,208351000
2008-07-14,207005000
2008-07-15,208409000
2008-07-16,210144000
2008-07-17,211565000
2008-07-18,213133000
2008-07-21,212808000
2008-07-22,212577000
2008-07-23,212834000
2008-07-24,214393000
2008-07-25,209634000
2008-07-28,210160000
2008-07-29,211089000
2008-07-30,212548000
2008-07-31,213273000
2008-08-01,213981000
2008-08-04,214270000
2008-08-05,217252000
2008-08-06,218374000
2008-08-07,216755000
2008-08-08,216525000
2008-08-11,217121000
2008-08-12,218190000
2008-08-13,218768000
2008-08-14,218996000
2008-08-15,218896000
2008-08-18,219639000
2008-08-19,221136000
2008-08-20,220685000
2008-08-21,222013000
2008-08-22,223099000
2008-08-25,222494000
2008-08-26,223315000
2008-08-27,224320000
2008-08-28,224620000
2008-08-29,225108000
2008-09-01,224727000
2008-09-02,226231000
2008-09-03,227339000
2008-09-04,226788000
2008-09-05,226774000
2008-09-08,221712000
2008-09-09,221296000
2008-09-10,222449000
2008-09-11,223447000
2008-09-12,223217000
2008-09-15,224849000
2008-09-16,224729000
2008-09-17,224814000
2008-09-18,224410000
2008-09-19,224282000
2008-09-22,223902000
2008-09-23,223956000
2008-09-24,225152000
2008-09-25,224796000
2008-09-26,226027000
2008-09-29,227159000
2008-09-30,228913000
2008-10-01,230714000
2008-10-02,230869000
2008-10-03,231719000
2008-10-06,232274000
2008-10-07,233289000
2008-10-08,238842000
2008-10-09,241591000
2008-10-10,241788000
2008-10-13,245543000
2008-10-14,243353000
2008-10-15,243601000
2008-10-16,244494000
2008-10-17,240763000
2008-10-20,239853000
2008-10-21,242258000
2008-10-22,243376000
2008-10-23,245433000
2008-10-24,247153000
2008-10-27,249026000
2008-10-28,248837000
2008-10-29,250265000
2008-10-30,256016000
2008-10-31,251802000
2008-11-03,252749000
2008-11-04,253584000
2008-11-05,256823000
2008-11-06,259583000
2008-11-07,258845000
2008-11-10,259548000
2008-11-11,260186000
2008-11-12,260825000
2008-11-13,260855000
2008-11-14,261226000
2008-11-17,253394000
2008-11-18,251866000
2008-11-19,252344000
2008-11-20,253743000
2008-11-21,253258000
2008-11-24,255685000
2008-11-25,257498000
2008-11-26,260221000
2008-11-27,258855000
2008-11-28,258760000
2008-12-01,260303000
2008-12-02,261804000
2008-12-03,262658000
2008-12-04,264041000
2008-12-05,264575000
2008-12-08,265707000
2008-12-09,267181000
2008-12-10,271467000
2008-12-11,270029000
2008-12-12,265642000
2008-12-15,167277000
2008-12-16,168604000
2008-12-17,153228000
2008-12-18,154512000
2008-12-19,154259000
2008-12-22,155028000
2008-12-23,155204000
2008-12-24,154879000
2008-12-29,154954000
2008-12-30,154766000
2008-12-31,154758000
2009-01-02,154867000
2009-01-05,155172000
2009-01-06,153828000
2009-01-07,154157000
2009-01-08,155015000
2009-01-09,154936000
2009-01-12,154182000
2009-01-13,153844000
2009-01-14,154446000
2009-01-15,157619000
2009-01-16,160051000
2009-01-19,159766000
2009-01-20,161052000
2009-01-21,161570000
2009-01-22,163427000
2009-01-23,163526000
2009-01-26,165287000
2009-01-27,167670000
2009-01-28,170677000
2009-01-29,171176000
2009-01-30,172206000
2009-02-02,171635000
2009-02-03,172635000
2009-02-04,173284000
2009-02-05,174767000
2009-02-06,173661000
2009-02-09,175923000
2009-02-10,169597000
2009-02-11,173113000
2009-02-12,173575000
2009-02-13,174045000
2009-02-16,174086000
2009-02-17,174051000
2009-02-18,172804000
2009-02-19,175091000
2009-02-20,178084000
2009-02-23,174929000
2009-02-24,176316000
2009-02-25,175799000
2009-02-26,178772000
2009-02-27,176514000
2009-03-02,176565000
2009-03-03,175869000
2009-03-04,177901000
2009-03-05,180941000
2009-03-06,183863000
2009-03-09,186551000
2009-03-10,188650000
2009-03-11,192622000
2009-03-12,194173000
2009-03-13,198495000
2009-03-16,200437000
2009-03-17,201140000
2009-03-18,202207000
2009-03-19,203511000
2009-03-20,206077000
2009-03-23,209089000
2009-03-24,210731000
2009-03-25,217262000
2009-03-26,221633000
2009-03-27,223887000
2009-03-30,225461000
2009-03-31,217807000
2009-04-01,223174000
2009-04-02,222285000
2009-04-03,224990000
2009-04-06,224942000
2009-04-07,227214000
2009-04-08,229308000
2009-04-09,233309000
2009-04-14,235113000
2009-04-15,235060000
2009-04-16,237578000
2009-04-17,238262000
2009-04-20,240047000
2009-04-21,240678000
2009-04-22,242614000
2009-04-23,245944000
2009-04-24,245991000
2009-04-27,248548000
2009-04-28,250411000
2009-04-29,251922000
2009-04-30,251755000
2009-05-01,251200000
2009-05-04,250634000
2009-05-05,250262000
2009-05-06,250631000
2009-05-07,254622000
2009-05-08,256179000
2009-05-11,257214000
2009-05-12,259715000
2009-05-13,263147000
2009-05-14,265014000
2009-05-15,267146000
2009-05-18,269762000
2009-05-19,271377000
2009-05-20,272911000
2009-05-21,265960000
2009-05-22,266821000
2009-05-26,266927000
2009-05-27,269023000
2009-05-28,270020000
2009-05-29,270798000
2009-06-01,272005000
2009-06-02,273764000
2009-06-03,275118000
2009-06-04,276237000
2009-06-05,274917000
2009-06-08,277594000
2009-06-09,282819000
2009-06-10,284073000
2009-06-11,284202000
2009-06-12,287571000
2009-06-15,290167000
2009-06-16,293303000
2009-06-17,294299000
2009-06-18,296882000
2009-06-19,299161000
2009-06-22,301810000
2009-06-23,304354000
2009-06-24,306668000
2009-06-25,308097000
2009-06-26,307252000
2009-06-29,308008000
2009-06-30,309270000
2009-07-01,309767000
2009-07-02,313545000
2009-07-03,316737000
2009-07-06,317162000
2009-07-07,317806000
2009-07-08,322994000
2009-07-09,325776000
2009-07-10,325776000
2009-07-13,329948000
2009-07-14,332238000
2009-07-15,334484000
2009-07-16,333860000
2009-07-17,332656000
2009-07-20,332000000
2009-07-21,331933000
2009-07-22,332671000
2009-07-23,333380000
2009-07-24,332874000
2009-07-27,332962000
2009-07-28,334465000
2009-07-29,336898000
2009-07-30,336787000
2009-07-31,337903000
2009-08-03,339566000
2009-08-04,340533000
2009-08-05,339234000
2009-08-06,340100000
2009-08-07,339972000
2009-08-10,340996000
2009-08-11,342249000
2009-08-12,342126000
2009-08-13,340794000
2009-08-14,342816000
2009-08-17,344184000
2009-08-18,345722000
2009-08-19,345463000
2009-08-20,347301000
2009-08-21,347168000
2009-08-24,345920000
2009-08-25,349277000
2009-08-26,349085000
2009-08-27,349795000
2009-08-28,349141000
2009-08-31,349142000
2009-09-01,351042000
2009-09-02,352850000
2009-09-03,353771000
2009-09-04,353856000
2009-09-07,354117000
2009-09-08,356919000
2009-09-09,358394000
2009-09-10,359363000
2009-09-11,360228000
2009-09-14,358620000
2009-09-15,354070000
2009-09-16,357207000
2009-09-17,360296000
2009-09-18,360310000
2009-09-21,359883000
2009-09-22,360819000
2009-09-23,363468000
2009-09-24,365691000
2009-09-25,367422000
2009-09-28,368250000
2009-09-29,368587000
2009-09-30,369802000
2009-10-01,366687000
2009-10-02,368081000
2009-10-05,369429000
2009-10-06,371016000
2009-10-07,372157000
2009-10-08,372018000
2009-10-09,372941000
2009-10-12,372484000
2009-10-13,373159000
2009-10-14,374179000
2009-10-15,376053000
2009-10-16,377790000
2009-10-19,378395000
2009-10-20,382053000
2009-10-21,382994000
2009-10-22,385300000
2009-10-23,384531000
2009-10-26,384382000
2009-10-27,385710000
2009-10-28,387930000
2009-10-29,390277000
2009-10-30,390839000
2009-11-02,391249000
2009-11-03,391849000
2009-11-04,393561000
2009-11-05,394217000
2009-11-06,394659000
2009-11-09,393691000
2009-11-10,391918000
2009-11-11,391884000
2009-11-12,390813000
2009-11-13,391791000
2009-11-16,390773000
2009-11-17,389969000
2009-11-18,390735000
2009-11-19,390804000
2009-11-20,391815000
2009-11-23,390534000
2009-11-24,389053000
2009-11-25,387767000
2009-11-26,389263000
2009-11-27,390845000
2009-11-30,391732000
2009-12-01,391124000
2009-12-02,392891000
2009-12-03,394956000
2009-12-04,396004000
2009-12-07,394975000
2009-12-08,395414000
2009-12-09,393925000
2009-12-10,391129000
2009-12-11,389861000
2009-12-14,253354000
2009-12-15,254370000
2009-12-16,254355000
2009-12-17,255920000
2009-12-18,258609000
2009-12-21,262675000
2009-12-22,264427000
2009-12-23,264940000
2009-12-24,264667000
2009-12-29,267221000
2009-12-30,267400000
2009-12-31,266474000
2010-01-04,266801000
2010-01-05,269205000
2010-01-06,271283000
2010-01-07,275051000
2010-01-08,278222000
2010-01-11,279886000
2010-01-12,283448000
2010-01-13,283181000
2010-01-14,284654000
2010-01-15,285182000
2010-01-18,285302000
2010-01-19,287284000
2010-01-20,291592000
2010-01-21,291816000
2010-01-22,291584000
2010-01-25,292320000
2010-01-26,292850000
2010-01-27,293200000
2010-01-28,295992000
2010-01-29,298640000
2010-02-01,300880000
2010-02-02,304232000
2010-02-03,306436000
2010-02-04,310292000
2010-02-05,313488000
2010-02-08,314907000
2010-02-09,318322000
2010-02-10,318356000
2010-02-11,321234000
2010-02-12,321063000
2010-02-15,321188000
2010-02-16,324729000
2010-02-17,327534000
2010-02-18,329753000
2010-02-19,335248000
2010-02-22,337557000
2010-02-23,339678000
2010-02-24,340573000
2010-02-25,346285000
2010-02-26,348648000
2010-03-01,349695000
2010-03-02,351021000
2010-03-03,353856000
2010-03-04,356460000
2010-03-05,359468000
2010-03-08,359957000
2010-03-09,363330000
2010-03-10,364493000
2010-03-11,367469000
2010-03-12,367416000
2010-03-15,367888000
2010-03-16,368962000
2010-03-17,369634000
2010-03-18,373369000
2010-03-19,373609000
2010-03-22,374215000
2010-03-23,375667000
2010-03-24,378120000
2010-03-25,378602000
2010-03-26,381127000
2010-03-29,379883000
2010-03-30,381850000
2010-03-31,382415000
2010-04-01,383622000
2010-04-06,383025000
2010-04-07,389317000
2010-04-08,392745000
2010-04-09,397360000
2010-04-12,397619000
2010-04-13,398674000
2010-04-14,398821000
2010-04-15,402525000
2010-04-16,402090000
2010-04-19,401208000
2010-04-20,406280000
2010-04-21,412077000
2010-04-22,415397000
