国家,,中国,中国,中国,中国
指标名称,欧元兑美元,中间价:欧元兑人民币,CFETS:即期汇率:欧元兑人民币,平均汇率:欧元兑人民币,基准汇率:欧元兑人民币
频率,日,日,日,月,日
单位,,,,,
指标ID,M0000200,M0000186,M0067856,M0010045,M0325689
时间区间,1975-01-02:2026-01-12,1999-01-04:2026-01-13,1992-02-07:2026-01-12,1990-01:2025-12,1999-01-04:2026-01-13
来源,洲际交易所,中国人民银行,中国外汇交易中心(2009年后),中国人民银行,中国人民银行
1995-04-27,1.3293,,11.1814,,
1995-04-28,1.3243,,11.1364,,
1995-05-01,1.3201,,11.1011,,
1995-05-02,1.3272,,11.1438,,
1995-05-03,1.3322,,11.1639,,
1995-05-04,1.3336,,11.156099999999999,,
1995-05-05,1.3305,,11.102,,
1995-05-08,1.3394,,11.1652,,
1995-05-09,1.3293,,11.066899999999999,,
1995-05-10,1.3249,,11.003699999999998,,
1995-05-11,1.2984,,10.7702,,
1995-05-12,1.2805,,10.607,,
1995-05-15,1.2898,,10.669500000000001,,
1995-05-16,1.2834,,10.625100000000002,,
1995-05-17,1.2795,,10.602300000000001,,
1995-05-18,1.2704,,10.533299999999999,,
1995-05-19,1.2798,,10.6153,,
1995-05-22,1.2812,,10.6295,,
1995-05-23,1.274,,10.572700000000001,,
1995-05-24,1.2812,,10.6376,,
1995-05-25,1.3157,,10.9274,,
1995-05-26,1.3358,,11.0972,,
1995-05-29,1.3256,,11.013900000000001,,
1995-05-30,1.322,,10.9828,,
1995-05-31,1.3042,,10.834499999999998,,
1995-06-01,1.315,,10.9192,,
1995-06-02,1.3013,,10.8048,,
1995-06-05,1.3114,,10.8852,,
1995-06-06,1.3107,,10.8802,,
1995-06-07,1.3092,,10.8666,,
1995-06-08,1.3121,,10.8876,,
1995-06-09,1.3135,,10.903699999999999,,
1995-06-12,1.3148,,10.9139,,
1995-06-13,1.3107,,10.880899999999999,,
1995-06-14,1.3193,,10.9519,,
1995-06-15,1.3142,,10.9128,,
1995-06-16,1.3191,,10.949100000000001,,
1995-06-19,1.3212,,10.9662,,
1995-06-20,1.3269,,11.0133,,
1995-06-21,1.3279,,11.0228,,
1995-06-22,1.32,,10.9592,,
1995-06-23,1.3308,,11.049299999999999,,
1995-06-26,1.3241,,10.9918,,
1995-06-27,1.3257,,11.0059,,
1995-06-28,1.3183,,10.9428,,
1995-06-29,1.3348,,11.080300000000001,,
1995-06-30,1.3315,,11.0537,,
1995-07-03,1.3335,,11.069,,
1995-07-04,1.3322,,11.0588,,
1995-07-05,1.3365,,11.093100000000002,,
1995-07-06,1.3377,,11.1029,,
1995-07-07,1.3279,,11.0232,,
1995-07-10,1.327,,11.0172,,
1995-07-11,1.3177,,10.9395,,
1995-07-12,1.3208,,10.9674,,
1995-07-13,1.3313,,11.051699999999999,,
1995-07-14,1.33,,11.0405,,
1995-07-17,1.3257,,11.007,,
1995-07-18,1.3322,,11.0615,,
1995-07-19,1.3435,,11.1525,,
1995-07-20,1.3372,,11.101,,
1995-07-21,1.3358,,11.0874,,
1995-07-24,1.3365,,11.0935,,
1995-07-25,1.3293,,11.0344,,
1995-07-26,1.3384,,11.109,,
1995-07-27,1.3444,,11.1596,,
1995-07-28,1.3438,,11.1564,,
1995-07-31,1.34,,11.1224,,
1995-08-01,1.3494,,11.200899999999999,,
1995-08-02,1.3315,,11.0534,,
1995-08-03,1.3387,,11.111500000000001,,
1995-08-04,1.3329,,11.065,,
1995-08-07,1.3213,,10.9668,,
1995-08-08,1.3215,,10.9728,,
1995-08-09,1.3912,,10.988,,
1995-08-10,1.3773,,10.9067,,
1995-08-11,1.3524,,10.7974,,
1995-08-14,1.362,,10.8157,,
1995-08-15,1.3191,,10.5607,,
1995-08-16,1.3222,,10.573699999999999,,
1995-08-17,1.3254,,10.571900000000001,,
1995-08-18,1.3244,,10.5849,,
1995-08-21,1.3215,,10.5615,,
1995-08-22,1.3148,,10.499500000000001,,
1995-08-23,1.3195,,10.5288,,
1995-08-24,1.3246,,10.5681,,
1995-08-25,1.3295,,10.5563,,
1995-08-28,1.3329,,10.6326,,
1995-08-29,1.3236,,10.532499999999999,,
1995-08-30,1.3227,,10.5697,,
1995-08-31,1.3325,,10.6003,,
1995-09-01,1.3385,,10.6153,,
1995-09-04,1.3346,,10.6229,,
1995-09-05,1.3374,,10.6347,,
1995-09-06,1.3228,,10.5345,,
1995-09-07,1.3209,,10.5175,,
1995-09-08,1.3316,,10.5502,,
1995-09-11,1.3262,,10.553500000000001,,
1995-09-12,1.3278,,10.5489,,
1995-09-13,1.3089,,10.4529,,
1995-09-14,1.3156,,10.481900000000001,,
1995-09-15,1.3173,,10.4891,,
1995-09-18,1.3188,,10.5119,,
1995-09-19,1.3152,,10.4797,,
1995-09-20,1.3379,,10.6136,,
1995-09-21,1.3711,,10.7919,,
1995-09-22,1.3728,,10.811100000000001,,
1995-09-25,1.3648,,10.7545,,
1995-09-26,1.361,,10.7476,,
1995-09-27,1.3723,,10.8105,,
1995-09-28,1.3782,,10.8437,,
1995-09-29,1.3696,,10.7858,,
1995-10-02,1.3707,,10.7974,,
1995-10-03,1.3583,,10.7134,,
1995-10-04,1.3644,,10.735,,
1995-10-05,1.3759,,10.7643,,
1995-10-06,1.372,,10.7128,,
1995-10-09,1.3837,,10.7701,,
1995-10-10,1.3793,,10.7482,,
1995-10-11,1.3709,,10.7189,,
1995-10-12,1.3791,,10.7904,,
1995-10-13,1.3711,,10.7494,,
1995-10-16,1.3736,,10.751,,
1995-10-17,1.3832,,10.776,,
1995-10-18,1.3742,,10.728499999999999,,
1995-10-19,1.3904,,10.8209,,
1995-10-20,1.401,,10.877699999999999,,
1995-10-23,1.4094,,10.920300000000001,,
1995-10-24,1.4027,,10.881699999999999,,
1995-10-25,1.4045,,10.886,,
1995-10-26,1.4045,,10.885900000000001,,
1995-10-27,1.3886,,10.8353,,
1995-10-30,1.3893,,10.8385,,
1995-10-31,1.3875,,10.813500000000001,,
1995-11-01,1.3803,,10.774099999999999,,
1995-11-02,1.3738,,10.725299999999999,,
1995-11-03,1.3793,,10.7492,,
1995-11-06,1.3854,,10.7734,,
1995-11-07,1.3813,,10.7736,,
1995-11-08,1.3761,,10.7444,,
1995-11-09,1.3854,,10.838099999999999,,
1995-11-10,1.382,,10.7334,,
1995-11-13,1.3795,,10.7291,,
1995-11-14,1.3842,,10.7703,,
1995-11-15,1.39,,10.8079,,
1995-11-16,1.3919,,10.806700000000001,,
1995-11-17,1.3889,,10.8778,,
1995-11-20,1.3906,,10.826,,
1995-11-21,1.3891,,10.8184,,
1995-11-22,1.3881,,10.8174,,
1995-11-23,1.3842,,10.8031,,
1995-11-24,1.3776,,10.795900000000001,,
1995-11-27,1.3593,,10.711699999999999,,
1995-11-28,1.3664,,10.7386,,
1995-11-29,1.3602,,10.6837,,
1995-11-30,1.3529,,10.597299999999999,,
1995-12-01,1.3554,,10.6004,,
1995-12-04,1.3594,,10.611699999999999,,
1995-12-05,1.3651,,10.6791,,
1995-12-06,1.353,,10.6202,,
1995-12-07,1.3527,,10.5872,,
1995-12-08,1.3526,,10.5801,,
1995-12-11,1.3554,,10.573,,
1995-12-12,1.3512,,10.534899999999999,,
1995-12-13,1.3493,,10.500499999999999,,
1995-12-14,1.3596,,10.585500000000001,,
1995-12-15,1.3573,,10.5835,,
1995-12-18,1.3668,,10.6745,,
1995-12-19,1.3526,,10.5841,,
1995-12-20,1.3606,,10.6138,,
1995-12-21,1.3585,,10.6129,,
1995-12-22,1.3611,,10.6222,,
1995-12-25,1.3611,,10.6188,,
1995-12-26,1.3658,,10.646899999999999,,
1995-12-27,1.3653,,10.6344,,
1995-12-28,1.3601,,10.6161,,
1995-12-29,1.3603,,10.6213,,
1996-01-02,1.279,,10.6404,,
1996-01-03,1.274,,10.5985,,
1996-01-04,1.2795,,10.6458,,
1996-01-05,1.2838,,10.6817,,
1996-01-08,1.2855,,10.6981,,
1996-01-09,1.2905,,10.742099999999999,,
1996-01-10,1.2932,,10.760499999999999,,
1996-01-11,1.2884,,10.7208,,
1996-01-12,1.2811,,10.6593,,
1996-01-15,1.2775,,10.6296,,
1996-01-16,1.2618,,10.5012,,
1996-01-17,1.258,,10.4668,,
1996-01-18,1.2538,,10.430499999999999,,
1996-01-19,1.2453,,10.360700000000001,,
1996-01-22,1.2465,,10.3676,,
1996-01-23,1.2431,,10.3414,,
1996-01-24,1.2381,,10.2989,,
1996-01-25,1.2323,,10.249500000000001,,
1996-01-26,1.225,,10.1867,,
1996-01-29,1.2315,,10.2399,,
1996-01-30,1.2295,,10.2229,,
1996-01-31,1.2335,,10.2551,,
1996-02-01,1.2366,,10.2801,,
1996-02-02,1.2378,,10.2895,,
1996-02-05,1.2495,,10.3872,,
1996-02-06,1.2474,,10.3692,,
1996-02-07,1.243,,10.3307,,
1996-02-08,1.2431,,10.3335,,
1996-02-09,1.2446,,10.3369,,
1996-02-12,1.2453,,10.3491,,
1996-02-13,1.2466,,10.3597,,
1996-02-14,1.251,,10.3975,,
1996-02-15,1.2496,,10.3865,,
1996-02-16,1.2565,,10.446,,
1996-02-19,1.2661,,10.5287,,
1996-02-20,1.2654,,10.5254,,
1996-02-21,1.2661,,10.5295,,
1996-02-22,1.2647,,10.5187,,
1996-02-23,1.2675,,10.5395,,
1996-02-26,1.2653,,10.5234,,
1996-02-27,1.2695,,10.5617,,
1996-02-28,1.2618,,10.4991,,
1996-02-29,1.2546,,10.4397,,
1996-03-01,1.2515,,10.4139,,
1996-03-04,1.2546,,10.4426,,
1996-03-05,1.2589,,10.476099999999999,,
1996-03-06,1.256,,10.4528,,
1996-03-07,1.2561,,10.4561,,
1996-03-08,1.2482,,10.3924,,
1996-03-11,1.2482,,10.3954,,
1996-03-12,1.2546,,10.454,,
1996-03-13,1.2553,,10.4652,,
1996-03-14,1.2559,,10.4658,,
1996-03-15,1.2575,,10.4779,,
1996-03-18,1.2517,,10.4317,,
1996-03-19,1.2568,,10.4729,,
1996-03-20,1.2567,,10.4708,,
1996-03-21,1.2517,,10.4322,,
1996-03-22,1.2532,,10.443299999999999,,
1996-03-25,1.2552,,10.462,,
1996-03-26,1.2546,,10.4594,,
1996-03-27,1.2503,,10.42,,
1996-03-28,1.2595,,10.4986,,
1996-03-29,1.2553,,10.4631,,
1996-04-01,1.2503,,10.4215,,
1996-04-02,1.2566,,10.4724,,
1996-04-03,1.2539,,10.452300000000001,,
1996-04-04,1.2568,,10.4731,,
1996-04-05,1.2525,,10.434700000000001,,
1996-04-08,1.2546,,10.452300000000001,,
1996-04-09,1.2465,,10.3852,,
1996-04-10,1.2466,,10.3864,,
1996-04-11,1.2431,,10.3597,,
1996-04-12,1.2431,,10.3603,,
1996-04-15,1.2378,,10.313500000000001,,
1996-04-16,1.238,,10.3146,,
1996-04-17,1.2415,,10.3432,,
1996-04-18,1.2438,,10.3645,,
1996-04-19,1.2374,,10.3108,,
1996-04-22,1.2367,,10.3034,,
1996-04-23,1.2352,,10.2911,,
1996-04-24,1.2367,,10.304300000000001,,
1996-04-25,1.2252,,10.208499999999999,,
1996-04-26,1.2302,,10.2476,,
1996-04-29,1.2309,,10.2558,,
1996-04-30,1.2264,,10.216,,
1996-05-01,1.2215,,10.1752,,
1996-05-02,1.2273,,10.223500000000001,,
1996-05-03,1.2309,,10.2559,,
1996-05-06,1.2295,,10.2417,,
1996-05-07,1.2299,,10.2451,,
1996-05-08,1.2359,,10.295900000000001,,
1996-05-09,1.233,,10.271,,
1996-05-10,1.2273,,10.2262,,
1996-05-13,1.2265,,10.217,,
1996-05-14,1.2259,,10.2134,,
1996-05-15,1.2251,,10.2052,,
1996-05-16,1.2273,,10.226700000000001,,
1996-05-17,1.2273,,10.225900000000001,,
1996-05-20,1.2265,,10.2148,,
1996-05-21,1.2223,,10.1801,,
1996-05-22,1.2213,,10.17,,
1996-05-23,1.2244,,10.1977,,
1996-05-24,1.2243,,10.1944,,
1996-05-27,1.2257,,10.2048,,
1996-05-28,1.2223,,10.177900000000001,,
1996-05-29,1.2308,,10.247900000000001,,
1996-05-30,1.2287,,10.2305,,
1996-05-31,1.2387,,10.3128,,
1996-06-03,1.24,,10.323500000000001,,
1996-06-04,1.235,,10.2813,,
1996-06-05,1.2352,,10.282499999999999,,
1996-06-06,1.2359,,10.2902,,
1996-06-07,1.2302,,10.2406,,
1996-06-10,1.2308,,10.2444,,
1996-06-11,1.2315,,10.2504,,
1996-06-12,1.2345,,10.2746,,
1996-06-13,1.2365,,10.2903,,
1996-06-14,1.2359,,10.2856,,
1996-06-17,1.2417,,10.3362,,
1996-06-18,1.2482,,10.388,,
1996-06-19,1.2438,,10.352300000000001,,
1996-06-20,1.2414,,10.3299,,
1996-06-21,1.2358,,10.2822,,
1996-06-24,1.238,,10.3003,,
1996-06-25,1.2386,,10.305900000000001,,
1996-06-26,1.24,,10.3175,,
1996-06-27,1.2465,,10.3721,,
1996-06-28,1.2424,,10.3419,,
1996-07-01,1.2431,,10.348,,
1996-07-02,1.2415,,10.3306,,
1996-07-03,1.2466,,10.3718,,
1996-07-04,1.2438,,10.348700000000001,,
1996-07-05,1.2424,,10.3376,,
1996-07-08,1.2407,,10.321,,
1996-07-09,1.2403,,10.3183,,
1996-07-10,1.2407,,10.3178,,
1996-07-11,1.2446,,10.3509,,
1996-07-12,1.243,,10.3367,,
1996-07-15,1.2457,,10.359900000000001,,
1996-07-16,1.2704,,10.564300000000001,,
1996-07-17,1.2668,,10.5362,,
1996-07-18,1.2644,,10.513100000000001,,
1996-07-19,1.2668,,10.537,,
1996-07-22,1.2703,,10.5613,,
1996-07-23,1.2651,,10.517,,
1996-07-24,1.2625,,10.4977,,
1996-07-25,1.2717,,10.571299999999999,,
1996-07-26,1.2668,,10.5314,,
1996-07-29,1.2697,,10.554300000000001,,
1996-07-30,1.2711,,10.5673,,
1996-07-31,1.2762,,10.6061,,
1996-08-01,1.274,,10.5876,,
1996-08-02,1.2711,,10.5667,,
1996-08-05,1.269,,10.5471,,
1996-08-06,1.2654,,10.5169,,
1996-08-07,1.2632,,10.4991,,
1996-08-08,1.2654,,10.5148,,
1996-08-09,1.2695,,10.548300000000001,,
1996-08-12,1.269,,10.5444,,
1996-08-13,1.2695,,10.547,,
1996-08-14,1.2631,,10.4931,,
1996-08-15,1.2676,,10.5327,,
1996-08-16,1.2625,,10.4875,,
1996-08-19,1.2654,,10.5112,,
1996-08-20,1.2644,,10.5027,,
1996-08-21,1.2683,,10.536700000000002,,
1996-08-22,1.2618,,10.4816,,
1996-08-23,1.2709,,10.557500000000001,,
1996-08-26,1.2711,,10.5592,,
1996-08-27,1.2723,,10.5689,,
1996-08-28,1.2733,,10.5768,,
1996-08-29,1.2731,,10.5749,,
1996-08-30,1.2725,,10.5698,,
1996-09-02,1.2676,,10.5313,,
1996-09-03,1.2695,,10.5445,,
1996-09-04,1.2732,,10.575299999999999,,
1996-09-05,1.2689,,10.5394,,
1996-09-06,1.2647,,10.5059,,
1996-09-09,1.2611,,10.4757,,
1996-09-10,1.2517,,10.3992,,
1996-09-11,1.2517,,10.3991,,
1996-09-12,1.2509,,10.389,,
1996-09-13,1.25,,10.3813,,
1996-09-16,1.2539,,10.414,,
1996-09-17,1.2515,,10.3928,,
1996-09-18,1.2545,,10.4175,,
1996-09-19,1.2517,,10.396099999999999,,
1996-09-20,1.2532,,10.4078,,
1996-09-23,1.2573,,10.4386,,
1996-09-24,1.2654,,10.508899999999999,,
1996-09-25,1.2595,,10.457,,
1996-09-26,1.2531,,10.4034,,
1996-09-27,1.25,,10.3771,,
1996-09-30,1.2496,,10.3763,,
1996-10-01,1.2474,,10.3564,,
