国家,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国
指标名称,沪深300指数,沪深300指数,滚动市盈率(TTM):沪深300指数,市盈率:沪深300指数,沪深300指数:换手率,静态市盈率:沪深300指数,沪深300:成交金额,市净率:沪深300指数,中国:沪深300:资金净主动买入额,期货收盘价(活跃合约):沪深300指数期货,沪深300指数:涨跌幅,沪深300:成交量,期货收盘价(连续):沪深300指数期货,期货成交量:沪深300指数期货,期货持仓量:沪深300指数期货,沪深300指数:涨跌点数
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日
单位,点,点,倍,倍,%,倍,亿元,倍,亿元,点,%,亿股,点,手,手,点
指标ID,M0020209,M0020209,M0342074,M0330172,M0331172,M0342073,M0020213,M0342075,M0062054,M0066367,M0020215,M0020212,M0061651,M0086454,M0086456,M0020214
时间区间,2002-01-04:2026-01-13,2002-01-04:2026-01-13,2005-04-08:2026-01-13,2011-07-14:2026-01-12,2005-04-08:2026-01-13,2005-04-08:2026-01-13,2005-01-04:2026-01-13,2005-04-08:2026-01-13,2008-08-19:2026-01-13,2010-04-16:2026-01-13,2002-01-07:2026-01-13,2005-01-04:2026-01-13,2010-04-16:2026-01-13,2006-10-30:2026-01-13,2006-10-30:2026-01-13,2002-01-07:2026-01-13
来源,上海证券交易所,上海证券交易所,Wind,中证指数公司,Wind,Wind,上海证券交易所,Wind,Wind,中国金融期货交易所,上海证券交易所,上海证券交易所,中国金融期货交易所,中国金融期货交易所,中国金融期货交易所,上海证券交易所
2009-08-13,3440.82,3440.82,28.8479,,1.288,26.695,1235.840666,3.5105,-24.092688,,1.278036,87.0818,,193418,88097,43.42
2009-08-14,3344.462,3344.462,28.0725,,1.3052,25.9842,1265.732458,3.417,-55.98401,,-2.800437,88.248627,,218027,92773,-96.358
2009-08-15,,,28.064,,,25.9842,,3.4108,,,,,,,,
2009-08-16,,,28.064,,,25.9842,,3.4108,,,,,,,,
2009-08-17,3140.271,3140.271,26.4542,,1.355,24.4999,1212.427213,3.2156,-104.951895,,-6.105347,91.723902,,169260,94007,-204.191
2009-08-18,3171.986,3171.986,26.9634,,1.1321,24.8186,1006.912712,3.2571,-26.592755,,1.009945,77.343035,,202553,95106,31.715
2009-08-19,3014.568,3014.568,25.8525,,1.1942,23.8031,1047.787449,3.1201,-83.963692,,-4.962758,81.60402,,230008,91619,-157.418
2009-08-20,3144.39,3144.39,27.0312,,1.1637,24.8673,1076.563226,3.2529,48.731904,,4.306488,79.519216,,187607,92906,129.822
2009-08-21,3203.624,3203.624,27.56,,1.2676,25.2787,1139.107835,3.2905,-6.438373,,1.883799,86.616805,,177202,79321,59.234
2009-08-22,,,27.4629,,,25.2888,,3.2733,,,,,,,,
2009-08-23,,,27.4629,,,25.2888,,3.2733,,,,,,,,
2009-08-24,3229.6,3229.6,27.0583,,1.1747,25.5202,1109.079237,3.2873,-16.983886,,0.810832,80.414068,,133859,88569,25.976
2009-08-25,3109.83,3109.83,26.4437,,1.4247,24.7621,1284.461209,3.1892,-113.82611,,-3.708509,97.530139,,171697,90211,-119.77
2009-08-26,3172.386,3172.386,26.7625,,1.1984,25.1536,1097.924688,3.231,,,2.011557,82.036404,,191358,89238,62.556
2009-08-27,3156.301,3156.301,26.6387,,1.1704,24.9315,1036.046084,3.2009,-50.00568,,-0.507032,80.125201,,145039,89319,-16.085
2009-08-28,3046.781,3046.781,26.2817,,1.227,24.1948,1087.872769,3.0925,-113.733523,,-3.469885,84.017946,,143493,90876,-109.52
2009-08-29,,,26.273,,,24.1948,,3.077,,,,,,,,
2009-08-30,,,26.273,,,24.1948,,3.077,,,,,,,,
2009-08-31,2830.271,2830.271,24.565,,1.232,22.5495,1055.68316,2.8651,,,-7.106188,84.517311,,124753,90811,-216.51
2009-09-01,2843.7,2843.7,24.7885,,1.0282,22.7547,877.432142,2.8917,-5.724388,,0.474478,70.535306,,155922,91459,13.429
2009-09-02,2890.926,2890.926,25.1695,,0.8869,23.1044,762.931929,2.9362,20.071272,,1.660724,60.843386,,146235,96845,47.226
2009-09-03,3051.964,3051.964,26.3925,,1.3579,24.2271,1188.213883,3.0788,95.194439,,5.570464,93.157447,,128367,93526,161.038
2009-09-04,3077.142,3077.142,26.5027,,1.2673,24.3282,1161.816656,3.0906,-10.61048,,0.824977,86.984715,,127564,92609,25.178
2009-09-05,,,26.5027,,,24.3282,,3.0906,,,,,,,,
2009-09-06,,,26.5027,,,24.3282,,3.0906,,,,,,,,
2009-09-07,3104.208,3104.208,26.6673,,1.2058,24.4793,1138.131927,3.1098,-2.418116,,0.879582,82.79074,,143141,93103,27.066
2009-09-08,3170.967,3170.967,27.1612,,1.2229,24.9327,1179.693336,3.1668,,,2.150597,83.965634,,119487,90437,66.759
2009-09-09,3194.909,3194.909,27.304,,1.3281,25.0638,1318.137024,3.1834,-0.974862,,0.755038,91.191155,,134447,91552,23.942
2009-09-10,3162.914,3162.914,27.1193,,0.9695,24.8942,914.674226,3.1619,,,-1.001437,66.566007,,125077,90658,-31.995
2009-09-11,3238.133,3238.133,27.7683,,1.1752,25.49,1089.893614,3.2375,56.034523,,2.378155,80.68966,,120243,90845,75.219
2009-09-12,,,27.7683,,,25.49,,3.2375,,,,,,,,
2009-09-13,,,27.7683,,,25.49,,3.2375,,,,,,,,
2009-09-14,3293.394,3293.394,28.0703,,1.2656,25.7672,1170.648092,3.2728,-12.063094,,1.70657,87.393883,,111277,91274,55.261
2009-09-15,3302.642,3302.642,28.0996,,1.2577,25.7941,1164.114988,3.2756,-28.515695,,0.280805,87.092177,,113130,97921,9.248
2009-09-16,3258.236,3258.236,27.711,,1.2743,25.4374,1236.414823,3.2303,-79.711299,,-1.34456,88.244481,,107580,100287,-44.406
2009-09-17,3320.096,3320.096,28.2545,,1.3189,25.9363,1253.259997,3.3057,18.707896,,1.898573,91.333404,,97605,98046,61.86
2009-09-18,3199.689,3199.689,27.3428,,1.4511,25.0994,1316.319783,3.199,,,-3.626612,100.488404,,104534,66922,-120.407
2009-09-19,,,27.3428,,,25.0994,,3.199,,,,,,,,
2009-09-20,,,27.3428,,,25.0994,,3.199,,,,,,,,
2009-09-21,3208.604,3208.604,27.3456,,1.0508,25.1019,996.85177,3.2019,,,0.278621,72.801974,,122796,69961,8.915
2009-09-22,3131.026,3131.026,26.741,,1.0597,24.5469,1016.337365,3.1342,-54.254668,,-2.417812,73.425101,,158699,74653,-77.578
2009-09-23,3060.069,3060.069,26.249,,0.9516,24.0953,890.495639,3.0765,-55.940298,,-2.266254,66.013716,,190727,77730,-70.957
2009-09-24,3080.926,3080.926,26.4129,,0.9392,24.2458,868.913073,3.0957,-2.145069,,0.681586,65.152102,,146361,78794,20.857
2009-09-25,3058.528,3058.528,26.2876,,0.6605,24.1308,607.33021,3.081,-26.738966,,-0.726989,45.820492,,165416,79992,-22.398
2009-09-26,,,26.2876,,,24.1308,,3.081,,,,,,,,
2009-09-27,,,26.2876,,,24.1308,,3.081,,,,,,,,
2009-09-28,2972.643,2972.643,25.5813,,0.6041,23.4824,545.932017,2.9983,-49.147014,,-2.80805,41.918352,,122855,81426,-85.885
2009-09-29,2972.286,2972.286,25.5722,,0.6603,23.4741,566.744174,2.9972,-0.021404,,-0.01201,45.932352,,174124,81501,-0.357
2009-09-30,3004.805,3004.805,25.8396,,0.6064,23.7195,548.036074,3.0214,3.868341,,1.094074,42.184524,,156028,76969,32.519
2009-10-01,,,25.8396,,,23.7195,,3.0214,,,,,,,,
2009-10-02,,,25.8396,,,23.7195,,3.0214,,,,,,,,
2009-10-03,,,25.8396,,,23.7195,,3.0214,,,,,,,,
2009-10-04,,,25.8396,,,23.7195,,3.0214,,,,,,,,
2009-10-05,,,25.8396,,,23.7195,,3.0214,,,,,,,,
2009-10-06,,,25.8396,,,23.7195,,3.0214,,,,,,,,
2009-10-07,,,25.8396,,,23.7195,,3.0214,,,,,,,,
2009-10-08,,,25.8396,,,23.7195,,3.0214,,,,,,,,
2009-10-09,3163.708,3163.708,27.0708,,0.8175,24.8497,760.61663,3.1653,57.664338,,5.288297,56.87104,,115812,78354,158.903
2009-10-10,,,27.0708,,,24.8497,,3.1653,,,,,,,,
2009-10-11,,,27.0708,,,24.8497,,3.1653,,,,,,,,
2009-10-12,3151.632,3151.632,26.8989,,0.8474,24.6919,815.623286,3.1452,-8.894301,,-0.381704,58.96196,,101715,82355,-12.076
2009-10-13,3198.517,3198.517,27.2664,,0.7288,25.041,685.771256,3.1888,15.123027,,1.487642,50.713704,,178198,81824,46.885
2009-10-14,3227.399,3227.399,27.5129,,1.1637,25.2738,1111.832271,3.2182,34.506427,,0.902981,80.97812,,143492,80005,28.882
2009-10-15,3239.643,3239.643,27.6039,,0.8703,25.3624,853.919591,3.2292,,,0.379377,60.56201,,151416,82910,12.244
2009-10-16,3241.709,3241.709,27.5418,,0.7378,25.3016,788.920503,3.2211,-14.298628,,0.063772,55.636255,,128863,70511,2.066
2009-10-17,,,27.5484,,,25.3016,,3.2209,,,,,,,,
2009-10-18,,,27.5484,,,25.3016,,3.2209,,,,,,,,
2009-10-19,3329.158,3329.158,28.1173,,1.0274,25.8383,1138.414541,3.2889,76.112103,,2.69762,77.683143,,148579,79083,87.449
2009-10-20,3377.574,3377.574,28.5623,,1.1827,26.2442,1285.083722,3.3401,15.073955,,1.454302,89.426278,,171980,83648,48.416
2009-10-21,3369.285,3369.285,28.267,,1.1041,26.1532,1174.451607,3.3251,-3.564887,,-0.245413,83.48894,,146298,83698,-8.289
2009-10-22,3347.32,3347.32,28.0221,,0.8059,25.9382,879.785161,3.2967,-31.424483,,-0.651919,60.936583,,166080,83821,-21.965
2009-10-23,3413.252,3413.252,28.6114,,1.1469,26.466,1209.089951,3.3626,58.656771,,1.969695,86.725429,,165202,85609,65.932
2009-10-24,,,28.3318,,,26.466,,3.3433,,,,,,,,
2009-10-25,,,28.3318,,,26.466,,3.3433,,,,,,,,
2009-10-26,3414.239,3414.239,28.3413,,0.9051,26.4858,978.009748,3.3455,-15.082223,,0.028917,68.442524,,120338,83228,0.987
2009-10-27,3314.722,3314.722,27.3503,,0.7377,25.7139,1052.288073,3.2432,,,-2.914764,74.209551,,124360,85619,-99.517
2009-10-28,3329.327,3329.327,27.0452,,0.6222,25.7902,862.28533,3.2391,,,0.44061,62.594849,,182006,90826,14.605
2009-10-29,3247.051,3247.051,26.4794,,0.6092,25.1757,844.14939,3.1267,,,-2.47125,61.305354,,130675,94402,-82.276
2009-10-30,3280.372,3280.372,26.3674,,0.6026,25.4718,842.264155,3.1077,-0.871323,,1.026193,60.647062,,111430,94453,33.321
2009-10-31,,,26.152,,,25.4917,,3.0952,,,,,,,,
2009-11-01,,,26.152,,,25.4917,,3.0952,,,,,,,,
2009-11-02,3392.803,3392.803,26.8421,,0.8146,26.1643,1106.794553,3.1769,47.015098,,3.427386,81.981158,,126127,91221,112.431
2009-11-03,3435.425,3435.425,27.1103,,0.8326,26.4258,1159.354349,3.2086,2.838279,,1.256247,83.791098,,111818,96001,42.622
2009-11-04,3453.888,3453.888,27.2234,,0.8552,26.5361,1177.806988,3.222,-0.691368,,0.53743,86.065273,,120937,97679,18.463
2009-11-05,3464.318,3464.318,27.4078,,0.8014,26.7158,1035.390796,3.2438,-13.616338,,0.301979,80.647784,,100457,94272,10.43
2009-11-06,3483.021,3483.021,27.4795,,0.9161,26.7856,1241.384215,3.2523,7.999165,,0.539875,92.190315,,118132,101201,18.703
2009-11-07,,,27.4795,,,26.7856,,3.2523,,,,,,,,
2009-11-08,,,27.4795,,,26.7856,,3.2523,,,,,,,,
2009-11-09,3495.788,3495.788,27.5513,,0.7756,26.8557,1089.160009,3.2608,,,0.36655,78.050904,,87988,95427,12.767
2009-11-10,3503.776,3503.776,27.598,,0.8377,26.9012,1160.736459,3.2663,,,0.228504,84.300987,,107272,94850,7.988
2009-11-11,3495.674,3495.674,27.5384,,0.7216,26.8431,1004.944024,3.2556,,,-0.231236,72.626321,,103005,86627,-8.102
2009-11-12,3499.992,3499.992,27.5031,,0.7943,26.8087,1065.694996,3.2514,,,0.123524,79.962661,,106624,85815,4.318
2009-11-13,3518.722,3518.722,27.6471,,0.9044,26.949,1223.565789,3.2536,-57.023142,,0.535144,91.210171,,93744,95286,18.73
2009-11-14,,,27.6471,,,26.949,,3.2536,,,,,,,,
2009-11-15,,,27.6471,,,26.949,,3.2536,,,,,,,,
2009-11-16,3625.798,3625.798,28.444,,1.2212,27.7259,1705.44813,3.3473,,,3.043037,123.157323,,153295,100667,107.076
2009-11-17,3628.354,3628.354,28.5264,,0.9652,27.8061,1350.586747,3.356,,,0.070495,97.391368,,110838,100110,2.556
2009-11-18,3630.229,3630.229,28.7076,,0.8843,27.9827,1190.348903,3.3773,,,0.051676,89.226283,,151185,97932,1.875
2009-11-19,3642.437,3642.437,28.7851,,0.9409,28.0583,1255.143163,3.3864,-51.233447,,0.336287,94.940095,,105891,91813,12.208
2009-11-20,3631.013,3631.013,28.6236,,0.939,27.9009,1275.852534,3.3674,,,-0.313636,94.750751,,109648,81491,-11.424
2009-11-21,,,28.6236,,,27.9009,,3.3674,,,,,,,,
2009-11-22,,,28.6236,,,27.9009,,3.3674,,,,,,,,
2009-11-23,3665.509,3665.509,28.8313,,0.9315,28.1033,1357.504508,3.3919,-22.584593,,0.950038,93.990941,,103351,81599,34.496
2009-11-24,3548.08,3548.08,27.9329,,1.4624,27.2276,2037.219922,3.2862,-141.602805,,-3.203621,147.566822,,128982,82599,-117.429
2009-11-25,3629.629,3629.629,28.4242,,1.1355,27.7065,1570.308577,3.3423,5.151573,,2.298398,114.602329,,107591,88349,81.549
2009-11-26,3485.773,3485.773,27.4631,,1.267,26.7697,1808.093839,3.2293,,,-3.96338,127.882379,,128656,88183,-143.856
2009-11-27,3382.51,3382.51,26.813,,0.8843,26.1361,1257.759988,3.1529,,,-2.962413,89.294688,,181343,87289,-103.263
2009-11-28,,,26.813,,,26.1361,,3.1529,,,,,,,,
2009-11-29,,,26.813,,,26.1361,,3.1529,,,,,,,,
2009-11-30,3511.669,3511.669,27.6257,,0.8342,26.9282,1173.773939,3.2484,,,3.818437,84.415341,,130559,86298,129.159
2009-12-01,3560.831,3560.831,27.9154,,1.0003,27.2105,1380.026236,3.2825,9.609533,,1.399961,101.518639,,107610,86594,49.162
2009-12-02,3597.329,3597.329,28.1955,,0.9662,27.4836,1389.292518,3.3154,,,1.024985,98.052033,,110203,85591,36.498
2009-12-03,3590.876,3590.876,28.1171,,0.8865,27.4072,1285.626292,3.3019,,,-0.179383,89.978572,,116032,88328,-6.453
2009-12-04,3643.491,3643.491,28.7615,,1.3215,28.0353,1888.439906,3.3776,,,1.465241,134.130901,,102360,86539,52.615
2009-12-05,,,28.7738,,,28.0473,,3.3751,,,,,,,,
2009-12-06,,,28.7738,,,28.0473,,3.3751,,,,,,,,
2009-12-07,3668.832,3668.832,28.8634,,0.8946,28.1346,1319.916876,3.3856,-19.154853,,0.695514,91.225546,,111898,86559,25.341
2009-12-08,3624.019,3624.019,28.5166,,0.8133,27.7966,1187.508589,3.3449,-88.329075,,-1.221451,82.940864,,116521,91353,-44.813
2009-12-09,3554.478,3554.478,28.0255,,0.6719,27.3179,970.919718,3.2873,-103.660905,,-1.918892,68.521507,,141382,86047,-69.541
2009-12-10,3577.237,3577.237,28.1464,,0.5644,27.4357,811.513988,3.3015,-51.322722,,0.640291,57.563738,,132678,87413,22.759
2009-12-11,3575.02,3575.02,28.0943,,0.5349,27.3849,742.829303,3.295,,,-0.061975,54.550912,,117396,89475,-2.217
2009-12-12,,,28.0966,,,27.3871,,3.2947,,,,,,,,
2009-12-13,,,28.0966,,,27.3871,,3.2947,,,,,,,,
2009-12-14,3612.753,3612.753,28.6691,,0.8216,27.9451,1134.417318,3.3619,16.674867,,1.055463,83.785021,,144938,87991,37.733
2009-12-15,3583.341,3583.341,28.3716,,0.6784,27.6552,987.836258,3.327,,,-0.814116,69.186493,,154182,88407,-29.412
2009-12-16,3560.723,3560.723,28.1688,,0.5584,27.4575,813.408974,3.3024,-42.555284,,-0.631199,56.963912,,136849,90799,-22.618
2009-12-17,3480.153,3480.153,27.5749,,0.6204,26.8786,867.566671,3.2311,,,-2.262743,63.286201,,141263,96756,-80.57
2009-12-18,3391.735,3391.735,27.0444,,0.6481,26.3615,891.376724,3.169,,,-2.540635,66.111015,,146578,68152,-88.418
2009-12-19,,,27.0451,,,26.3622,,3.1687,,,,,,,,
2009-12-20,,,27.0451,,,26.3622,,3.1687,,,,,,,,
2009-12-21,3396.622,3396.622,27.076,,0.4717,26.3923,690.557791,3.1713,,,0.144086,48.329805,,147887,74725,4.887
2009-12-22,3305.543,3305.543,26.4792,,0.5251,25.8106,754.98512,3.1014,,,-2.681458,53.942685,,140076,75964,-91.079
2009-12-23,3336.48,3336.48,26.6834,,0.4678,26.0096,679.482671,3.1248,,,0.935913,48.064504,,146369,75509,30.937
2009-12-24,3438.817,3438.817,27.3754,,0.6266,26.6841,948.116251,3.2059,,,3.067215,64.377823,,222814,79841,102.337
2009-12-25,3424.783,3424.783,27.2389,,0.4566,26.5511,687.018338,3.1899,,,-0.408105,46.914576,,206868,76360,-14.034
2009-12-26,,,27.2389,,,26.5511,,3.1899,,,,,,,,
2009-12-27,,,27.2389,,,26.5511,,3.1899,,,,,,,,
2009-12-28,3478.433,3478.433,27.6352,,0.539,26.9374,789.659983,3.2363,,,1.566523,55.37539,,115154,76381,53.65
2009-12-29,3500.737,3500.737,27.8094,,0.5421,27.1374,780.536738,3.2656,,,0.641208,55.535765,,140307,77438,22.304
2009-12-30,3558.857,3558.857,28.369,,0.8631,27.6836,1246.845729,3.3314,,,1.660222,88.42937,,129249,78504,58.12
2009-12-31,3575.684,3575.684,28.4996,,0.6757,27.8109,980.040303,3.3452,,,0.47282,69.24189,,144028,80595,16.827
2010-01-01,,,28.4996,,,27.8109,,3.3452,,,,,,,,
2010-01-02,,,28.4996,,,27.8109,,3.3452,,,,,,,,
2010-01-03,,,28.4996,,,27.8109,,3.3452,,,,,,,,
2010-01-04,3535.229,3535.229,27.9376,,0.6395,27.563,934.198389,3.3084,-50.370795,,-1.131392,66.10108,,140769,78271,-40.455
2010-01-05,3564.038,3564.038,28.237,,0.8302,27.8666,1283.024426,3.3449,25.701762,,0.814912,85.809641,,149318,78110,28.809
2010-01-06,3541.727,3541.727,27.9706,,0.7592,27.6037,1210.459899,3.3133,-14.603032,,-0.626003,78.473125,,138469,80073,-22.311
2010-01-07,3471.456,3471.456,27.3715,,0.7774,27.0725,1204.361663,3.2496,-133.136101,,-1.984089,80.350037,,167612,80695,-70.271
2010-01-08,3480.13,3480.13,27.3539,,0.5882,27.0551,901.9096,3.2475,-29.453919,,0.249866,60.790253,,147790,82676,8.674
2010-01-09,,,27.3539,,,27.0551,,3.2475,,,,,,,,
2010-01-10,,,27.3539,,,27.0551,,3.2475,,,,,,,,
2010-01-11,3482.052,3482.052,27.4727,,0.8546,27.1726,1341.140011,3.2616,-81.481434,,0.055228,89.980172,,208901,82138,1.922
2010-01-12,3534.916,3534.916,27.9496,,0.8902,27.6557,1340.714164,3.3189,38.702868,,1.518185,93.743278,,176877,85962,52.864
2010-01-13,3421.144,3421.144,26.896,,1.0678,26.6676,1598.603846,3.2076,-167.890175,,-3.218521,112.457901,,211415,95632,-113.772
2010-01-14,3469.051,3469.051,27.1835,,0.7915,26.9526,1181.078701,3.2419,7.682866,,1.400321,83.353252,,257210,96970,47.907
2010-01-15,3482.738,3482.738,27.2276,,0.6886,27.0065,1040.351758,3.2469,-36.017187,,0.394546,72.543102,,268312,80039,13.687
2010-01-16,,,26.9517,,,27.0065,,3.2458,,,,,,,,
2010-01-17,,,26.9517,,,27.0065,,3.2458,,,,,,,,
2010-01-18,3500.684,3500.684,27.0105,,0.7865,27.0654,1178.842585,3.2529,-12.585177,,0.515284,82.854307,,219954,83333,17.946
2010-01-19,3507.482,3507.482,27.0769,,0.7108,27.1347,1080.235255,3.261,-39.049219,,0.194191,74.883232,,223397,89734,6.798
2010-01-20,3394.434,3394.434,26.2822,,0.878,26.3525,1284.161646,3.1666,-214.495923,,-3.223053,92.495146,,313602,91075,-113.048
2010-01-21,3408.574,3408.574,26.3615,,0.6701,26.4347,1000.76607,3.1764,-57.422699,,0.416564,70.595068,,263557,96488,14.14
2010-01-22,3366.197,3366.197,26.2039,,0.8442,26.2811,1191.978158,3.1578,-104.112623,,-1.243247,88.933404,,269910,102729,-42.377
2010-01-23,,,26.2007,,,26.2811,,3.1576,,,,,,,,
2010-01-24,,,26.2007,,,26.2811,,3.1576,,,,,,,,
2010-01-25,3328.014,3328.014,25.9523,,0.4951,26.032,766.266268,3.1196,-66.799667,,-1.134307,56.849171,,411686,110072,-38.183
2010-01-26,3242.797,3242.797,25.3972,,0.5849,25.4752,815.860592,3.0529,-117.974255,,-2.560596,61.752231,,359876,112868,-85.217
2010-01-27,3198.566,3198.566,25.0681,,0.499,25.1417,705.402732,3.0115,-45.857441,,-1.363977,52.691394,,383656,121017,-44.231
2010-01-28,3206.57,3206.57,25.0658,,0.445,25.1394,640.821157,3.0113,-12.68888,,0.250237,46.990716,,427967,121502,8.004
2010-01-29,3204.155,3204.155,24.9943,,0.4759,25.0771,680.181187,3.0037,-35.934152,,-0.075314,50.262613,,434880,130110,-2.415
2010-01-30,,,24.9901,,,25.0771,,3.0037,,,,,,,,
2010-01-31,,,24.9901,,,25.0771,,3.0037,,,,,,,,
2010-02-01,3152.707,3152.707,24.5472,,0.5397,24.6552,759.821505,2.9527,-71.580287,,-1.605665,57.00138,,511150,155172,-51.448
2010-02-02,3146.189,3146.189,24.5218,,0.4747,24.6263,683.184124,2.95,-50.843941,,-0.206743,50.130033,,672357,160764,-6.518
2010-02-03,3230.715,3230.715,25.1646,,0.6136,25.2755,875.3625,3.0266,44.756654,,2.686615,64.798894,,1021744,174881,84.526
2010-02-04,3218.802,3218.802,24.966,,0.5584,25.0758,754.66553,3.0061,-35.734463,,-0.368742,58.972726,,966243,171799,-11.913
2010-02-05,3153.087,3153.087,24.4918,,0.5591,24.6044,736.931324,2.9489,-74.249945,,-2.041598,59.105845,,942119,172491,-65.715
2010-02-06,,,24.4962,,,24.601,,2.9489,,,,,,,,
2010-02-07,,,24.4962,,,24.601,,2.9489,,,,,,,,
2010-02-08,3150.988,3150.988,24.4622,,0.3533,24.5608,479.024293,2.9449,-14.485649,,-0.06657,37.355951,,801028,179585,-2.099
2010-02-09,3169.19,3169.19,24.5743,,0.3401,24.6179,452.226604,2.959,-14.323835,,0.57766,35.953158,,752759,187380,18.202
2010-02-10,3214.13,3214.13,24.8552,,0.3237,24.93,481.521446,2.9935,8.524062,,1.418028,34.219894,,683471,189508,44.94
2010-02-11,3220.398,3220.398,24.8968,,0.3385,24.941,469.99713,2.9993,-10.087888,,0.195014,35.791052,,651116,194816,6.268
2010-02-12,3251.278,3251.278,25.1901,,0.3221,25.2359,467.032206,3.03,16.476307,,0.958888,34.058238,,478973,193715,30.88
2010-02-13,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-14,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-15,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-16,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-17,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-18,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-19,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-20,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-21,,,25.1901,,,25.2359,,3.03,,,,,,,,
2010-02-22,3233.345,3233.345,25.0245,,0.3621,25.0699,499.813337,3.01,-31.330949,,-0.551568,38.283772,,576376,162105,-17.933
2010-02-23,3198.634,3198.634,24.7418,,0.4043,24.7893,623.860769,2.9762,-31.528912,,-1.073532,42.742898,,663669,182735,-34.711
2010-02-24,3244.483,3244.483,25.0382,,0.4728,25.0862,644.140974,3.011,36.262111,,1.433393,49.989437,,629905,188506,45.849
2010-02-25,3292.128,3292.128,25.3412,,0.6392,25.3847,894.858016,3.0464,20.716216,,1.468493,67.586617,,636546,193089,47.645
2010-02-26,3281.666,3281.666,25.201,,0.4928,25.2891,701.716661,3.0339,-45.629446,,-0.317788,52.107288,,528122,196476,-10.462
2010-02-27,,,25.1726,,,25.2707,,3.0335,,,,,,,,
2010-02-28,,,25.1726,,,25.2707,,3.0335,,,,,,,,
2010-03-01,3324.423,3324.423,25.4845,,0.5717,25.5838,812.05689,3.0711,15.19515,,1.302905,60.50452,,325535,191910,42.757
2010-03-02,3311.236,3311.236,25.3281,,0.5389,25.3945,762.339923,3.0546,-75.606108,,-0.39667,57.034374,,360727,198685,-13.187
2010-03-03,3335.081,3335.081,25.4716,,0.5728,25.5384,784.42133,3.072,1.36904,,0.720124,60.622732,,339027,199576,23.845
2010-03-04,3250.573,3250.573,24.9261,,0.6553,24.9116,894.629138,3.005,-151.718264,,-2.533911,69.34681,,366922,200963,-84.508
2010-03-05,3259.764,3259.764,24.9228,,0.4311,24.9457,596.211784,3.0093,-33.029599,,0.28275,45.629138,,320144,205629,9.191
2010-03-06,,,24.9143,,,24.9457,,3.0093,,,,,,,,
2010-03-07,,,24.9143,,,24.9457,,3.0093,,,,,,,,
2010-03-08,3286.178,3286.178,25.0673,,0.3925,25.0989,546.865551,3.0278,3.312106,,0.810304,41.540876,,293288,209471,26.414
2010-03-09,3305.863,3305.863,25.2203,,0.5121,25.1994,719.712977,3.0486,12.173627,,0.599024,54.199486,,325458,215022,19.685
2010-03-10,3279.694,3279.694,25.0227,,0.4386,24.97,617.604293,3.0285,-66.691478,,-0.791594,46.421079,,279792,225234,-26.169
2010-03-11,3276.705,3276.705,25.0541,,0.4486,25.02,637.326589,3.0341,-34.853522,,-0.091137,47.487754,,269064,223926,-2.989
2010-03-12,3233.126,3233.126,24.6299,,0.3774,24.5869,526.112108,2.9973,-85.301108,,-1.329964,39.957344,,354783,228149,-43.579
2010-03-13,,,24.5607,,,24.4957,,2.9947,,,,,,,,
2010-03-14,,,24.5607,,,24.4957,,2.9947,,,,,,,,
2010-03-15,3183.183,3183.183,24.1951,,0.3575,24.1323,492.198981,2.9509,-72.22611,,-1.544728,37.844304,,372845,235013,-49.943
2010-03-16,3203.971,3203.971,24.2762,,0.2914,24.2415,415.104264,2.9624,-17.811331,,0.653057,30.84778,,353870,235945,20.788
2010-03-17,3273.916,3273.916,24.7591,,0.4326,24.7221,625.873954,3.0214,68.485377,,2.183072,45.800934,,449042,235449,69.945
2010-03-18,3267.555,3267.555,24.6566,,0.4434,24.6335,625.091302,3.0127,-40.579764,,-0.194293,46.948013,,440191,238688,-6.361
2010-03-19,3293.871,3293.871,24.8179,,0.4339,24.7589,621.142307,3.0274,8.380715,,0.805373,46.062187,,428631,136055,26.316
2010-03-20,,,24.7916,,,24.7117,,3.0265,,,,,,,,
2010-03-21,,,24.7916,,,24.7117,,3.0265,,,,,,,,
2010-03-22,3302.628,3302.628,24.8209,,0.4657,24.7409,656.529768,3.03,-16.44737,,0.265857,49.439462,,486393,155852,8.757
2010-03-23,3275.573,3275.573,24.5137,,0.4384,24.5083,621.455314,3.0054,-72.14226,,-0.819196,46.539536,,497903,165656,-27.055
2010-03-24,3276.669,3276.669,24.0339,,0.4196,23.7658,583.303012,2.9978,-39.488843,,0.03346,44.547966,,551202,170546,1.096
2010-03-25,3229.128,3229.128,24.1791,,0.4236,23.8948,586.047596,2.9603,-94.545008,,-1.450894,44.984285,,702653,182626,-47.541
2010-03-26,3275.002,3275.002,24.2662,,0.4468,23.9939,615.928432,2.9755,26.196216,,1.420631,47.444965,,803907,181290,45.874
